model,component,approach,epochs_trained,best_epoch,min_val_loss,final_val_loss,max_event_f1,final_event_f1,params,memory_mb,training_time_s,early_stopping,lr_reductions,log_stem,log_relpath
LSTM,Joint,joint,44,34,0.0289,0.0392,0.9791,0.9766,94780.0,0.723114013671875,395.8189,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,leo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
LSTM,Stage1,cascade,43,33,0.046,0.053,0.9494,0.9485,94646.0,0.7220916748046875,386.2216,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,leo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
LSTM,Stage2,cascade,58,12,0.0,0.0,1.0,1.0,94713.0,0.7226028442382812,519.9969,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,leo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
MAMBA,Joint,joint,59,49,0.0529,0.0572,0.9746,0.9746,25018.0,0.1908721923828125,415.0489,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,leo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
MAMBA,Stage1,cascade,42,32,0.0595,0.0621,0.9361,0.9361,24664.0,0.18817138671875,295.0918,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,leo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
MAMBA,Stage2,cascade,100,7,0.0,0.0,1.0,1.0,24841.0,0.18952178955078125,701.1075,False,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,leo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
TRANSFORMER,Joint,joint,17,7,0.0388,0.039,0.9745,0.969,404956.0,3.089569091796875,43.0896,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,leo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
TRANSFORMER,Stage1,cascade,39,29,0.044,0.0499,0.9458,0.9436,404778.0,3.0882110595703125,98.1794,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,leo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
TRANSFORMER,Stage2,cascade,100,8,0.0,0.0,1.0,1.0,404867.0,3.0888900756835938,250.5546,False,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,leo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
CNN,Joint,joint,30,20,0.0321,0.0338,0.9815,0.9804,473668.0,3.613800048828125,339.2689,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,leo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
CNN,Stage1,cascade,31,21,0.0333,0.0584,0.9575,0.9555,473410.0,3.6118316650390625,350.5184,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,leo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
CNN,Stage2,cascade,100,4,0.0,0.0,1.0,1.0,473539.0,3.6128158569335938,1100.3848,False,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,leo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
LightGBM,Joint,joint,0,-1,,,,,,0.40386295318603516,3.2864,False,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,leo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
LightGBM,Stage1,cascade,0,-1,,,,,,0.20726394653320312,2.3882,False,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,leo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
LightGBM,Stage2,cascade,0,-1,,,,,,0.30046939849853516,0.7889,False,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,leo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
MiniRocket,Joint,joint,0,-1,,,,,9748.0,0.0858,,False,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,leo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
MiniRocket,Stage1,cascade,0,-1,,,,,4874.0,0.0487,,False,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,leo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
MiniRocket,Stage2,cascade,0,-1,,,,,7311.0,0.0673,18.4116,False,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,leo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
