Model,Joint_Accuracy,Joint_Macro_F1,Joint_Weighted_F1,Joint_Min_Thrust_Recall,Joint_Inference_Time_s,Cascade_EndToEnd_Accuracy,Cascade_EndToEnd_Macro_F1,Cascade_EndToEnd_Weighted_F1,Cascade_EndToEnd_Min_Thrust_Recall,Cascade_Stage2_Conditional_Accuracy,Cascade_Inference_Time_s,Cascade_Stage1_Detector_Accuracy,Cascade_Stage1_Detector_Macro_F1,Cascade_Stage2_Standalone_Accuracy,Cascade_Stage2_Standalone_Macro_F1,Accuracy_Delta_Cascade_minus_Joint,Macro_F1_Delta_Cascade_minus_Joint,Better_By_Accuracy,Better_By_Macro_F1
CNN,79.68,0.8641,0.8125,0.821,0.9887,92.31,0.9295,0.9243,0.8525,99.79,2.5029,92.36,0.902,99.78,0.9883,12.629999999999995,0.06540000000000001,Cascade,Cascade
LSTM,74.96,0.8197,0.7722,0.9377,0.1781,76.68,0.8429,0.7872,0.8614,99.94,0.7822,76.69,0.7421,99.91,0.9951,1.720000000000013,0.0232,Cascade,Cascade
LightGBM,75.59,0.4035,0.6611,0.0,0.0659,75.45,0.2999,0.6565,0.0,97.32,0.5228,75.48,0.4707,93.26,0.6197,-0.14000000000000057,-0.10360000000000003,Joint,Joint
MAMBA,59.9,0.5527,0.6324,0.6201,0.2329,68.83,0.5991,0.7078,0.4979,94.53,0.8994,69.69,0.6449,92.66,0.7887,8.93,0.0464,Cascade,Cascade
MiniRocket,87.4,0.746,0.8617,0.48,,87.39,0.7541,0.8617,0.4844,95.72,0.4921,88.06,0.8244,97.35,0.8265,-0.010000000000005116,0.008099999999999996,Joint,Cascade
TRANSFORMER,90.33,0.8164,0.9056,0.807,0.0849,91.04,0.9196,0.9125,0.8438,100.0,0.6025,91.04,0.8864,100.0,1.0,0.710000000000008,0.10319999999999996,Cascade,Cascade
