Model,Joint_Accuracy,Joint_Macro_F1,Joint_Weighted_F1,Joint_Min_Thrust_Recall,Joint_Inference_Time_s,Cascade_EndToEnd_Accuracy,Cascade_EndToEnd_Macro_F1,Cascade_EndToEnd_Weighted_F1,Cascade_EndToEnd_Min_Thrust_Recall,Cascade_Stage2_Conditional_Accuracy,Cascade_Inference_Time_s,Cascade_Stage1_Detector_Accuracy,Cascade_Stage1_Detector_Macro_F1,Cascade_Stage2_Standalone_Accuracy,Cascade_Stage2_Standalone_Macro_F1,Accuracy_Delta_Cascade_minus_Joint,Macro_F1_Delta_Cascade_minus_Joint,Better_By_Accuracy,Better_By_Macro_F1
CNN,96.23,0.929,0.9625,0.9332,0.9832,96.08,0.9305,0.9607,0.8985,97.6,2.4892,96.66,0.956,97.29,0.9528,-0.15000000000000568,0.0014999999999999458,Joint,Cascade
LSTM,95.04,0.9362,0.9511,0.9289,0.1753,59.61,0.4564,0.623,0.3956,98.26,0.7721,59.84,0.5477,97.36,0.9524,-35.43000000000001,-0.47980000000000006,Joint,Joint
LightGBM,72.62,0.2875,0.6141,0.005,0.0577,74.45,0.2477,0.6379,0.0048,71.23,0.5225,74.53,0.4372,78.29,0.4074,1.8299999999999983,-0.039799999999999974,Cascade,Joint
MAMBA,65.54,0.6353,0.6826,0.7686,0.2384,85.2,0.7848,0.8536,0.687,95.02,0.8912,86.17,0.8224,94.04,0.8687,19.659999999999997,0.14950000000000008,Cascade,Cascade
MiniRocket,99.03,0.9871,0.9902,0.9599,,99.08,0.9901,0.9908,0.9608,99.99,0.4729,99.09,0.9879,99.99,0.9998,0.04999999999999716,0.0030000000000000027,Cascade,Cascade
TRANSFORMER,78.17,0.5875,0.8121,0.8247,0.0846,55.14,0.3768,0.5947,0.3733,94.08,0.5879,56.1,0.5349,93.24,0.8003,-23.03,-0.2107,Joint,Joint
