model,component,approach,epochs_trained,best_epoch,min_val_loss,final_val_loss,max_event_f1,final_event_f1,params,memory_mb,training_time_s,early_stopping,lr_reductions,log_stem,log_relpath
LSTM,Joint,joint,98,88,0.0992,0.1145,0.9404,0.9385,50500.0,0.385284423828125,229.0986,True,0,30min1500Energy_J2Energy_OE_EvalTest_Seed2,meo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed2.log
LSTM,Stage1,cascade,19,9,0.6345,0.6499,0.447,0.4384,50402.0,0.3845367431640625,44.32,True,0,30min1500Energy_J2Energy_OE_EvalTest_Seed2,meo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed2.log
LSTM,Stage2,cascade,39,29,0.0659,0.0733,0.9705,0.9705,50451.0,0.38491058349609375,90.7096,True,0,30min1500Energy_J2Energy_OE_EvalTest_Seed2,meo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed2.log
MAMBA,Joint,joint,65,55,0.5669,0.5763,0.6491,0.6491,17044.0,0.130035400390625,226.1692,True,0,30min1500Energy_J2Energy_OE_EvalTest_Seed2,meo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed2.log
MAMBA,Stage1,cascade,100,99,0.3488,0.3517,0.7899,0.7797,16786.0,0.1280670166015625,347.2174,False,0,30min1500Energy_J2Energy_OE_EvalTest_Seed2,meo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed2.log
MAMBA,Stage2,cascade,58,48,0.2601,0.2847,0.9002,0.8956,16915.0,0.12905120849609375,198.7943,True,0,30min1500Energy_J2Energy_OE_EvalTest_Seed2,meo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed2.log
TRANSFORMER,Joint,joint,100,100,0.3781,0.3781,0.5002,0.5002,288196.0,2.198760986328125,133.4323,False,0,30min1500Energy_J2Energy_OE_EvalTest_Seed2,meo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed2.log
TRANSFORMER,Stage1,cascade,16,6,0.6384,0.6457,0.4434,0.4337,288066.0,2.1977691650390625,21.5869,True,0,30min1500Energy_J2Energy_OE_EvalTest_Seed2,meo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed2.log
TRANSFORMER,Stage2,cascade,100,100,0.347,0.347,0.8147,0.8147,288131.0,2.1982650756835938,133.0116,False,0,30min1500Energy_J2Energy_OE_EvalTest_Seed2,meo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed2.log
CNN,Joint,joint,63,53,0.0832,0.0903,0.9683,0.9683,473092.0,3.609405517578125,489.4811,True,0,30min1500Energy_J2Energy_OE_EvalTest_Seed2,meo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed2.log
CNN,Stage1,cascade,52,42,0.0862,0.1095,0.9471,0.9455,472834.0,3.6074371337890625,403.8535,True,0,30min1500Energy_J2Energy_OE_EvalTest_Seed2,meo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed2.log
CNN,Stage2,cascade,18,8,0.0729,0.0877,0.9655,0.9655,472963.0,3.6084213256835938,137.564,True,0,30min1500Energy_J2Energy_OE_EvalTest_Seed2,meo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed2.log
LightGBM,Joint,joint,0,-1,,,,,,0.39971923828125,0.7619,False,0,30min1500Energy_J2Energy_OE_EvalTest_Seed2,meo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed2.log
LightGBM,Stage1,cascade,0,-1,,,,,,0.20271015167236328,0.461,False,0,30min1500Energy_J2Energy_OE_EvalTest_Seed2,meo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed2.log
LightGBM,Stage2,cascade,0,-1,,,,,,0.301544189453125,0.247,False,0,30min1500Energy_J2Energy_OE_EvalTest_Seed2,meo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed2.log
MiniRocket,Joint,joint,0,-1,,,,,9748.0,0.0857,,False,0,30min1500Energy_J2Energy_OE_EvalTest_Seed2,meo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed2.log
MiniRocket,Stage1,cascade,0,-1,,,,,4874.0,0.0485,,False,0,30min1500Energy_J2Energy_OE_EvalTest_Seed2,meo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed2.log
MiniRocket,Stage2,cascade,0,-1,,,,,7311.0,0.0671,6.0124,False,0,30min1500Energy_J2Energy_OE_EvalTest_Seed2,meo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed2.log
