model,max_val_accuracy,final_val_accuracy,best_epoch,epochs_trained,final_val_loss,params,memory_mb,training_time_s,early_stopping,lr_reductions,log_stem,log_relpath,no_thrust_precision,no_thrust_recall,no_thrust_f1,chemical_precision,chemical_recall,chemical_f1,electric_precision,electric_recall,electric_f1,impulsive_precision,impulsive_recall,impulsive_f1,macro_avg_precision,macro_avg_recall,macro_avg_f1,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1,t_no_thrust_precision,t_no_thrust_recall,t_no_thrust_f1,t_chemical_precision,t_chemical_recall,t_chemical_f1,t_electric_precision,t_electric_recall,t_electric_f1,t_impulsive_precision,t_impulsive_recall,t_impulsive_f1
Decision Trees (LightGBM),25.11,25.11,1,1,1.3868,,0.4086923599243164,0.1994,False,0,10min1500SeqData_Std_EvalTest_Seed1,leo/10min-1500/10min1500SeqData_Std_EvalTest_Seed1.log,0.2483,0.32,0.2796,0.2475,0.2178,0.2317,0.2542,0.2,0.2239,0.2553,0.2667,0.2609,0.2513,0.2511,0.249,0.2513,0.2511,0.249,72.0,50.0,45.0,74.0,49.0,43.0,72.0,50.0,45.0,72.0,49.0,44.0
MiniRocket,25.11,25.11,1,1,,9996.0,0.5785,21.8308,False,0,10min1500SeqData_Std_EvalTest_Seed1,leo/10min-1500/10min1500SeqData_Std_EvalTest_Seed1.log,0.2472,0.1956,0.2184,0.2639,0.3156,0.2874,0.25,0.1733,0.2047,0.2424,0.32,0.2759,0.2509,0.2511,0.2466,0.2509,0.2511,0.2466,44.0,64.0,40.0,45.0,71.0,37.0,44.0,66.0,39.0,45.0,68.0,40.0
LSTM,25.0,25.0,1,25,1.3863,28660.0,0.218658447265625,22.9519,True,0,10min1500SeqData_Std_EvalTest_Seed1,leo/10min-1500/10min1500SeqData_Std_EvalTest_Seed1.log,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mamba,25.11,25.0,5,13,1.3863,12208.0,0.0931396484375,45.6984,True,0,10min1500SeqData_Std_EvalTest_Seed1,leo/10min-1500/10min1500SeqData_Std_EvalTest_Seed1.log,0.25,0.3022,0.2736,0.25,0.1511,0.1884,0.25,0.4178,0.3128,0.25,0.1289,0.1701,0.25,0.25,0.2362,0.25,0.25,0.2362,68.0,34.0,94.0,68.0,34.0,94.0,68.0,34.0,94.0,68.0,34.0,94.0
Transformer,25.0,25.0,1,30,1.3864,213092.0,1.625762939453125,39.5848,True,0,10min1500SeqData_Std_EvalTest_Seed1,leo/10min-1500/10min1500SeqData_Std_EvalTest_Seed1.log,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.9911,0.3993,0.25,0.0089,0.0172,0.125,0.25,0.1041,0.125,0.25,0.1041,0.0,0.0,223.0,0.0,0.0,223.0,0.0,0.0,223.0,0.0,0.0,223.0
1D-CNN (InceptionTime),25.0,25.0,1,34,1.3863,472708.0,3.606475830078125,118.6927,True,0,10min1500SeqData_Std_EvalTest_Seed1,leo/10min-1500/10min1500SeqData_Std_EvalTest_Seed1.log,0.25,0.0356,0.0623,0.25,0.8667,0.3881,0.25,0.0978,0.1406,0.0,0.0,0.0,0.1875,0.25,0.1477,0.1875,0.25,0.1477,8.0,195.0,22.0,8.0,195.0,22.0,8.0,195.0,22.0,8.0,195.0,22.0
