model,max_val_accuracy,final_val_accuracy,best_epoch,epochs_trained,final_val_loss,params,memory_mb,training_time_s,early_stopping,lr_reductions,log_stem,log_relpath,no_thrust_precision,no_thrust_recall,no_thrust_f1,chemical_precision,chemical_recall,chemical_f1,electric_precision,electric_recall,electric_f1,impulsive_precision,impulsive_recall,impulsive_f1,macro_avg_precision,macro_avg_recall,macro_avg_f1,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1,t_no_thrust_precision,t_no_thrust_recall,t_no_thrust_f1,t_chemical_precision,t_chemical_recall,t_chemical_f1,t_electric_precision,t_electric_recall,t_electric_f1,t_impulsive_precision,t_impulsive_recall,t_impulsive_f1
Decision Trees (LightGBM),81.33,81.33,1,1,0.565,,0.40021514892578125,0.4609,False,0,10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2,leo/10min-1500/10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2.log,0.7051,0.9778,0.8194,0.9538,0.7333,0.8291,0.9366,0.5911,0.7248,0.7839,0.9511,0.8594,0.8448,0.8133,0.8082,0.8448,0.8133,0.8082,220.0,0.0,5.0,0.0,165.0,1.0,92.0,0.0,133.0,0.0,8.0,3.0
MiniRocket,79.56,79.56,1,1,,9996.0,0.5787,21.3831,False,0,10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2,leo/10min-1500/10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2.log,0.7168,0.8889,0.7937,0.8919,0.7333,0.8049,0.8538,0.6489,0.7374,0.7736,0.9111,0.8367,0.809,0.7956,0.7932,0.809,0.7956,0.7932,200.0,0.0,25.0,0.0,165.0,0.0,79.0,0.0,146.0,0.0,20.0,0.0
LSTM,83.56,77.89,18,33,0.4704,94780.0,0.723114013671875,39.909,True,0,10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2,leo/10min-1500/10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2.log,0.749,0.8622,0.8017,0.7808,0.76,0.7703,0.8368,0.7067,0.7663,0.7629,0.7867,0.7746,0.7824,0.7789,0.7782,0.7824,0.7789,0.7782,194.0,0.0,31.0,0.0,171.0,0.0,65.0,0.0,159.0,0.0,48.0,0.0
Mamba,80.78,78.56,10,20,0.5148,25018.0,0.1908721923828125,71.3067,True,0,10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2,leo/10min-1500/10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2.log,0.7196,0.8667,0.7863,0.8859,0.7244,0.7971,0.8132,0.6578,0.7273,0.7643,0.8933,0.8238,0.7957,0.7856,0.7836,0.7957,0.7856,0.7836,195.0,0.0,30.0,0.0,163.0,1.0,76.0,0.0,148.0,0.0,21.0,3.0
Transformer,83.56,82.33,28,61,0.3781,405132.0,3.090911865234375,84.0236,True,0,10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2,leo/10min-1500/10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2.log,0.7061,0.9822,0.8216,1.0,0.72,0.8372,0.9708,0.5911,0.7348,0.7812,1.0,0.8772,0.8645,0.8233,0.8177,0.8645,0.8233,0.8177,221.0,0.0,4.0,0.0,162.0,0.0,92.0,0.0,133.0,0.0,0.0,0.0
1D-CNN (InceptionTime),84.22,82.22,30,32,0.3815,473668.0,3.613800048828125,115.1457,True,0,10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2,leo/10min-1500/10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2.log,0.7417,0.8933,0.8105,0.976,0.7244,0.8316,0.8659,0.6889,0.7673,0.7809,0.9822,0.8701,0.8411,0.8222,0.8199,0.8411,0.8222,0.8199,201.0,0.0,24.0,0.0,163.0,0.0,70.0,0.0,155.0,0.0,4.0,0.0
