model,max_val_accuracy,final_val_accuracy,best_epoch,epochs_trained,final_val_loss,params,memory_mb,training_time_s,early_stopping,lr_reductions,log_stem,log_relpath,no_thrust_precision,no_thrust_recall,no_thrust_f1,chemical_precision,chemical_recall,chemical_f1,electric_precision,electric_recall,electric_f1,impulsive_precision,impulsive_recall,impulsive_f1,macro_avg_precision,macro_avg_recall,macro_avg_f1,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1,t_no_thrust_precision,t_no_thrust_recall,t_no_thrust_f1,t_chemical_precision,t_chemical_recall,t_chemical_f1,t_electric_precision,t_electric_recall,t_electric_f1,t_impulsive_precision,t_impulsive_recall,t_impulsive_f1
Decision Trees (LightGBM),84.67,84.67,1,1,0.5226,,0.4001932144165039,0.4526,False,0,10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0,leo/10min-1500/10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0.log,0.7912,0.96,0.8675,0.9701,0.72,0.8265,0.9282,0.7467,0.8276,0.7742,0.96,0.8571,0.8659,0.8467,0.8447,0.8659,0.8467,0.8447,216.0,0.0,9.0,0.0,162.0,0.0,57.0,0.0,168.0,0.0,5.0,4.0
MiniRocket,83.44,83.44,1,1,,9996.0,0.5788,21.9261,False,0,10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0,leo/10min-1500/10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0.log,0.7741,0.9289,0.8444,0.9477,0.7244,0.8212,0.9106,0.7244,0.8069,0.7742,0.96,0.8571,0.8516,0.8344,0.8324,0.8516,0.8344,0.8324,209.0,0.0,16.0,0.0,163.0,0.0,61.0,0.0,163.0,0.0,9.0,0.0
LSTM,84.22,84.22,28,28,0.3431,94780.0,0.723114013671875,33.8679,True,0,10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0,leo/10min-1500/10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0.log,0.8522,0.8711,0.8615,0.9101,0.72,0.804,0.8682,0.8489,0.8584,0.7684,0.9289,0.841,0.8497,0.8422,0.8412,0.8497,0.8422,0.8412,196.0,0.0,29.0,0.0,162.0,0.0,34.0,0.0,191.0,0.0,16.0,0.0
Mamba,81.0,81.0,23,23,0.4792,25018.0,0.1908721923828125,80.9951,True,0,10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0,leo/10min-1500/10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0.log,0.8109,0.8578,0.8337,0.8446,0.7244,0.7799,0.8443,0.7956,0.8192,0.7549,0.8622,0.805,0.8137,0.81,0.8094,0.8137,0.81,0.8094,193.0,0.0,32.0,1.0,163.0,1.0,43.0,0.0,179.0,1.0,30.0,0.0
Transformer,85.0,85.0,38,38,0.3384,405132.0,3.090911865234375,50.4009,True,0,10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0,leo/10min-1500/10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0.log,0.7918,0.9467,0.8623,1.0,0.7022,0.8251,0.9337,0.7511,0.8325,0.7705,1.0,0.8704,0.874,0.85,0.8476,0.874,0.85,0.8476,213.0,0.0,12.0,0.0,158.0,0.0,56.0,0.0,169.0,0.0,0.0,0.0
1D-CNN (InceptionTime),85.22,85.22,27,27,0.3263,473668.0,3.613800048828125,93.4357,True,0,10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0,leo/10min-1500/10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0.log,0.8142,0.9156,0.8619,1.0,0.7022,0.8251,0.9036,0.7911,0.8436,0.7705,1.0,0.8704,0.8721,0.8522,0.8502,0.8721,0.8522,0.8502,206.0,0.0,19.0,0.0,158.0,0.0,47.0,0.0,178.0,0.0,0.0,0.0
