model,max_val_accuracy,final_val_accuracy,best_epoch,epochs_trained,final_val_loss,params,memory_mb,training_time_s,early_stopping,lr_reductions,log_stem,log_relpath,no_thrust_precision,no_thrust_recall,no_thrust_f1,chemical_precision,chemical_recall,chemical_f1,electric_precision,electric_recall,electric_f1,impulsive_precision,impulsive_recall,impulsive_f1,macro_avg_precision,macro_avg_recall,macro_avg_f1,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1,t_no_thrust_precision,t_no_thrust_recall,t_no_thrust_f1,t_chemical_precision,t_chemical_recall,t_chemical_f1,t_electric_precision,t_electric_recall,t_electric_f1,t_impulsive_precision,t_impulsive_recall,t_impulsive_f1
Decision Trees (LightGBM),80.33,80.33,1,1,0.5788,,0.4003181457519531,0.4544,False,0,10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed1,leo/10min-1500/10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed1.log,0.7354,0.9511,0.8295,0.907,0.6933,0.7859,0.897,0.6578,0.759,0.7537,0.9111,0.8249,0.8233,0.8033,0.7998,0.8233,0.8033,0.7998,214.0,0.0,11.0,0.0,156.0,2.0,77.0,0.0,148.0,0.0,16.0,4.0
MiniRocket,79.11,79.11,1,1,,9996.0,0.5788,21.1471,False,0,10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed1,leo/10min-1500/10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed1.log,0.7189,0.8978,0.7984,0.9375,0.6667,0.7792,0.8683,0.6444,0.7398,0.7363,0.9556,0.8317,0.8152,0.7911,0.7873,0.8152,0.7911,0.7873,202.0,0.0,22.0,0.0,150.0,0.0,79.0,0.0,145.0,0.0,10.0,0.0
LSTM,83.33,80.67,21,31,0.4128,94780.0,0.723114013671875,37.8922,True,0,10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed1,leo/10min-1500/10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed1.log,0.7439,0.9422,0.8314,0.9102,0.6756,0.7755,0.9212,0.6756,0.7795,0.742,0.9333,0.8268,0.8293,0.8067,0.8033,0.8293,0.8067,0.8033,212.0,0.0,13.0,0.0,152.0,0.0,73.0,0.0,152.0,0.0,15.0,0.0
Mamba,79.89,76.33,15,21,0.5319,25018.0,0.1908721923828125,78.5161,True,0,10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed1,leo/10min-1500/10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed1.log,0.755,0.8356,0.7932,0.765,0.7378,0.7511,0.805,0.7156,0.7576,0.735,0.7644,0.7495,0.765,0.7633,0.7629,0.765,0.7633,0.7629,188.0,0.0,37.0,0.0,166.0,0.0,61.0,0.0,161.0,0.0,51.0,2.0
Transformer,82.89,81.33,34,45,0.4038,405132.0,3.090911865234375,61.5003,True,0,10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed1,leo/10min-1500/10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed1.log,0.7204,0.9733,0.828,1.0,0.6578,0.7936,0.9589,0.6222,0.7547,0.745,1.0,0.8539,0.8561,0.8133,0.8075,0.8561,0.8133,0.8075,219.0,0.0,6.0,0.0,148.0,0.0,85.0,0.0,140.0,0.0,0.0,0.0
1D-CNN (InceptionTime),83.78,81.67,26,30,0.3855,473668.0,3.613800048828125,104.917,True,0,10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed1,leo/10min-1500/10min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed1.log,0.7566,0.8978,0.8211,1.0,0.6578,0.7936,0.8743,0.7111,0.7843,0.745,1.0,0.8539,0.844,0.8167,0.8132,0.844,0.8167,0.8132,202.0,0.0,23.0,0.0,148.0,0.0,65.0,0.0,160.0,0.0,0.0,0.0
