model,max_val_accuracy,final_val_accuracy,best_epoch,epochs_trained,final_val_loss,params,memory_mb,training_time_s,early_stopping,lr_reductions,log_stem,log_relpath,no_thrust_precision,no_thrust_recall,no_thrust_f1,chemical_precision,chemical_recall,chemical_f1,electric_precision,electric_recall,electric_f1,impulsive_precision,impulsive_recall,impulsive_f1,macro_avg_precision,macro_avg_recall,macro_avg_f1,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1,t_no_thrust_precision,t_no_thrust_recall,t_no_thrust_f1,t_chemical_precision,t_chemical_recall,t_chemical_f1,t_electric_precision,t_electric_recall,t_electric_f1,t_impulsive_precision,t_impulsive_recall,t_impulsive_f1
Decision Trees (LightGBM),55.44,55.44,1,1,1.1269,,0.40190792083740234,0.3028,False,0,10min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0,leo/10min-1500/10min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0.log,0.493,0.6222,0.5501,0.6615,0.7556,0.7054,0.4529,0.3422,0.3899,0.5926,0.4978,0.5411,0.55,0.5544,0.5466,0.55,0.5544,0.5466,140.0,3.0,65.0,6.0,170.0,8.0,125.0,4.0,77.0,13.0,80.0,20.0
MiniRocket,79.78,79.78,1,1,,9996.0,0.5787,21.6884,False,0,10min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0,leo/10min-1500/10min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0.log,0.7683,0.8844,0.8223,0.8701,0.6844,0.7662,0.8557,0.7378,0.7924,0.737,0.8844,0.804,0.8078,0.7978,0.7962,0.8078,0.7978,0.7962,199.0,0.0,26.0,0.0,154.0,0.0,59.0,0.0,166.0,1.0,23.0,2.0
LSTM,66.67,66.56,59,72,0.5996,50500.0,0.385284423828125,73.81,True,0,10min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0,leo/10min-1500/10min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0.log,0.5342,0.7289,0.6165,0.8548,0.7067,0.7737,0.5497,0.3689,0.4415,0.7539,0.8578,0.8025,0.6732,0.6656,0.6586,0.6732,0.6656,0.6586,164.0,1.0,60.0,0.0,159.0,3.0,141.0,1.0,83.0,2.0,25.0,5.0
Mamba,49.56,48.78,57,59,1.1339,17044.0,0.130035400390625,216.876,True,0,10min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0,leo/10min-1500/10min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0.log,0.412,0.3956,0.4036,0.5804,0.7378,0.6497,0.4512,0.3289,0.3805,0.4701,0.4889,0.4793,0.4784,0.4878,0.4783,0.4784,0.4878,0.4783,89.0,19.0,76.0,11.0,166.0,4.0,90.0,22.0,74.0,26.0,79.0,10.0
Transformer,83.44,83.44,101,101,0.3708,288324.0,2.199737548828125,137.646,False,0,10min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0,leo/10min-1500/10min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0.log,0.7589,0.9511,0.8442,1.0,0.6889,0.8158,0.9345,0.6978,0.799,0.7627,1.0,0.8654,0.864,0.8344,0.8311,0.864,0.8344,0.8311,214.0,0.0,11.0,0.0,155.0,0.0,68.0,0.0,157.0,0.0,0.0,0.0
1D-CNN (InceptionTime),76.78,76.78,48,48,0.5845,473092.0,3.609405517578125,163.9683,True,0,10min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0,leo/10min-1500/10min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0.log,0.7702,0.8044,0.787,0.7879,0.6933,0.7376,0.7953,0.76,0.7773,0.7262,0.8133,0.7673,0.7699,0.7678,0.7673,0.7699,0.7678,0.7673,181.0,0.0,44.0,0.0,156.0,0.0,54.0,0.0,171.0,0.0,42.0,0.0
