Model,Joint_Accuracy,Joint_Macro_F1,Joint_Weighted_F1,Joint_Min_Thrust_Recall,Joint_Inference_Time_s,Cascade_EndToEnd_Accuracy,Cascade_EndToEnd_Macro_F1,Cascade_EndToEnd_Weighted_F1,Cascade_EndToEnd_Min_Thrust_Recall,Cascade_Stage2_Conditional_Accuracy,Cascade_Inference_Time_s,Cascade_Stage1_Detector_Accuracy,Cascade_Stage1_Detector_Macro_F1,Cascade_Stage2_Standalone_Accuracy,Cascade_Stage2_Standalone_Macro_F1,Accuracy_Delta_Cascade_minus_Joint,Macro_F1_Delta_Cascade_minus_Joint,Better_By_Accuracy,Better_By_Macro_F1
CNN,29.37,0.1568,0.3704,0.0,0.9839,46.98,0.2275,0.5278,0.0267,26.36,2.5025,58.14,0.5462,21.64,0.1929,17.609999999999996,0.07070000000000001,Cascade,Cascade
LSTM,24.17,0.1666,0.3208,0.1045,0.1774,43.32,0.2501,0.5149,0.1467,39.68,0.7981,54.08,0.5247,31.01,0.2447,19.15,0.08349999999999999,Cascade,Cascade
LightGBM,72.47,0.2101,0.609,0.0,0.0452,74.6,0.2136,0.6374,0.0,,0.4968,74.6,0.4273,76.3,0.2885,2.1299999999999955,0.003500000000000003,Cascade,Cascade
MAMBA,33.18,0.2181,0.4126,0.1022,0.2352,38.71,0.2021,0.4751,0.0567,15.16,0.8952,53.12,0.5133,14.74,0.1527,5.530000000000001,-0.015999999999999986,Cascade,Joint
MiniRocket,74.59,0.2137,0.6375,0.0,,74.58,0.2137,0.6374,0.0,100.0,0.4715,74.58,0.4273,76.35,0.2974,-0.010000000000005116,0.0,Joint,Tie
TRANSFORMER,39.23,0.2384,0.4711,0.0356,0.084,61.22,0.2583,0.6149,0.0704,38.99,0.662,66.0,0.5447,25.13,0.2223,21.990000000000002,0.019899999999999973,Cascade,Cascade
