Model,Component,Epoch,Training Loss,Val Event Precision,Val Event Recall,Val Event F1,Val Loss
LSTM,Stage2,9,1.0989,0.0677,0.3407,0.1076,1.0984
LSTM,Stage2,10,1.0993,0.3305,0.3339,0.2258,1.0984
LSTM,Stage2,11,1.0987,0.3313,0.3345,0.1087,1.0984
LSTM,Stage2,12,1.0987,0.3322,0.3328,0.1874,1.0984
LSTM,Stage2,13,1.0987,0.3269,0.3363,0.1231,1.0983
LSTM,Stage2,14,1.0987,0.3331,0.338,0.1707,1.0983
MAMBA,Joint,1,1.3889,0.0832,0.0691,0.0464,1.381
MAMBA,Joint,2,1.3874,0.0865,0.1577,0.1046,1.3827
MAMBA,Joint,3,1.387,0.0851,0.1422,0.1031,1.3826
MAMBA,Joint,4,1.3866,0.0866,0.078,0.0768,1.3805
MAMBA,Joint,5,1.3865,0.0901,0.1995,0.1083,1.3838
MAMBA,Joint,6,1.3861,0.0891,0.0559,0.0633,1.3786
MAMBA,Joint,7,1.3856,0.0924,0.1725,0.1034,1.3815
MAMBA,Joint,8,1.385,0.0233,0.0564,0.0291,1.3759
MAMBA,Joint,9,1.3837,0.0915,0.2185,0.1161,1.3813
MAMBA,Joint,10,1.3824,0.0933,0.2799,0.121,1.3825
MAMBA,Joint,11,1.3799,0.0947,0.1911,0.1219,1.3724
MAMBA,Joint,12,1.3775,0.0975,0.1189,0.0858,1.3637
MAMBA,Joint,13,1.3746,0.0961,0.2195,0.1063,1.3666
MAMBA,Joint,14,1.3714,0.0981,0.191,0.111,1.361
MAMBA,Joint,15,1.3686,0.0955,0.2706,0.1086,1.3735
MAMBA,Joint,16,1.3662,0.0913,0.3094,0.0802,1.3743
MAMBA,Joint,17,1.364,0.0951,0.3183,0.1007,1.3784
MAMBA,Joint,18,1.3624,0.0891,0.3208,0.0789,1.3847
MAMBA,Joint,19,1.3603,0.0993,0.288,0.1133,1.3611
MAMBA,Joint,20,1.3591,0.0967,0.3119,0.1157,1.3735
MAMBA,Joint,21,1.3544,0.0986,0.2898,0.1169,1.3646
MAMBA,Joint,22,1.354,0.098,0.2975,0.1072,1.3649
MAMBA,Joint,23,1.3531,0.0998,0.2932,0.1201,1.3619
MAMBA,Joint,24,1.3517,0.0983,0.3012,0.1063,1.3653
MAMBA,Stage1,1,0.6941,0.0658,0.0004,0.0009,0.6877
MAMBA,Stage1,2,0.6935,0.0,0.0,0.0,0.6856
MAMBA,Stage1,3,0.693,0.2937,0.0226,0.0419,0.6863
MAMBA,Stage1,4,0.6918,0.0,0.0,0.0,0.6838
MAMBA,Stage1,5,0.6902,0.2844,0.1356,0.1836,0.684
MAMBA,Stage1,6,0.6893,0.2914,0.211,0.2448,0.6837
MAMBA,Stage1,7,0.688,0.3,0.265,0.2814,0.6815
MAMBA,Stage1,8,0.6861,0.2964,0.2711,0.2832,0.6795
MAMBA,Stage1,9,0.6843,0.2921,0.4004,0.3378,0.6887
MAMBA,Stage1,10,0.682,0.2988,0.6005,0.399,0.6788
MAMBA,Stage1,11,0.679,0.3177,0.3788,0.3456,0.6649
MAMBA,Stage1,12,0.6774,0.3033,0.4922,0.3753,0.6669
MAMBA,Stage1,13,0.6744,0.3099,0.5728,0.4022,0.6663
MAMBA,Stage1,14,0.6717,0.311,0.3332,0.3217,0.6551
MAMBA,Stage1,15,0.6717,0.3084,0.586,0.4041,0.666
MAMBA,Stage1,16,0.6707,0.3064,0.7073,0.4276,0.6726
MAMBA,Stage1,17,0.6693,0.3042,0.7322,0.4298,0.6772
MAMBA,Stage1,18,0.668,0.3059,0.6814,0.4222,0.671
MAMBA,Stage1,19,0.6677,0.3022,0.7451,0.43,0.6796
MAMBA,Stage1,20,0.6676,0.3096,0.6279,0.4147,0.6621
MAMBA,Stage1,21,0.6661,0.307,0.6857,0.4241,0.6669
MAMBA,Stage1,22,0.6654,0.3074,0.6849,0.4243,0.6656
MAMBA,Stage1,23,0.6652,0.3046,0.7484,0.433,0.6774
MAMBA,Stage1,24,0.6649,0.3053,0.7405,0.4324,0.675
MAMBA,Stage2,1,1.1007,0.3487,0.3435,0.1878,1.0988
MAMBA,Stage2,2,1.0997,0.3349,0.3418,0.2723,1.0987
MAMBA,Stage2,3,1.0996,0.3326,0.3309,0.2938,1.0985
MAMBA,Stage2,4,1.0991,0.3277,0.3449,0.254,1.0982
MAMBA,Stage2,5,1.099,0.3373,0.3454,0.2227,1.0981
MAMBA,Stage2,6,1.0989,0.3443,0.361,0.2898,1.098
MAMBA,Stage2,7,1.0987,0.3376,0.3546,0.2767,1.098
MAMBA,Stage2,8,1.0986,0.3389,0.3517,0.2749,1.098
MAMBA,Stage2,9,1.0984,0.3368,0.3521,0.3278,1.0977
MAMBA,Stage2,10,1.0984,0.3429,0.3517,0.1876,1.098
MAMBA,Stage2,11,1.0968,0.3497,0.3381,0.0244,1.0976
MAMBA,Stage2,12,1.0969,0.3521,0.3687,0.2383,1.097
MAMBA,Stage2,13,1.0956,0.3415,0.3598,0.1964,1.0964
MAMBA,Stage2,14,1.0942,0.3439,0.369,0.2519,1.096
MAMBA,Stage2,15,1.0933,0.3507,0.3843,0.2282,1.0954
MAMBA,Stage2,16,1.0922,0.3362,0.3573,0.1264,1.0949
MAMBA,Stage2,17,1.0916,0.3333,0.3536,0.1827,1.0944
MAMBA,Stage2,18,1.0905,0.3404,0.3778,0.2295,1.0943
MAMBA,Stage2,19,1.0903,0.3435,0.3833,0.2256,1.0935
MAMBA,Stage2,20,1.088,0.3371,0.3711,0.2417,1.1009
MAMBA,Stage2,21,1.0888,0.3362,0.355,0.1993,1.0926
MAMBA,Stage2,22,1.0869,0.3381,0.3717,0.2159,1.0913
MAMBA,Stage2,23,1.0861,0.3299,0.36,0.2247,1.0927
MAMBA,Stage2,24,1.0857,0.3355,0.3613,0.2107,1.0901
MAMBA,Stage2,25,1.0829,0.3327,0.3577,0.1789,1.0926
MAMBA,Stage2,26,1.0832,0.3319,0.3613,0.2272,1.0922
MAMBA,Stage2,27,1.0819,0.3336,0.361,0.2395,1.0869
MAMBA,Stage2,28,1.0804,0.332,0.3678,0.196,1.0866
MAMBA,Stage2,29,1.0794,0.3389,0.3767,0.2217,1.0874
MAMBA,Stage2,30,1.0782,0.3339,0.3604,0.2407,1.0843
MAMBA,Stage2,31,1.0779,0.3332,0.3647,0.208,1.086
MAMBA,Stage2,32,1.0781,0.3364,0.3775,0.2191,1.0864
MAMBA,Stage2,33,1.0767,0.3332,0.363,0.2202,1.0852
MAMBA,Stage2,34,1.0769,0.3264,0.3603,0.2135,1.0861
MAMBA,Stage2,35,1.0759,0.3329,0.363,0.212,1.0876
MAMBA,Stage2,36,1.0748,0.3324,0.37,0.2231,1.0896
MAMBA,Stage2,37,1.0704,0.3323,0.3735,0.2375,1.0887
MAMBA,Stage2,38,1.0701,0.3355,0.3849,0.25,1.089
MAMBA,Stage2,39,1.0722,0.3369,0.3764,0.2459,1.0862
MAMBA,Stage2,40,1.0693,0.3356,0.3741,0.2389,1.0882
TRANSFORMER,Joint,1,1.4021,0.1038,0.2744,0.1378,1.3662
TRANSFORMER,Joint,2,1.3767,0.1002,0.298,0.144,1.3745
TRANSFORMER,Joint,3,1.368,0.1028,0.2545,0.1151,1.3587
TRANSFORMER,Joint,4,1.3588,0.1024,0.2844,0.1114,1.3668
TRANSFORMER,Joint,5,1.3596,0.1013,0.2893,0.0926,1.3699
TRANSFORMER,Joint,6,1.3539,0.1044,0.2701,0.0961,1.3532
TRANSFORMER,Joint,7,1.3526,0.1021,0.2856,0.1255,1.3651
TRANSFORMER,Joint,8,1.3519,0.1035,0.2931,0.076,1.3725
TRANSFORMER,Joint,9,1.35,0.1004,0.2919,0.098,1.372
TRANSFORMER,Joint,10,1.3494,0.1042,0.2719,0.0921,1.3596
TRANSFORMER,Joint,11,1.3489,0.1005,0.2968,0.1258,1.3728
TRANSFORMER,Joint,12,1.3483,0.1027,0.2653,0.1227,1.3595
TRANSFORMER,Joint,13,1.3438,0.1019,0.2769,0.1075,1.3573
TRANSFORMER,Joint,14,1.3432,0.1031,0.2883,0.1187,1.3628
TRANSFORMER,Joint,15,1.3426,0.1026,0.2889,0.1255,1.3669
TRANSFORMER,Joint,16,1.3427,0.1034,0.2884,0.1309,1.3653
TRANSFORMER,Stage1,1,0.6885,0.3086,0.6358,0.4155,0.6686
TRANSFORMER,Stage1,2,0.672,0.3008,0.7963,0.4367,0.6973
TRANSFORMER,Stage1,3,0.669,0.3066,0.6274,0.4119,0.669
TRANSFORMER,Stage1,4,0.6664,0.2998,0.8181,0.4388,0.6959
TRANSFORMER,Stage1,5,0.6662,0.2994,0.8262,0.4396,0.6999
TRANSFORMER,Stage1,6,0.6662,0.3092,0.616,0.4117,0.6584
TRANSFORMER,Stage1,7,0.6661,0.3068,0.7309,0.4322,0.6691
TRANSFORMER,Stage1,8,0.6653,0.2992,0.8309,0.44,0.699
TRANSFORMER,Stage1,9,0.6635,0.3006,0.8082,0.4382,0.696
TRANSFORMER,Stage1,10,0.6642,0.3015,0.8026,0.4383,0.687
TRANSFORMER,Stage1,11,0.6654,0.3022,0.7922,0.4375,0.682
TRANSFORMER,Stage1,12,0.6643,0.308,0.6319,0.4141,0.6566
TRANSFORMER,Stage1,13,0.6639,0.3059,0.7376,0.4325,0.6674
TRANSFORMER,Stage1,14,0.6639,0.3095,0.6731,0.4241,0.6571
TRANSFORMER,Stage1,15,0.6641,0.3092,0.6821,0.4256,0.6572
TRANSFORMER,Stage1,16,0.6635,0.3031,0.7943,0.4388,0.6774
TRANSFORMER,Stage1,17,0.6633,0.313,0.627,0.4175,0.6505
TRANSFORMER,Stage1,18,0.6636,0.3052,0.7476,0.4334,0.6708
TRANSFORMER,Stage1,19,0.663,0.3056,0.7507,0.4344,0.6678
TRANSFORMER,Stage1,20,0.6628,0.3082,0.7128,0.4304,0.6606
TRANSFORMER,Stage1,21,0.6627,0.3033,0.7871,0.4378,0.6753
TRANSFORMER,Stage1,22,0.6635,0.311,0.6677,0.4243,0.6542
TRANSFORMER,Stage1,23,0.663,0.3055,0.7575,0.4354,0.6682
TRANSFORMER,Stage1,24,0.6617,0.3102,0.6909,0.4282,0.6551
TRANSFORMER,Stage1,25,0.6618,0.3026,0.7947,0.4383,0.6803
TRANSFORMER,Stage1,26,0.6618,0.3098,0.6947,0.4285,0.6563
TRANSFORMER,Stage1,27,0.6618,0.3065,0.7449,0.4343,0.6667
TRANSFORMER,Stage2,1,1.1273,0.3304,0.3363,0.1882,1.1133
TRANSFORMER,Stage2,2,1.1069,0.3374,0.3456,0.2853,1.1075
TRANSFORMER,Stage2,3,1.0996,0.3352,0.3486,0.2846,1.1097
TRANSFORMER,Stage2,4,1.0929,0.3321,0.3541,0.2212,1.1033
TRANSFORMER,Stage2,5,1.0863,0.3516,0.3688,0.1604,1.1053
TRANSFORMER,Stage2,6,1.0858,0.3349,0.3573,0.2483,1.102
TRANSFORMER,Stage2,7,1.081,0.3368,0.3616,0.2912,1.107
TRANSFORMER,Stage2,8,1.0833,0.336,0.3717,0.2583,1.0982
TRANSFORMER,Stage2,9,1.0791,0.3327,0.3733,0.2369,1.0965
TRANSFORMER,Stage2,10,1.0786,0.3407,0.3745,0.2951,1.1065
TRANSFORMER,Stage2,11,1.0726,0.341,0.3594,0.2311,1.1119
TRANSFORMER,Stage2,12,1.0778,0.3319,0.3517,0.1627,1.1013
TRANSFORMER,Stage2,13,1.0754,0.3387,0.3758,0.2087,1.0954
TRANSFORMER,Stage2,14,1.0743,0.3375,0.3545,0.2217,1.0979
TRANSFORMER,Stage2,15,1.075,0.3299,0.3417,0.2127,1.0964
TRANSFORMER,Stage2,16,1.074,0.332,0.359,0.1678,1.0965
TRANSFORMER,Stage2,17,1.0725,0.3377,0.3682,0.2784,1.0989
TRANSFORMER,Stage2,18,1.0757,0.341,0.3733,0.2785,1.1002
TRANSFORMER,Stage2,19,1.0697,0.339,0.3715,0.1741,1.1009
TRANSFORMER,Stage2,20,1.0651,0.3366,0.3579,0.2159,1.0992
TRANSFORMER,Stage2,21,1.0639,0.3346,0.3537,0.208,1.0972
TRANSFORMER,Stage2,22,1.0652,0.3381,0.366,0.2533,1.0998
TRANSFORMER,Stage2,23,1.0611,0.3383,0.362,0.1977,1.1025
CNN,Joint,1,1.4043,0.0743,0.3083,0.1198,1.4299
CNN,Joint,2,1.3749,0.0782,0.2642,0.1207,1.3572
CNN,Joint,3,1.3722,0.1051,0.2468,0.0407,1.3485
CNN,Joint,4,1.3691,0.0214,0.305,0.04,1.3755
CNN,Joint,5,1.3622,0.0215,0.2978,0.0401,1.3679
CNN,Joint,6,1.3613,0.02,0.2575,0.0329,1.3596
CNN,Joint,7,1.3603,0.0969,0.2847,0.0519,1.3618
CNN,Joint,8,1.3601,0.0978,0.2942,0.1356,1.3684
CNN,Joint,9,1.3572,0.0982,0.2982,0.1438,1.3659
CNN,Joint,10,1.3506,0.0992,0.2649,0.1152,1.3528
CNN,Joint,11,1.3495,0.0988,0.266,0.1256,1.357
CNN,Joint,12,1.3474,0.0211,0.319,0.0386,1.3725
CNN,Joint,13,1.3479,0.0991,0.2853,0.1281,1.3583
CNN,Stage1,1,0.6827,0.3072,0.7192,0.4305,0.6648
CNN,Stage1,2,0.6732,0.0,0.0,0.0,0.6316
CNN,Stage1,3,0.668,0.3131,0.614,0.4148,0.65
CNN,Stage1,4,0.6688,0.3141,0.584,0.4085,0.6459
CNN,Stage1,5,0.6655,0.3163,0.5664,0.4059,0.6458
CNN,Stage1,6,0.6657,0.3129,0.6159,0.415,0.6487
CNN,Stage1,7,0.6652,0.2977,0.8326,0.4386,0.7089
CNN,Stage1,8,0.6648,0.3189,0.444,0.3712,0.6383
CNN,Stage1,9,0.6624,0.3093,0.687,0.4266,0.6573
CNN,Stage1,10,0.6606,0.3101,0.6733,0.4246,0.6559
CNN,Stage1,11,0.6614,0.3079,0.7039,0.4284,0.6621
CNN,Stage1,12,0.6622,0.3024,0.7884,0.4372,0.6861
CNN,Stage2,1,1.1361,0.3779,0.3855,0.1268,1.1005
CNN,Stage2,2,1.1016,0.3565,0.3788,0.1252,1.0975
CNN,Stage2,3,1.0999,0.3462,0.3937,0.1294,1.0833
CNN,Stage2,4,1.0928,0.2698,0.3608,0.29,1.0856
CNN,Stage2,5,1.0908,0.3464,0.3785,0.1338,1.0875
CNN,Stage2,6,1.0884,0.4062,0.3807,0.1212,1.0984
CNN,Stage2,7,1.0845,0.338,0.366,0.3222,1.0887
CNN,Stage2,8,1.0815,0.3008,0.3585,0.102,1.0827
CNN,Stage2,9,1.0853,0.34,0.3833,0.2203,1.0787
CNN,Stage2,10,1.0819,0.3283,0.3653,0.2963,1.0846
CNN,Stage2,11,1.0786,0.3339,0.3761,0.2351,1.087
CNN,Stage2,12,1.0775,0.2808,0.3901,0.1178,1.0864
CNN,Stage2,13,1.0775,0.0678,0.3598,0.0956,1.0844
CNN,Stage2,14,1.0732,0.3343,0.3828,0.2726,1.0948
CNN,Stage2,15,1.0747,0.3299,0.3512,0.2215,1.0882
CNN,Stage2,16,1.0651,0.3329,0.3672,0.309,1.0895
CNN,Stage2,17,1.0622,0.332,0.3461,0.0944,1.0949
CNN,Stage2,18,1.0612,0.3364,0.3666,0.1841,1.0908
CNN,Stage2,19,1.0584,0.3294,0.3664,0.2782,1.0972
