Model,Joint_Accuracy,Joint_Macro_F1,Joint_Weighted_F1,Joint_Min_Thrust_Recall,Joint_Inference_Time_s,Cascade_EndToEnd_Accuracy,Cascade_EndToEnd_Macro_F1,Cascade_EndToEnd_Weighted_F1,Cascade_EndToEnd_Min_Thrust_Recall,Cascade_Stage2_Conditional_Accuracy,Cascade_Inference_Time_s,Cascade_Stage1_Detector_Accuracy,Cascade_Stage1_Detector_Macro_F1,Cascade_Stage2_Standalone_Accuracy,Cascade_Stage2_Standalone_Macro_F1,Accuracy_Delta_Cascade_minus_Joint,Macro_F1_Delta_Cascade_minus_Joint,Better_By_Accuracy,Better_By_Macro_F1
CNN,99.38,0.9902,0.9938,0.9958,1.1076,99.58,0.9937,0.9958,0.9911,100.0,2.631,99.58,0.9945,100.0,1.0,0.20000000000000284,0.0035000000000000586,Cascade,Cascade
LSTM,98.18,0.9465,0.9819,0.9633,0.472,99.12,0.9811,0.9912,0.9798,99.99,1.3522,99.12,0.9884,99.99,0.9999,0.9399999999999977,0.034599999999999964,Cascade,Cascade
LightGBM,77.11,0.6244,0.6915,0.034,0.2408,75.9,0.4069,0.6693,0.0263,90.42,0.7812,76.06,0.4923,96.26,0.9268,-1.2099999999999937,-0.21749999999999997,Joint,Joint
MAMBA,97.53,0.95,0.9753,0.9418,0.4644,94.27,0.883,0.9439,0.9389,98.99,1.3512,94.52,0.9302,98.75,0.9668,-3.260000000000005,-0.06699999999999995,Joint,Joint
MiniRocket,99.76,0.9979,0.9976,0.9911,,99.78,0.9982,0.9978,0.9911,100.0,0.5418,99.78,0.9971,100.0,1.0,0.01999999999999602,0.00029999999999996696,Cascade,Cascade
TRANSFORMER,98.48,0.8651,0.9859,0.9983,0.2037,99.31,0.9037,0.9935,0.9422,99.67,0.8046,99.39,0.9921,99.65,0.9466,0.8299999999999983,0.03859999999999997,Cascade,Cascade
