Model,Component,Epoch,Training Loss,Val Event Precision,Val Event Recall,Val Event F1,Val Loss
LSTM,Stage1,20,0.5871,0.3341,0.8513,0.4798,0.6135
LSTM,Stage1,21,0.5879,0.3343,0.863,0.482,0.6067
LSTM,Stage1,22,0.5878,0.3415,0.7997,0.4786,0.5989
LSTM,Stage1,23,0.5876,0.3302,0.9037,0.4836,0.6115
LSTM,Stage1,24,0.587,0.339,0.8127,0.4784,0.6009
LSTM,Stage1,25,0.5872,0.3394,0.8066,0.4778,0.5964
LSTM,Stage1,26,0.5869,0.3392,0.8196,0.4798,0.5983
LSTM,Stage1,27,0.5868,0.3373,0.8261,0.479,0.6006
LSTM,Stage1,28,0.5868,0.3377,0.8231,0.4789,0.5998
LSTM,Stage2,1,1.1015,0.0974,0.3362,0.1492,1.0985
LSTM,Stage2,2,1.1001,0.3348,0.3349,0.2619,1.0989
LSTM,Stage2,3,1.0995,0.1052,0.3375,0.1229,1.0982
LSTM,Stage2,4,1.0997,0.3447,0.3487,0.3374,1.0986
LSTM,Stage2,5,1.0992,0.3418,0.3222,0.2903,1.0982
LSTM,Stage2,6,1.0992,0.3043,0.3299,0.1501,1.0983
LSTM,Stage2,7,1.0986,0.0994,0.3356,0.0667,1.0977
LSTM,Stage2,8,1.0985,0.2552,0.3302,0.1035,1.0978
LSTM,Stage2,9,1.0969,0.3138,0.3296,0.3199,1.1002
LSTM,Stage2,10,1.0965,0.37,0.3493,0.1399,1.0972
LSTM,Stage2,11,1.0947,0.3504,0.3544,0.202,1.0991
LSTM,Stage2,12,1.0939,0.1029,0.3477,0.1371,1.0963
LSTM,Stage2,13,1.0945,0.4269,0.3364,0.1023,1.0969
LSTM,Stage2,14,1.0921,0.3405,0.3525,0.2256,1.0982
LSTM,Stage2,15,1.0917,0.3479,0.3583,0.2342,1.0999
LSTM,Stage2,16,1.0925,0.3268,0.3478,0.1725,1.0975
LSTM,Stage2,17,1.0907,0.339,0.3572,0.2174,1.0999
LSTM,Stage2,18,1.0921,0.3558,0.3625,0.2276,1.0988
LSTM,Stage2,19,1.0891,0.3591,0.3573,0.1887,1.0995
LSTM,Stage2,20,1.0878,0.353,0.3578,0.2142,1.1
LSTM,Stage2,21,1.0867,0.35,0.357,0.2206,1.1024
LSTM,Stage2,22,1.0874,0.3496,0.3537,0.2211,1.1012
MAMBA,Joint,1,1.3853,0.1103,0.2875,0.0932,1.3783
MAMBA,Joint,2,1.3531,0.1159,0.2621,0.1411,1.3146
MAMBA,Joint,3,1.3195,0.1147,0.2702,0.0922,1.3049
MAMBA,Joint,4,1.3028,0.112,0.3019,0.142,1.3129
MAMBA,Joint,5,1.293,0.1084,0.3069,0.0964,1.3039
MAMBA,Joint,6,1.2878,0.1049,0.3095,0.0859,1.3029
MAMBA,Joint,7,1.2832,0.1109,0.3231,0.1247,1.2967
MAMBA,Joint,8,1.2809,0.1116,0.3223,0.1354,1.2933
MAMBA,Joint,9,1.2789,0.1101,0.3191,0.1309,1.2931
MAMBA,Joint,10,1.2779,0.1083,0.3216,0.1138,1.2901
MAMBA,Joint,11,1.2767,0.1106,0.3106,0.1232,1.2871
MAMBA,Joint,12,1.2755,0.109,0.3106,0.1212,1.283
MAMBA,Joint,13,1.2745,0.1071,0.3137,0.1023,1.2915
MAMBA,Joint,14,1.274,0.111,0.3224,0.1278,1.2925
MAMBA,Joint,15,1.2736,0.1113,0.3119,0.1214,1.2811
MAMBA,Joint,16,1.2731,0.1078,0.3147,0.0987,1.3024
MAMBA,Joint,17,1.273,0.1109,0.3244,0.1131,1.2972
MAMBA,Joint,18,1.2713,0.1094,0.3246,0.1001,1.2986
MAMBA,Joint,19,1.2711,0.1098,0.3141,0.1122,1.2862
MAMBA,Joint,20,1.2701,0.1093,0.3066,0.1168,1.2914
MAMBA,Joint,21,1.2702,0.1098,0.3104,0.1116,1.2925
MAMBA,Joint,22,1.2667,0.1101,0.3125,0.1221,1.2917
MAMBA,Joint,23,1.2667,0.1103,0.3121,0.1186,1.2972
MAMBA,Joint,24,1.2661,0.111,0.3134,0.1293,1.2888
MAMBA,Joint,25,1.2656,0.1093,0.3086,0.1252,1.2928
MAMBA,Stage1,1,0.6891,0.3344,0.794,0.4706,0.6818
MAMBA,Stage1,2,0.6457,0.3394,0.7658,0.4703,0.6324
MAMBA,Stage1,3,0.6124,0.336,0.8352,0.4792,0.6288
MAMBA,Stage1,4,0.6027,0.3406,0.8183,0.481,0.6057
MAMBA,Stage1,5,0.5968,0.3381,0.8422,0.4825,0.6097
MAMBA,Stage1,6,0.5941,0.3378,0.8291,0.48,0.6034
MAMBA,Stage1,7,0.5925,0.3379,0.8422,0.4822,0.6055
MAMBA,Stage1,8,0.5912,0.3359,0.8408,0.4801,0.6035
MAMBA,Stage1,9,0.5905,0.3308,0.9033,0.4843,0.6146
MAMBA,Stage1,10,0.5903,0.3337,0.8747,0.4831,0.6076
MAMBA,Stage1,11,0.5892,0.33,0.8942,0.4821,0.6109
MAMBA,Stage1,12,0.5892,0.3314,0.8899,0.4829,0.6077
MAMBA,Stage1,13,0.5881,0.3332,0.879,0.4832,0.6078
MAMBA,Stage1,14,0.588,0.3326,0.8768,0.4822,0.6079
MAMBA,Stage1,15,0.5878,0.3316,0.8794,0.4816,0.6073
MAMBA,Stage1,16,0.5874,0.3371,0.8343,0.4802,0.5992
MAMBA,Stage1,17,0.5879,0.3319,0.8738,0.481,0.608
MAMBA,Stage1,18,0.5872,0.3297,0.9098,0.484,0.6129
MAMBA,Stage1,19,0.5877,0.3339,0.8716,0.4828,0.6063
MAMBA,Stage1,20,0.5876,0.3339,0.8799,0.4841,0.6053
MAMBA,Stage1,21,0.5875,0.3346,0.8491,0.48,0.6026
MAMBA,Stage1,22,0.5873,0.3339,0.8712,0.4828,0.6053
MAMBA,Stage1,23,0.5867,0.3329,0.8812,0.4832,0.6084
MAMBA,Stage1,24,0.5865,0.3315,0.8912,0.4832,0.6108
MAMBA,Stage1,25,0.5864,0.3325,0.8829,0.483,0.6079
MAMBA,Stage1,26,0.5864,0.3316,0.8951,0.4839,0.6111
MAMBA,Stage2,1,1.1013,0.3454,0.3613,0.2542,1.0982
MAMBA,Stage2,2,1.0994,0.3389,0.3439,0.3224,1.0978
MAMBA,Stage2,3,1.0988,0.3422,0.353,0.3061,1.0975
MAMBA,Stage2,4,1.0969,0.3348,0.3528,0.2225,1.0967
MAMBA,Stage2,5,1.0948,0.3283,0.3332,0.2499,1.0978
MAMBA,Stage2,6,1.0929,0.3283,0.328,0.28,1.0979
MAMBA,Stage2,7,1.0919,0.3298,0.3365,0.2648,1.1005
MAMBA,Stage2,8,1.0911,0.3291,0.3355,0.2533,1.101
MAMBA,Stage2,9,1.0899,0.333,0.3434,0.2646,1.0995
MAMBA,Stage2,10,1.09,0.3305,0.3433,0.2544,1.0989
MAMBA,Stage2,11,1.0882,0.3299,0.3483,0.2445,1.0998
MAMBA,Stage2,12,1.0869,0.3314,0.3469,0.254,1.1002
MAMBA,Stage2,13,1.0871,0.3285,0.3412,0.2258,1.1005
MAMBA,Stage2,14,1.0866,0.3247,0.342,0.2293,1.1017
TRANSFORMER,Joint,1,1.362,0.1148,0.3195,0.16,1.3018
TRANSFORMER,Joint,2,1.2998,0.1107,0.3241,0.1426,1.2883
TRANSFORMER,Joint,3,1.2928,0.1178,0.3293,0.0638,1.2946
TRANSFORMER,Joint,4,1.2906,0.1117,0.3298,0.1597,1.2914
TRANSFORMER,Joint,5,1.2882,0.1096,0.3194,0.1551,1.2871
TRANSFORMER,Joint,6,1.29,0.109,0.3435,0.1463,1.2954
TRANSFORMER,Joint,7,1.2853,0.1325,0.2894,0.1367,1.2646
TRANSFORMER,Joint,8,1.2853,0.1087,0.3303,0.1521,1.2899
TRANSFORMER,Joint,9,1.2875,0.1108,0.3278,0.1343,1.2888
TRANSFORMER,Joint,10,1.2855,0.093,0.3176,0.071,1.2835
TRANSFORMER,Joint,11,1.2858,0.1071,0.3093,0.1236,1.28
TRANSFORMER,Joint,12,1.2848,0.1076,0.344,0.1322,1.2883
TRANSFORMER,Joint,13,1.2839,0.1112,0.3467,0.1679,1.2892
TRANSFORMER,Joint,14,1.2807,0.1166,0.3277,0.1601,1.2794
TRANSFORMER,Joint,15,1.281,0.1075,0.3356,0.1112,1.2788
TRANSFORMER,Joint,16,1.2798,0.113,0.3289,0.1609,1.2763
TRANSFORMER,Joint,17,1.2802,0.1156,0.3246,0.076,1.28
TRANSFORMER,Stage1,1,0.6495,0.3228,0.9614,0.4833,0.695
TRANSFORMER,Stage1,2,0.6026,0.3341,0.8651,0.482,0.6094
TRANSFORMER,Stage1,3,0.5959,0.3335,0.7186,0.4556,0.601
TRANSFORMER,Stage1,4,0.5939,0.3314,0.8422,0.4756,0.6093
TRANSFORMER,Stage1,5,0.5945,0.3424,0.7632,0.4727,0.5906
TRANSFORMER,Stage1,6,0.5931,0.3361,0.8582,0.483,0.6064
TRANSFORMER,Stage1,7,0.5897,0.3329,0.8916,0.4848,0.6137
TRANSFORMER,Stage1,8,0.592,0.3382,0.8395,0.4822,0.6033
TRANSFORMER,Stage1,9,0.591,0.3214,0.9913,0.4855,0.6257
TRANSFORMER,Stage1,10,0.5909,0.3384,0.8231,0.4797,0.6005
TRANSFORMER,Stage1,11,0.5914,0.3255,0.935,0.4829,0.6188
TRANSFORMER,Stage1,12,0.589,0.3288,0.9245,0.4851,0.614
TRANSFORMER,Stage1,13,0.589,0.3305,0.8955,0.4828,0.6112
TRANSFORMER,Stage1,14,0.5879,0.3223,0.984,0.4856,0.6283
TRANSFORMER,Stage1,15,0.5891,0.336,0.8521,0.482,0.6054
TRANSFORMER,Stage2,1,1.125,0.3367,0.3381,0.2891,1.0999
TRANSFORMER,Stage2,2,1.1105,0.3552,0.3661,0.2145,1.0998
TRANSFORMER,Stage2,3,1.1056,0.3371,0.3351,0.3033,1.1071
TRANSFORMER,Stage2,4,1.1055,0.3454,0.3542,0.3135,1.0981
TRANSFORMER,Stage2,5,1.1032,0.3196,0.3357,0.168,1.0981
TRANSFORMER,Stage2,6,1.1011,0.3497,0.3479,0.3365,1.1014
TRANSFORMER,Stage2,7,1.1012,0.3393,0.3441,0.317,1.0977
TRANSFORMER,Stage2,8,1.1017,0.3388,0.3623,0.172,1.0971
TRANSFORMER,Stage2,9,1.0997,0.3514,0.3651,0.2954,1.0972
TRANSFORMER,Stage2,10,1.0989,0.3561,0.371,0.2505,1.0963
TRANSFORMER,Stage2,11,1.0986,0.3483,0.3463,0.3175,1.0989
TRANSFORMER,Stage2,12,1.0976,0.3455,0.3442,0.2194,1.0972
TRANSFORMER,Stage2,13,1.0975,0.3485,0.3568,0.2254,1.0959
TRANSFORMER,Stage2,14,1.0972,0.2995,0.3585,0.1628,1.0964
TRANSFORMER,Stage2,15,1.0952,0.3388,0.3566,0.1753,1.0975
TRANSFORMER,Stage2,16,1.096,0.351,0.3531,0.3462,1.0998
TRANSFORMER,Stage2,17,1.0958,0.1087,0.3706,0.1665,1.0982
TRANSFORMER,Stage2,18,1.0964,0.3434,0.3624,0.2817,1.0988
TRANSFORMER,Stage2,19,1.0965,0.3443,0.3466,0.1826,1.1002
TRANSFORMER,Stage2,20,1.0938,0.3487,0.36,0.2155,1.0968
TRANSFORMER,Stage2,21,1.0931,0.3598,0.372,0.1786,1.0974
TRANSFORMER,Stage2,22,1.0923,0.1038,0.36,0.1611,1.0972
TRANSFORMER,Stage2,23,1.0915,0.3333,0.3657,0.1799,1.0988
CNN,Joint,1,1.3204,0.1149,0.3499,0.108,1.2882
CNN,Joint,2,1.2973,0.086,0.3301,0.1363,1.2884
CNN,Joint,3,1.2893,0.0337,0.3579,0.0611,1.3003
CNN,Joint,4,1.2883,0.1129,0.3312,0.1414,1.2903
CNN,Joint,5,1.2852,0.1109,0.3327,0.1607,1.2793
CNN,Joint,6,1.2821,0.1015,0.3378,0.1489,1.2874
CNN,Joint,7,1.2802,0.1061,0.3416,0.1393,1.2827
CNN,Joint,8,1.2787,0.0336,0.3442,0.0575,1.28
CNN,Joint,9,1.2792,0.1152,0.3261,0.116,1.2781
CNN,Joint,10,1.2772,0.117,0.3704,0.1515,1.2903
CNN,Joint,11,1.2772,0.1171,0.3026,0.0684,1.2759
CNN,Joint,12,1.2767,0.1131,0.3506,0.1708,1.2901
CNN,Joint,13,1.2743,0.1069,0.3437,0.1297,1.2898
CNN,Joint,14,1.274,0.1064,0.3512,0.1423,1.2872
CNN,Joint,15,1.2722,0.1003,0.3276,0.0891,1.2948
CNN,Joint,16,1.2724,0.1097,0.3289,0.1379,1.297
CNN,Joint,17,1.2712,0.115,0.3317,0.1527,1.2791
CNN,Joint,18,1.2655,0.1097,0.3359,0.1276,1.2884
CNN,Joint,19,1.2631,0.1098,0.3358,0.1214,1.3016
CNN,Joint,20,1.2604,0.1082,0.329,0.1202,1.2968
CNN,Joint,21,1.2606,0.105,0.3299,0.1252,1.2998
CNN,Stage1,1,0.6096,0.3403,0.8174,0.4805,0.6055
CNN,Stage1,2,0.5918,0.3426,0.7762,0.4754,0.5905
CNN,Stage1,3,0.5915,0.3299,0.9046,0.4834,0.621
CNN,Stage1,4,0.5892,0.3203,1.0,0.4852,0.6298
CNN,Stage1,5,0.5879,0.3227,0.9605,0.4831,0.6123
CNN,Stage1,6,0.5889,0.3407,0.8014,0.4781,0.5923
CNN,Stage1,7,0.588,0.3285,0.9198,0.4841,0.6187
CNN,Stage1,8,0.588,0.3327,0.8708,0.4814,0.6041
CNN,Stage1,9,0.5871,0.3236,0.967,0.4849,0.6202
CNN,Stage1,10,0.587,0.3377,0.8248,0.4792,0.6006
CNN,Stage1,11,0.5871,0.3344,0.8643,0.4822,0.6035
CNN,Stage1,12,0.5868,0.3351,0.8608,0.4824,0.6076
CNN,Stage2,1,1.1321,0.3418,0.352,0.3112,1.0978
CNN,Stage2,2,1.1076,0.1036,0.3596,0.16,1.1001
CNN,Stage2,3,1.1105,0.103,0.352,0.1362,1.0961
CNN,Stage2,4,1.1041,0.1046,0.3635,0.1619,1.0961
CNN,Stage2,5,1.1025,0.2698,0.3328,0.2863,1.1046
CNN,Stage2,6,1.0974,0.3288,0.3316,0.3214,1.0998
CNN,Stage2,7,1.0981,0.345,0.343,0.3398,1.0987
CNN,Stage2,8,1.0955,0.3343,0.3309,0.3071,1.1071
CNN,Stage2,9,1.0966,0.3401,0.3412,0.336,1.1034
CNN,Stage2,10,1.0895,0.3474,0.3554,0.3266,1.1005
CNN,Stage2,11,1.0872,0.3379,0.3464,0.2388,1.104
CNN,Stage2,12,1.0867,0.3449,0.3493,0.3186,1.1019
CNN,Stage2,13,1.0838,0.3532,0.3636,0.3179,1.1023
