Model,Component,Epoch,Training Loss,Val Event Precision,Val Event Recall,Val Event F1,Val Loss
LSTM,Stage1,1,0.6939,0.2485,0.608,0.3527,0.6953
LSTM,Stage1,2,0.6931,0.0,0.0,0.0,0.679
LSTM,Stage1,3,0.693,0.0,0.0,0.0,0.6777
LSTM,Stage1,4,0.6929,0.2562,0.6446,0.3667,0.6939
LSTM,Stage1,5,0.6924,0.0,0.0,0.0,0.6796
LSTM,Stage1,6,0.6919,0.2608,0.9799,0.412,0.7083
LSTM,Stage1,7,0.6907,0.2638,0.9652,0.4144,0.7033
LSTM,Stage1,8,0.6872,0.2771,0.9368,0.4277,0.6977
LSTM,Stage1,9,0.6877,0.3016,0.1537,0.2036,0.6654
LSTM,Stage1,10,0.6841,0.2776,0.8231,0.4152,0.6887
LSTM,Stage1,11,0.6827,0.2896,0.408,0.3387,0.6694
LSTM,Stage1,12,0.6802,0.2979,0.563,0.3896,0.66
LSTM,Stage1,13,0.6766,0.2971,0.6021,0.3979,0.6592
LSTM,Stage1,14,0.6738,0.2957,0.6972,0.4153,0.6653
LSTM,Stage1,15,0.6712,0.2938,0.7951,0.4291,0.6688
LSTM,Stage1,16,0.6702,0.2892,0.8331,0.4294,0.6887
LSTM,Stage1,17,0.6681,0.2948,0.7672,0.4259,0.6737
LSTM,Stage1,18,0.6692,0.2923,0.8378,0.4334,0.6742
LSTM,Stage1,19,0.6679,0.2936,0.8331,0.4342,0.677
LSTM,Stage1,20,0.6664,0.2923,0.8454,0.4344,0.6827
LSTM,Stage1,21,0.6663,0.3032,0.7248,0.4276,0.6556
LSTM,Stage1,22,0.6658,0.3024,0.7371,0.4289,0.6591
LSTM,Stage1,23,0.6664,0.3029,0.742,0.4301,0.658
LSTM,Stage1,24,0.6663,0.3005,0.773,0.4328,0.6647
LSTM,Stage1,25,0.6654,0.3023,0.7509,0.4311,0.6602
LSTM,Stage1,26,0.6652,0.3018,0.7561,0.4314,0.6624
LSTM,Stage1,27,0.6652,0.3006,0.7762,0.4333,0.6654
LSTM,Stage1,28,0.6645,0.2977,0.8054,0.4347,0.6729
LSTM,Stage1,29,0.6645,0.3027,0.7365,0.4291,0.6604
LSTM,Stage1,30,0.6647,0.3005,0.7739,0.4329,0.6672
LSTM,Stage1,31,0.6645,0.2997,0.7806,0.4331,0.6709
LSTM,Stage2,1,1.1005,0.2698,0.3411,0.0559,1.0988
LSTM,Stage2,2,1.0999,0.0673,0.3368,0.1088,1.0991
LSTM,Stage2,3,1.0995,0.0669,0.3288,0.0975,1.0988
LSTM,Stage2,4,1.0996,0.3335,0.3285,0.0904,1.0987
LSTM,Stage2,5,1.0991,0.3302,0.3088,0.2565,1.0989
LSTM,Stage2,6,1.0992,0.3273,0.3144,0.2331,1.099
LSTM,Stage2,7,1.099,0.3285,0.3337,0.1997,1.0988
LSTM,Stage2,8,1.0986,0.3374,0.3451,0.1851,1.0989
LSTM,Stage2,9,1.0987,0.3267,0.3212,0.2433,1.0989
LSTM,Stage2,10,1.0987,0.3355,0.3449,0.2075,1.0989
LSTM,Stage2,11,1.0986,0.3275,0.3191,0.2393,1.0991
LSTM,Stage2,12,1.0986,0.3242,0.3152,0.2566,1.0992
LSTM,Stage2,13,1.0987,0.3253,0.3133,0.2551,1.0995
LSTM,Stage2,14,1.0981,0.3309,0.3312,0.197,1.0993
MAMBA,Joint,1,1.3885,0.0846,0.2978,0.1152,1.3886
MAMBA,Joint,2,1.3869,0.0856,0.2028,0.1036,1.3838
MAMBA,Joint,3,1.3861,0.0869,0.1217,0.0778,1.3814
MAMBA,Joint,4,1.3854,0.0874,0.1817,0.1069,1.3831
MAMBA,Joint,5,1.3844,0.0858,0.2138,0.0836,1.3844
MAMBA,Joint,6,1.3825,0.0924,0.2285,0.1162,1.3791
MAMBA,Joint,7,1.3804,0.0967,0.1555,0.0854,1.3695
MAMBA,Joint,8,1.377,0.0866,0.3022,0.0966,1.3955
MAMBA,Joint,9,1.3758,0.0967,0.2495,0.108,1.3728
MAMBA,Joint,10,1.3723,0.0906,0.3028,0.0964,1.3984
MAMBA,Joint,11,1.3701,0.1014,0.2483,0.0983,1.3672
MAMBA,Joint,12,1.37,0.0929,0.3023,0.1174,1.3922
MAMBA,Joint,13,1.3672,0.097,0.2887,0.1044,1.381
MAMBA,Joint,14,1.3672,0.1026,0.2652,0.1309,1.3646
MAMBA,Joint,15,1.3659,0.0978,0.2683,0.1081,1.3769
MAMBA,Joint,16,1.3649,0.0988,0.2741,0.116,1.374
MAMBA,Joint,17,1.364,0.1035,0.2338,0.1023,1.3565
MAMBA,Joint,18,1.3623,0.1008,0.2892,0.1092,1.3689
MAMBA,Joint,19,1.3625,0.1034,0.217,0.0882,1.3526
MAMBA,Joint,20,1.3609,0.103,0.2624,0.1122,1.361
MAMBA,Joint,21,1.3599,0.0976,0.2945,0.1061,1.3797
MAMBA,Joint,22,1.3593,0.1016,0.2711,0.1141,1.3637
MAMBA,Joint,23,1.3581,0.1046,0.2351,0.1173,1.353
MAMBA,Joint,24,1.3585,0.1028,0.23,0.0869,1.3519
MAMBA,Joint,25,1.3572,0.1021,0.2784,0.0921,1.3629
MAMBA,Joint,26,1.3576,0.0995,0.2612,0.0835,1.3636
MAMBA,Joint,27,1.3576,0.1027,0.253,0.0941,1.3561
MAMBA,Joint,28,1.3554,0.0986,0.2929,0.1053,1.3731
MAMBA,Joint,29,1.3548,0.1013,0.2605,0.1048,1.3594
MAMBA,Joint,30,1.3546,0.1027,0.2725,0.1137,1.3614
MAMBA,Joint,31,1.3499,0.1027,0.2769,0.103,1.3592
MAMBA,Joint,32,1.3493,0.1004,0.2822,0.1057,1.3655
MAMBA,Joint,33,1.3487,0.1012,0.2838,0.1029,1.3645
MAMBA,Joint,34,1.3496,0.1015,0.2507,0.0989,1.3548
MAMBA,Stage1,1,0.6934,0.2535,0.2382,0.2456,0.6898
MAMBA,Stage1,2,0.6929,0.2678,0.2173,0.2399,0.6886
MAMBA,Stage1,3,0.6925,0.2805,0.1049,0.1527,0.6856
MAMBA,Stage1,4,0.6911,0.2988,0.0544,0.092,0.6753
MAMBA,Stage1,5,0.6888,0.2865,0.6072,0.3893,0.6885
MAMBA,Stage1,6,0.6843,0.2972,0.6058,0.3988,0.6855
MAMBA,Stage1,7,0.6804,0.2996,0.6938,0.4185,0.6881
MAMBA,Stage1,8,0.6772,0.3126,0.4401,0.3656,0.6583
MAMBA,Stage1,9,0.6763,0.3024,0.6937,0.4212,0.6916
MAMBA,Stage1,10,0.6746,0.3017,0.718,0.4248,0.6977
MAMBA,Stage1,11,0.6744,0.3051,0.6699,0.4192,0.6843
MAMBA,Stage1,12,0.6734,0.3088,0.5832,0.4038,0.6685
MAMBA,Stage1,13,0.673,0.31,0.4951,0.3812,0.6589
MAMBA,Stage1,14,0.6723,0.3117,0.5259,0.3915,0.6598
MAMBA,Stage1,15,0.6708,0.3108,0.5867,0.4064,0.6667
MAMBA,Stage1,16,0.6699,0.3126,0.497,0.3838,0.655
MAMBA,Stage1,17,0.6698,0.3119,0.5168,0.389,0.6568
MAMBA,Stage1,18,0.6698,0.3115,0.5086,0.3863,0.6557
MAMBA,Stage1,19,0.6693,0.3107,0.5834,0.4055,0.6641
MAMBA,Stage1,20,0.6693,0.3097,0.5418,0.3941,0.659
MAMBA,Stage1,21,0.6685,0.3121,0.499,0.384,0.6535
MAMBA,Stage1,22,0.6682,0.3113,0.5622,0.4007,0.6613
MAMBA,Stage1,23,0.6691,0.3105,0.6171,0.4131,0.6669
MAMBA,Stage1,24,0.6686,0.3062,0.6837,0.4229,0.6802
MAMBA,Stage1,25,0.6687,0.3104,0.6217,0.4141,0.6674
MAMBA,Stage1,26,0.6679,0.311,0.5974,0.409,0.6636
MAMBA,Stage1,27,0.668,0.3102,0.5943,0.4076,0.6629
MAMBA,Stage1,28,0.6669,0.3098,0.6164,0.4124,0.6659
MAMBA,Stage1,29,0.6669,0.3116,0.5963,0.4093,0.6619
MAMBA,Stage1,30,0.667,0.3093,0.644,0.4179,0.6697
MAMBA,Stage1,31,0.6669,0.309,0.6533,0.4196,0.6713
MAMBA,Stage2,1,1.1005,0.3259,0.3136,0.2215,1.0995
MAMBA,Stage2,2,1.0993,0.332,0.326,0.22,1.0988
MAMBA,Stage2,3,1.099,0.34,0.3398,0.2995,1.099
MAMBA,Stage2,4,1.0986,0.342,0.3356,0.2917,1.099
MAMBA,Stage2,5,1.0981,0.3432,0.3404,0.2641,1.098
MAMBA,Stage2,6,1.0979,0.3404,0.3457,0.2305,1.0973
MAMBA,Stage2,7,1.0974,0.3395,0.3453,0.281,1.0973
MAMBA,Stage2,8,1.0967,0.3379,0.3503,0.2288,1.0967
MAMBA,Stage2,9,1.0961,0.3389,0.3465,0.2448,1.0966
MAMBA,Stage2,10,1.0958,0.3357,0.3291,0.2165,1.0963
MAMBA,Stage2,11,1.0944,0.3289,0.3359,0.2031,1.0966
MAMBA,Stage2,12,1.0933,0.3384,0.3469,0.2491,1.0943
MAMBA,Stage2,13,1.0921,0.3436,0.3549,0.2594,1.0936
MAMBA,Stage2,14,1.0915,0.3373,0.3561,0.2161,1.093
MAMBA,Stage2,15,1.0893,0.3312,0.34,0.1874,1.0947
MAMBA,Stage2,16,1.0896,0.34,0.359,0.2196,1.0935
MAMBA,Stage2,17,1.0877,0.3372,0.3507,0.2204,1.0975
MAMBA,Stage2,18,1.0879,0.3368,0.3556,0.2278,1.0934
MAMBA,Stage2,19,1.0858,0.3401,0.3449,0.2096,1.097
MAMBA,Stage2,20,1.0855,0.3378,0.3526,0.229,1.0929
MAMBA,Stage2,21,1.0853,0.3398,0.3676,0.2229,1.0928
MAMBA,Stage2,22,1.0833,0.3411,0.3645,0.2361,1.0926
MAMBA,Stage2,23,1.0837,0.3413,0.3608,0.2189,1.0919
MAMBA,Stage2,24,1.0801,0.3443,0.3632,0.234,1.0978
MAMBA,Stage2,25,1.0806,0.3332,0.3472,0.2162,1.0951
MAMBA,Stage2,26,1.0796,0.3368,0.3515,0.2424,1.0983
MAMBA,Stage2,27,1.079,0.3456,0.3674,0.2067,1.0974
MAMBA,Stage2,28,1.0776,0.3404,0.3596,0.2262,1.097
MAMBA,Stage2,29,1.0757,0.342,0.3627,0.231,1.1033
MAMBA,Stage2,30,1.0737,0.3395,0.359,0.2329,1.0967
MAMBA,Stage2,31,1.0735,0.3434,0.37,0.2421,1.0972
MAMBA,Stage2,32,1.0718,0.3371,0.3492,0.2224,1.0963
MAMBA,Stage2,33,1.0722,0.3426,0.3654,0.2315,1.0979
TRANSFORMER,Joint,1,1.398,0.0998,0.2372,0.0872,1.3735
TRANSFORMER,Joint,2,1.3691,0.1011,0.2716,0.0703,1.3582
TRANSFORMER,Joint,3,1.3595,0.0984,0.2597,0.1248,1.3538
TRANSFORMER,Joint,4,1.3547,0.102,0.2944,0.1287,1.362
TRANSFORMER,Joint,5,1.3529,0.1035,0.2546,0.0846,1.355
TRANSFORMER,Joint,6,1.3508,0.1001,0.317,0.1313,1.3676
TRANSFORMER,Joint,7,1.3528,0.0967,0.3104,0.1339,1.3732
TRANSFORMER,Joint,8,1.3504,0.1004,0.2894,0.0987,1.3643
TRANSFORMER,Joint,9,1.3501,0.0978,0.2828,0.1163,1.365
TRANSFORMER,Joint,10,1.344,0.0995,0.3064,0.069,1.3682
TRANSFORMER,Joint,11,1.3426,0.0997,0.2789,0.1243,1.3627
TRANSFORMER,Joint,12,1.3416,0.0996,0.2959,0.1211,1.3694
TRANSFORMER,Joint,13,1.3418,0.097,0.294,0.0831,1.3716
TRANSFORMER,Stage1,1,0.6817,0.3072,0.0307,0.0558,0.6307
TRANSFORMER,Stage1,2,0.6685,0.3051,0.6839,0.422,0.6647
TRANSFORMER,Stage1,3,0.6677,0.3068,0.6814,0.4231,0.6585
TRANSFORMER,Stage1,4,0.6677,0.3042,0.7113,0.4262,0.6645
TRANSFORMER,Stage1,5,0.6664,0.3047,0.5962,0.4033,0.6545
TRANSFORMER,Stage1,6,0.6662,0.3089,0.6596,0.4208,0.6533
TRANSFORMER,Stage1,7,0.6664,0.3111,0.5984,0.4094,0.6477
TRANSFORMER,Stage1,8,0.6645,0.3084,0.6756,0.4234,0.6539
TRANSFORMER,Stage1,9,0.6646,0.3044,0.7457,0.4323,0.6668
TRANSFORMER,Stage1,10,0.6641,0.3065,0.6965,0.4257,0.6599
TRANSFORMER,Stage1,11,0.6647,0.3051,0.7283,0.43,0.6635
TRANSFORMER,Stage2,1,1.1192,0.3301,0.3479,0.161,1.1028
TRANSFORMER,Stage2,2,1.1002,0.3428,0.361,0.1483,1.1023
TRANSFORMER,Stage2,3,1.0914,0.3401,0.3668,0.1375,1.098
TRANSFORMER,Stage2,4,1.0871,0.3298,0.347,0.2091,1.1001
TRANSFORMER,Stage2,5,1.0813,0.3329,0.3534,0.1814,1.1006
TRANSFORMER,Stage2,6,1.0786,0.335,0.3531,0.3059,1.1108
TRANSFORMER,Stage2,7,1.0754,0.3389,0.3614,0.23,1.1051
TRANSFORMER,Stage2,8,1.0774,0.3323,0.3559,0.1787,1.0988
TRANSFORMER,Stage2,9,1.0771,0.3373,0.3621,0.173,1.1034
TRANSFORMER,Stage2,10,1.0687,0.3378,0.3597,0.2717,1.101
TRANSFORMER,Stage2,11,1.0683,0.3439,0.3653,0.1365,1.0995
TRANSFORMER,Stage2,12,1.0693,0.3338,0.3566,0.2233,1.1049
TRANSFORMER,Stage2,13,1.0663,0.3327,0.3502,0.2159,1.1018
CNN,Joint,1,1.4016,0.1028,0.2551,0.1395,1.3492
CNN,Joint,2,1.3731,0.0009,0.2904,0.0017,1.3724
CNN,Joint,3,1.3674,0.0214,0.2853,0.0394,1.3638
CNN,Joint,4,1.3636,0.1,0.3285,0.1092,1.3926
CNN,Joint,5,1.3635,0.0775,0.2716,0.1205,1.3469
CNN,Joint,6,1.3603,0.0772,0.3237,0.1214,1.3948
CNN,Joint,7,1.3583,0.0939,0.2726,0.1367,1.3652
CNN,Joint,8,1.3578,0.087,0.2978,0.0823,1.3654
CNN,Joint,9,1.3564,0.0213,0.2998,0.0397,1.3754
CNN,Joint,10,1.357,0.1027,0.2955,0.0409,1.3542
CNN,Joint,11,1.3548,0.0876,0.301,0.077,1.3711
CNN,Joint,12,1.3507,0.099,0.3022,0.1316,1.3619
CNN,Joint,13,1.35,0.0216,0.293,0.0402,1.3628
CNN,Joint,14,1.3502,0.0967,0.2876,0.1377,1.3586
CNN,Joint,15,1.349,0.1005,0.2824,0.1329,1.3491
CNN,Stage1,1,0.6972,0.2986,0.7741,0.4309,0.6826
CNN,Stage1,2,0.674,0.0,0.0,0.0,0.626
CNN,Stage1,3,0.6704,0.3024,0.7552,0.4319,0.6626
CNN,Stage1,4,0.6695,0.2872,0.8904,0.4343,0.7349
CNN,Stage1,5,0.6681,0.2914,0.8623,0.4356,0.7088
CNN,Stage1,6,0.6675,0.3108,0.529,0.3916,0.6454
CNN,Stage1,7,0.6661,0.3049,0.727,0.4296,0.6627
CNN,Stage1,8,0.6666,0.3008,0.781,0.4344,0.6713
CNN,Stage1,9,0.6644,0.3027,0.7595,0.4329,0.6649
CNN,Stage1,10,0.6639,0.3085,0.6461,0.4176,0.6481
CNN,Stage1,11,0.6639,0.3074,0.6871,0.4247,0.6506
CNN,Stage1,12,0.6641,0.2986,0.8026,0.4352,0.6784
CNN,Stage2,1,1.1242,0.2631,0.3479,0.2038,1.1035
CNN,Stage2,2,1.0988,0.3235,0.3472,0.252,1.0871
CNN,Stage2,3,1.0948,0.3855,0.3632,0.119,1.0949
CNN,Stage2,4,1.0857,0.2685,0.3491,0.2944,1.0919
CNN,Stage2,5,1.0882,0.0702,0.3552,0.1001,1.0872
CNN,Stage2,6,1.0885,0.3336,0.3639,0.1802,1.0884
CNN,Stage2,7,1.0873,0.3124,0.3592,0.1018,1.0873
CNN,Stage2,8,1.0862,0.2665,0.3471,0.2836,1.0908
CNN,Stage2,9,1.0793,0.346,0.3684,0.119,1.0871
CNN,Stage2,10,1.0787,0.3296,0.3667,0.1723,1.0874
CNN,Stage2,11,1.0798,0.3298,0.3652,0.122,1.0903
CNN,Stage2,12,1.0774,0.3331,0.3596,0.1891,1.0877
CNN,Stage2,13,1.0786,0.3293,0.3548,0.2465,1.0876
CNN,Stage2,14,1.0774,0.34,0.357,0.1668,1.0914
CNN,Stage2,15,1.0753,0.3288,0.3582,0.1586,1.0886
CNN,Stage2,16,1.0737,0.3284,0.3497,0.2227,1.088
CNN,Stage2,17,1.0728,0.3279,0.3635,0.1503,1.0896
CNN,Stage2,18,1.0724,0.3269,0.348,0.2158,1.0901
CNN,Stage2,19,1.0705,0.3275,0.3436,0.2965,1.0972
