Model,Joint_Accuracy,Joint_Macro_F1,Joint_Weighted_F1,Joint_Min_Thrust_Recall,Joint_Inference_Time_s,Cascade_EndToEnd_Accuracy,Cascade_EndToEnd_Macro_F1,Cascade_EndToEnd_Weighted_F1,Cascade_EndToEnd_Min_Thrust_Recall,Cascade_Stage2_Conditional_Accuracy,Cascade_Inference_Time_s,Cascade_Stage1_Detector_Accuracy,Cascade_Stage1_Detector_Macro_F1,Cascade_Stage2_Standalone_Accuracy,Cascade_Stage2_Standalone_Macro_F1,Accuracy_Delta_Cascade_minus_Joint,Macro_F1_Delta_Cascade_minus_Joint,Better_By_Accuracy,Better_By_Macro_F1
CNN,99.26,0.9936,0.9926,0.9809,0.9807,99.46,0.9935,0.9945,0.9745,99.82,2.477,99.5,0.9933,99.81,0.9967,0.19999999999998863,-9.999999999998899e-05,Cascade,Joint
LSTM,98.84,0.9897,0.9885,0.9795,0.1773,98.86,0.9873,0.9886,0.971,99.89,0.7855,98.89,0.9851,99.9,0.9989,0.01999999999999602,-0.0024000000000000687,Cascade,Joint
LightGBM,74.66,0.4772,0.6504,0.0319,0.0654,75.87,0.3131,0.6645,0.0311,85.3,0.534,76.02,0.4708,92.51,0.8827,1.210000000000008,-0.16410000000000002,Cascade,Joint
MAMBA,87.9,0.8601,0.8829,0.8159,0.2337,95.17,0.9281,0.9514,0.8662,98.54,0.8692,95.5,0.9393,98.27,0.9672,7.269999999999996,0.06800000000000006,Cascade,Cascade
MiniRocket,99.62,0.9967,0.9962,0.9809,,99.63,0.9968,0.9962,0.9809,100.0,0.4736,99.63,0.995,100.0,1.0,0.009999999999990905,9.999999999998899e-05,Cascade,Cascade
TRANSFORMER,99.16,0.9771,0.9917,0.9807,0.0845,99.61,0.9967,0.9961,0.9809,100.0,0.5854,99.61,0.9948,100.0,1.0,0.45000000000000284,0.019600000000000062,Cascade,Cascade
