Model,Joint_Accuracy,Joint_Macro_F1,Joint_Weighted_F1,Joint_Min_Thrust_Recall,Joint_Inference_Time_s,Cascade_EndToEnd_Accuracy,Cascade_EndToEnd_Macro_F1,Cascade_EndToEnd_Weighted_F1,Cascade_EndToEnd_Min_Thrust_Recall,Cascade_Stage2_Conditional_Accuracy,Cascade_Inference_Time_s,Cascade_Stage1_Detector_Accuracy,Cascade_Stage1_Detector_Macro_F1,Cascade_Stage2_Standalone_Accuracy,Cascade_Stage2_Standalone_Macro_F1,Accuracy_Delta_Cascade_minus_Joint,Macro_F1_Delta_Cascade_minus_Joint,Better_By_Accuracy,Better_By_Macro_F1
CNN,97.68,0.9821,0.9771,0.9776,1.1102,97.79,0.983,0.9782,0.9842,100.0,2.6224,97.79,0.9713,100.0,1.0,0.10999999999999943,0.0009000000000000119,Cascade,Cascade
LSTM,97.13,0.9757,0.9717,0.9729,0.5334,96.98,0.9747,0.9703,0.9793,100.0,1.4881,96.98,0.961,100.0,1.0,-0.14999999999999147,-0.0010000000000000009,Joint,Joint
LightGBM,90.08,0.7952,0.8918,0.5713,0.2133,90.08,0.7855,0.8906,0.4533,98.83,0.7403,90.27,0.8535,99.24,0.8431,0.0,-0.009700000000000042,Tie,Joint
MAMBA,96.67,0.9742,0.9671,0.9539,0.596,96.75,0.9743,0.9679,0.9557,100.0,1.5776,96.75,0.9577,100.0,1.0,0.0799999999999983,0.00010000000000010001,Cascade,Cascade
MiniRocket,90.07,0.6707,0.8899,0.04,,90.15,0.7504,0.8914,0.3111,98.49,0.545,90.4,0.8558,99.01,0.7881,0.0800000000000125,0.0797,Cascade,Cascade
TRANSFORMER,96.65,0.9748,0.9673,0.9895,0.2267,96.89,0.9763,0.9695,0.977,100.0,0.8502,96.89,0.9598,100.0,1.0,0.23999999999999488,0.0014999999999999458,Cascade,Cascade
