model,component,approach,epochs_trained,best_epoch,min_val_loss,final_val_loss,max_event_f1,final_event_f1,params,memory_mb,training_time_s,early_stopping,lr_reductions,log_stem,log_relpath
LSTM,Joint,joint,17,7,0.0146,0.0216,0.9892,0.9877,94780.0,0.723114013671875,153.2439,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
LSTM,Stage1,cascade,21,11,0.0278,0.0328,0.9883,0.9872,94646.0,0.7220916748046875,188.7058,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
LSTM,Stage2,cascade,24,14,0.01,0.0132,0.9957,0.9948,94713.0,0.7226028442382812,215.6382,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
MAMBA,Joint,joint,33,23,0.0543,0.0552,0.981,0.9797,25018.0,0.1908721923828125,232.0248,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
MAMBA,Stage1,cascade,34,24,0.0412,0.0554,0.9824,0.9785,24664.0,0.18817138671875,239.3403,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
MAMBA,Stage2,cascade,31,21,0.0118,0.0156,0.9922,0.9914,24841.0,0.18952178955078125,217.7621,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
TRANSFORMER,Joint,joint,36,26,0.014,0.0198,0.9939,0.9836,404956.0,3.089569091796875,91.6252,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
TRANSFORMER,Stage1,cascade,19,9,0.0319,0.0322,0.986,0.9795,404778.0,3.0882110595703125,48.1101,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
TRANSFORMER,Stage2,cascade,58,43,0.0001,0.0002,0.9999,0.9992,404867.0,3.0888900756835938,146.174,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
CNN,Joint,joint,25,15,0.0226,0.0351,0.9868,0.9866,473668.0,3.613800048828125,283.1456,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
CNN,Stage1,cascade,18,8,0.0272,0.0361,0.9857,0.9857,473410.0,3.6118316650390625,204.0442,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
CNN,Stage2,cascade,23,13,0.0082,0.0111,0.9973,0.9947,473539.0,3.6128158569335938,253.3716,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
LightGBM,Joint,joint,0,-1,,,,,,0.4012632369995117,2.9562,False,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
LightGBM,Stage1,cascade,0,-1,,,,,,0.20525074005126953,2.0035,False,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
LightGBM,Stage2,cascade,0,-1,,,,,,0.30068111419677734,0.7271,False,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
MiniRocket,Joint,joint,0,-1,,,,,9748.0,0.0858,,False,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
MiniRocket,Stage1,cascade,0,-1,,,,,4874.0,0.0487,,False,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
MiniRocket,Stage2,cascade,0,-1,,,,,7311.0,0.0673,18.044,False,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
