Model,Joint_Accuracy,Joint_Macro_F1,Joint_Weighted_F1,Joint_Min_Thrust_Recall,Joint_Inference_Time_s,Cascade_EndToEnd_Accuracy,Cascade_EndToEnd_Macro_F1,Cascade_EndToEnd_Weighted_F1,Cascade_EndToEnd_Min_Thrust_Recall,Cascade_Stage2_Conditional_Accuracy,Cascade_Inference_Time_s,Cascade_Stage1_Detector_Accuracy,Cascade_Stage1_Detector_Macro_F1,Cascade_Stage2_Standalone_Accuracy,Cascade_Stage2_Standalone_Macro_F1,Accuracy_Delta_Cascade_minus_Joint,Macro_F1_Delta_Cascade_minus_Joint,Better_By_Accuracy,Better_By_Macro_F1
CNN,32.6,0.2074,0.4198,0.1059,0.3108,39.59,0.2308,0.4873,0.0918,22.2,1.0515,55.59,0.5464,22.1,0.2181,6.990000000000002,0.023400000000000004,Cascade,Cascade
LSTM,29.86,0.1951,0.3908,0.0698,0.088,39.48,0.2276,0.4846,0.0777,21.54,0.5973,55.54,0.5458,19.88,0.1996,9.619999999999997,0.0325,Cascade,Cascade
LightGBM,73.13,0.2112,0.6178,0.0,0.0213,74.46,0.2134,0.6355,0.0,,0.4346,74.46,0.4268,71.74,0.2785,1.3299999999999983,0.0022000000000000075,Cascade,Cascade
MAMBA,35.83,0.2113,0.4508,0.063,0.2227,40.01,0.2421,0.4935,0.1634,26.64,0.8461,54.94,0.5401,26.01,0.244,4.18,0.030800000000000022,Cascade,Cascade
MiniRocket,74.46,0.2134,0.6355,0.0,,74.19,0.2166,0.637,0.0,60.0,0.4198,74.28,0.4345,70.68,0.279,-0.269999999999996,0.0031999999999999806,Joint,Cascade
TRANSFORMER,32.12,0.2103,0.4232,0.1077,0.0658,45.59,0.2544,0.5332,0.1499,28.15,0.576,58.43,0.5618,23.88,0.235,13.470000000000006,0.04410000000000003,Cascade,Cascade
