model,component,approach,epochs_trained,best_epoch,min_val_loss,final_val_loss,max_event_f1,final_event_f1,params,memory_mb,training_time_s,early_stopping,lr_reductions,log_stem,log_relpath
LSTM,Joint,joint,22,12,1.2734,1.281,0.1567,0.0806,28660.0,0.218658447265625,20.8748,True,0,10min1500EvalTest_Seed0,meo/10min-1500/10min1500EvalTest_Seed0.log
LSTM,Stage1,cascade,21,11,0.5942,0.6212,0.496,0.4915,28586.0,0.2180938720703125,19.9042,True,0,10min1500EvalTest_Seed0,meo/10min-1500/10min1500EvalTest_Seed0.log
LSTM,Stage2,cascade,24,14,1.0898,1.0976,0.2852,0.2143,28623.0,0.21837615966796875,22.2618,True,0,10min1500EvalTest_Seed0,meo/10min-1500/10min1500EvalTest_Seed0.log
MAMBA,Joint,joint,20,10,1.2718,1.2906,0.1436,0.121,12208.0,0.0931396484375,71.9078,True,0,10min1500EvalTest_Seed0,meo/10min-1500/10min1500EvalTest_Seed0.log
MAMBA,Stage1,cascade,17,7,0.6012,0.6029,0.4921,0.4887,12014.0,0.0916595458984375,61.6254,True,0,10min1500EvalTest_Seed0,meo/10min-1500/10min1500EvalTest_Seed0.log
MAMBA,Stage2,cascade,23,13,1.0886,1.0952,0.3361,0.2482,12111.0,0.09239959716796875,82.4884,True,0,10min1500EvalTest_Seed0,meo/10min-1500/10min1500EvalTest_Seed0.log
TRANSFORMER,Joint,joint,24,14,1.2638,1.2888,0.1692,0.1092,212996.0,1.625030517578125,31.4209,True,0,10min1500EvalTest_Seed0,meo/10min-1500/10min1500EvalTest_Seed0.log
TRANSFORMER,Stage1,cascade,18,8,0.5874,0.6053,0.4926,0.4919,212898.0,1.6242828369140625,23.4382,True,0,10min1500EvalTest_Seed0,meo/10min-1500/10min1500EvalTest_Seed0.log
TRANSFORMER,Stage2,cascade,19,9,1.0947,1.0957,0.3413,0.1887,212947.0,1.6246566772460938,24.6961,True,0,10min1500EvalTest_Seed0,meo/10min-1500/10min1500EvalTest_Seed0.log
CNN,Joint,joint,16,6,1.2666,1.2785,0.1532,0.1506,472708.0,3.606475830078125,57.4468,True,0,10min1500EvalTest_Seed0,meo/10min-1500/10min1500EvalTest_Seed0.log
CNN,Stage1,cascade,18,8,0.5902,0.6104,0.4962,0.4882,472450.0,3.6045074462890625,64.2494,True,0,10min1500EvalTest_Seed0,meo/10min-1500/10min1500EvalTest_Seed0.log
CNN,Stage2,cascade,18,8,1.0908,1.1016,0.2964,0.2515,472579.0,3.6054916381835938,64.0414,True,0,10min1500EvalTest_Seed0,meo/10min-1500/10min1500EvalTest_Seed0.log
LightGBM,Joint,joint,0,-1,,,,,,0.3995189666748047,0.2291,False,0,10min1500EvalTest_Seed0,meo/10min-1500/10min1500EvalTest_Seed0.log
LightGBM,Stage1,cascade,0,-1,,,,,,0.20275306701660156,0.1261,False,0,10min1500EvalTest_Seed0,meo/10min-1500/10min1500EvalTest_Seed0.log
LightGBM,Stage2,cascade,0,-1,,,,,,0.2999153137207031,0.1022,False,0,10min1500EvalTest_Seed0,meo/10min-1500/10min1500EvalTest_Seed0.log
MiniRocket,Joint,joint,0,-1,,,,,9748.0,0.0856,,False,0,10min1500EvalTest_Seed0,meo/10min-1500/10min1500EvalTest_Seed0.log
MiniRocket,Stage1,cascade,0,-1,,,,,4874.0,0.0484,,False,0,10min1500EvalTest_Seed0,meo/10min-1500/10min1500EvalTest_Seed0.log
MiniRocket,Stage2,cascade,0,-1,,,,,7311.0,0.067,1.9609,False,0,10min1500EvalTest_Seed0,meo/10min-1500/10min1500EvalTest_Seed0.log
