Model,Joint_Accuracy,Joint_Macro_F1,Joint_Weighted_F1,Joint_Min_Thrust_Recall,Joint_Inference_Time_s,Cascade_EndToEnd_Accuracy,Cascade_EndToEnd_Macro_F1,Cascade_EndToEnd_Weighted_F1,Cascade_EndToEnd_Min_Thrust_Recall,Cascade_Stage2_Conditional_Accuracy,Cascade_Inference_Time_s,Cascade_Stage1_Detector_Accuracy,Cascade_Stage1_Detector_Macro_F1,Cascade_Stage2_Standalone_Accuracy,Cascade_Stage2_Standalone_Macro_F1,Accuracy_Delta_Cascade_minus_Joint,Macro_F1_Delta_Cascade_minus_Joint,Better_By_Accuracy,Better_By_Macro_F1
CNN,95.46,0.9638,0.9545,0.8793,0.9747,95.54,0.9645,0.9553,0.8817,100.0,2.4976,95.54,0.9418,100.0,1.0,0.0800000000000125,0.0007000000000000339,Cascade,Cascade
LSTM,93.31,0.9503,0.9351,0.9306,0.1933,93.6,0.9512,0.9372,0.8989,100.0,0.822,93.6,0.919,100.0,1.0,0.28999999999999204,0.0009000000000000119,Cascade,Cascade
LightGBM,89.28,0.8011,0.8827,0.5585,0.0552,88.72,0.7606,0.8738,0.4533,96.07,0.561,89.34,0.8397,97.44,0.8329,-0.5600000000000023,-0.04049999999999998,Joint,Joint
MAMBA,90.97,0.9245,0.9122,0.8641,0.2425,92.11,0.9327,0.9217,0.8226,99.52,0.9079,92.22,0.8997,99.59,0.9924,1.1400000000000006,0.008199999999999985,Cascade,Cascade
MiniRocket,88.36,0.6688,0.8699,0.1022,,88.56,0.7454,0.8749,0.4267,95.02,0.4959,89.39,0.8453,96.79,0.7937,0.20000000000000284,0.0766,Cascade,Cascade
TRANSFORMER,93.22,0.9472,0.9328,0.8563,0.0944,93.38,0.9474,0.9338,0.8339,100.0,0.6307,93.38,0.9138,100.0,1.0,0.1599999999999966,0.00019999999999997797,Cascade,Cascade
