Model,Joint_Accuracy,Joint_Macro_F1,Joint_Weighted_F1,Joint_Min_Thrust_Recall,Joint_Inference_Time_s,Cascade_EndToEnd_Accuracy,Cascade_EndToEnd_Macro_F1,Cascade_EndToEnd_Weighted_F1,Cascade_EndToEnd_Min_Thrust_Recall,Cascade_Stage2_Conditional_Accuracy,Cascade_Inference_Time_s,Cascade_Stage1_Detector_Accuracy,Cascade_Stage1_Detector_Macro_F1,Cascade_Stage2_Standalone_Accuracy,Cascade_Stage2_Standalone_Macro_F1,Accuracy_Delta_Cascade_minus_Joint,Macro_F1_Delta_Cascade_minus_Joint,Better_By_Accuracy,Better_By_Macro_F1
CNN,35.2,0.2368,0.4276,0.1556,0.3114,38.94,0.2067,0.4687,0.0213,19.14,1.056,55.84,0.5496,22.22,0.2095,3.739999999999995,-0.030100000000000016,Cascade,Joint
LSTM,34.2,0.2166,0.4361,0.1066,0.0888,41.69,0.2102,0.4887,0.0091,17.01,0.5839,57.73,0.5614,15.67,0.1586,7.489999999999995,-0.006399999999999989,Cascade,Joint
LightGBM,73.0,0.211,0.6161,0.0,0.0197,74.04,0.2127,0.63,0.0,,0.4485,74.04,0.4254,70.78,0.2763,1.0400000000000063,0.001700000000000007,Cascade,Cascade
MAMBA,34.31,0.2271,0.4398,0.1761,0.2023,40.6,0.2492,0.497,0.2145,29.61,0.814,55.31,0.5448,28.85,0.2611,6.289999999999999,0.02210000000000001,Cascade,Cascade
MiniRocket,74.04,0.2127,0.63,0.0,,73.69,0.2187,0.6322,0.0,56.67,0.4308,73.83,0.4369,69.73,0.2837,-0.3500000000000085,0.006000000000000005,Joint,Cascade
TRANSFORMER,30.98,0.2195,0.4117,0.1761,0.0675,38.02,0.2113,0.4679,0.0366,17.68,0.5685,55.36,0.5456,17.08,0.1757,7.040000000000003,-0.008200000000000013,Cascade,Joint
