Model,Joint_Accuracy,Joint_Macro_F1,Joint_Weighted_F1,Joint_Min_Thrust_Recall,Joint_Inference_Time_s,Cascade_EndToEnd_Accuracy,Cascade_EndToEnd_Macro_F1,Cascade_EndToEnd_Weighted_F1,Cascade_EndToEnd_Min_Thrust_Recall,Cascade_Stage2_Conditional_Accuracy,Cascade_Inference_Time_s,Cascade_Stage1_Detector_Accuracy,Cascade_Stage1_Detector_Macro_F1,Cascade_Stage2_Standalone_Accuracy,Cascade_Stage2_Standalone_Macro_F1,Accuracy_Delta_Cascade_minus_Joint,Macro_F1_Delta_Cascade_minus_Joint,Better_By_Accuracy,Better_By_Macro_F1
CNN,51.41,0.2661,0.5679,0.0756,1.1007,54.17,0.2398,0.5732,0.0044,30.21,2.7287,62.09,0.5512,32.84,0.2469,2.760000000000005,-0.02629999999999999,Cascade,Joint
LSTM,44.22,0.2389,0.5171,0.12,0.4827,40.33,0.2,0.4767,0.0222,23.27,1.38,53.62,0.5188,18.33,0.146,-3.8900000000000006,-0.03889999999999999,Joint,Joint
LightGBM,74.14,0.2129,0.6313,0.0,0.1598,74.97,0.2142,0.6425,0.0,,0.6368,74.97,0.4285,78.93,0.2941,0.8299999999999983,0.0012999999999999956,Cascade,Cascade
MAMBA,58.05,0.2313,0.5859,0.0422,0.3748,68.58,0.2182,0.6248,0.011,10.0,1.1598,71.34,0.5014,16.79,0.1578,10.530000000000001,-0.0131,Cascade,Joint
MiniRocket,74.97,0.2142,0.6425,0.0,,74.97,0.2142,0.6425,0.0,,0.5312,74.97,0.4285,78.97,0.2956,0.0,0.0,Tie,Tie
TRANSFORMER,34.53,0.2044,0.4398,0.115,0.1864,47.81,0.2262,0.5353,0.0489,25.38,0.8382,58.3,0.5412,21.87,0.184,13.280000000000001,0.021800000000000014,Cascade,Cascade
