model,max_val_accuracy,final_val_accuracy,best_epoch,epochs_trained,final_val_loss,params,memory_mb,training_time_s,early_stopping,lr_reductions,log_stem,log_relpath,no_thrust_precision,no_thrust_recall,no_thrust_f1,chemical_precision,chemical_recall,chemical_f1,electric_precision,electric_recall,electric_f1,impulsive_precision,impulsive_recall,impulsive_f1,macro_avg_precision,macro_avg_recall,macro_avg_f1,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1,t_no_thrust_precision,t_no_thrust_recall,t_no_thrust_f1,t_chemical_precision,t_chemical_recall,t_chemical_f1,t_electric_precision,t_electric_recall,t_electric_f1,t_impulsive_precision,t_impulsive_recall,t_impulsive_f1
Decision Trees (LightGBM),81.67,81.67,1,1,0.642,,0.4417257308959961,3.104,False,0,100min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed1,geo/100min-1500/100min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed1.log,0.9694,0.9867,0.978,0.8932,0.8178,0.8538,0.6836,0.8356,0.752,0.7421,0.6267,0.6795,0.8221,0.8167,0.8158,0.8221,0.8167,0.8158,222.0,0.0,1.0,0.0,184.0,12.0,5.0,14.0,188.0,2.0,8.0,74.0
MiniRocket,100.0,100.0,1,1,,9996.0,0.5935,33.5452,False,0,100min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed1,geo/100min-1500/100min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed1.log,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0
LSTM,84.78,84.0,68,79,0.4462,50500.0,0.385284423828125,532.3156,True,0,100min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed1,geo/100min-1500/100min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed1.log,0.8844,0.8844,0.8844,0.8505,0.8089,0.8292,0.8285,0.88,0.8534,0.7973,0.7867,0.7919,0.8402,0.84,0.8397,0.8402,0.84,0.8397,199.0,3.0,16.0,5.0,182.0,6.0,11.0,10.0,198.0,10.0,19.0,19.0
Mamba,69.67,68.11,35,45,0.6325,17044.0,0.130035400390625,227.3375,True,0,100min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed1,geo/100min-1500/100min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed1.log,0.978,0.9867,0.9823,0.7974,0.8044,0.8009,0.4265,0.5289,0.4722,0.5449,0.4044,0.4643,0.6867,0.6811,0.6799,0.6867,0.6811,0.6799,222.0,1.0,2.0,0.0,181.0,35.0,5.0,34.0,119.0,0.0,11.0,123.0
Transformer,97.0,96.0,37,47,0.1154,288324.0,2.199737548828125,91.1781,True,0,100min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed1,geo/100min-1500/100min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed1.log,1.0,1.0,1.0,0.9567,0.8844,0.9192,1.0,0.9956,0.9978,0.8889,0.96,0.9231,0.9614,0.96,0.96,0.9614,0.96,0.96,225.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,224.0,0.0,9.0,0.0
1D-CNN (InceptionTime),99.89,99.89,29,29,0.0081,473092.0,3.609405517578125,312.9503,True,0,100min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed1,geo/100min-1500/100min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed1.log,1.0,0.9956,0.9978,1.0,1.0,1.0,1.0,1.0,1.0,0.9956,1.0,0.9978,0.9989,0.9989,0.9989,0.9989,0.9989,0.9989,224.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0
