Model,Epoch,Validation Loss,Validation Accuracy
Mamba,25,1.2775,39.0
Mamba,26,1.2262,41.67
Mamba,27,1.2068,44.78
Mamba,28,1.2515,40.89
Mamba,29,1.1855,42.89
Mamba,30,1.2191,43.56
Mamba,31,1.2069,46.33
Mamba,32,1.2449,43.67
Mamba,33,1.1579,48.22
Mamba,34,1.1287,49.0
Mamba,35,1.1718,46.56
Mamba,36,1.1073,51.0
Mamba,37,1.1304,47.89
Mamba,38,1.1755,44.56
Mamba,39,1.1173,46.44
Mamba,40,1.1274,50.33
Mamba,41,1.0608,53.67
Mamba,42,1.0955,52.11
Mamba,43,1.0425,53.56
Mamba,44,1.0751,50.56
Mamba,45,1.0629,51.0
Mamba,46,1.044,53.78
Mamba,47,1.0441,55.56
Mamba,48,1.0648,52.11
Mamba,49,1.0542,51.33
Mamba,50,1.0028,55.22
Mamba,51,1.0123,55.56
Mamba,52,1.0157,55.0
Mamba,53,0.9945,56.89
Mamba,54,1.0067,54.89
Mamba,55,0.9721,57.78
Mamba,56,0.9821,59.44
Mamba,57,0.9501,59.11
Mamba,58,0.978,57.78
Mamba,59,0.9762,57.67
Mamba,60,0.9766,57.78
Mamba,61,0.954,60.22
Mamba,62,1.0109,58.89
Mamba,63,1.0865,54.11
Mamba,64,0.9179,63.22
Mamba,65,0.9202,60.0
Mamba,66,0.9266,61.89
Mamba,67,0.952,60.11
Mamba,68,0.9359,59.56
Mamba,69,0.9044,62.33
Mamba,70,0.904,62.0
Mamba,71,0.9209,65.78
Mamba,72,0.912,60.89
Mamba,73,0.9011,65.44
Mamba,74,0.9214,62.67
Mamba,75,0.9189,61.33
Mamba,76,0.9305,63.89
Mamba,77,0.9469,58.78
Mamba,78,0.9444,61.78
Mamba,79,0.9216,61.0
Mamba,80,0.8948,65.44
Mamba,81,0.9095,62.44
Mamba,82,0.8814,66.89
Mamba,83,0.8976,63.78
Mamba,84,0.8831,65.0
Mamba,85,0.9155,62.56
Mamba,86,0.9044,64.78
Mamba,87,0.8796,66.78
Mamba,88,0.9081,63.78
Mamba,89,0.8824,66.11
Mamba,90,0.8913,65.0
Mamba,91,0.9067,64.11
Mamba,92,0.8918,64.67
Mamba,93,0.8882,64.44
Mamba,94,0.8891,65.22
Mamba,95,0.8836,65.33
Mamba,96,0.8791,66.0
Mamba,97,0.9003,64.44
Mamba,98,0.8813,65.0
Mamba,99,0.8857,66.0
Mamba,100,0.8923,65.67
Transformer,1,1.4018,25.33
Transformer,2,1.3945,25.44
Transformer,3,1.3873,25.22
Transformer,4,1.3833,25.89
Transformer,5,1.3848,25.67
Transformer,6,1.3752,26.67
Transformer,7,1.3515,29.33
Transformer,8,1.3302,30.67
Transformer,9,1.288,37.89
Transformer,10,1.2853,32.33
Transformer,11,1.2379,37.44
Transformer,12,1.188,42.0
Transformer,13,1.1439,45.0
Transformer,14,1.1796,38.78
Transformer,15,1.09,45.22
Transformer,16,1.0865,46.56
Transformer,17,1.1062,43.67
Transformer,18,1.0518,47.78
Transformer,19,1.0303,51.22
Transformer,20,0.9315,57.11
Transformer,21,0.8086,60.56
Transformer,22,0.823,58.89
Transformer,23,0.8431,61.11
Transformer,24,0.7715,66.56
Transformer,25,0.7961,61.0
Transformer,26,0.7631,62.44
Transformer,27,0.7412,64.78
Transformer,28,0.744,65.56
Transformer,29,0.6719,70.22
Transformer,30,0.6727,67.56
Transformer,31,0.6721,68.22
Transformer,32,0.6725,67.89
Transformer,33,0.6255,70.78
Transformer,34,0.4792,81.89
Transformer,35,0.5712,73.22
Transformer,36,0.5186,76.0
Transformer,37,0.6139,69.78
Transformer,38,0.5686,75.22
Transformer,39,0.4021,82.67
Transformer,40,0.4138,84.11
Transformer,41,0.3887,84.0
Transformer,42,0.4674,79.11
Transformer,43,0.469,76.89
Transformer,44,0.3592,85.56
Transformer,45,0.4145,83.33
Transformer,46,0.4053,83.78
Transformer,47,0.3979,82.78
Transformer,48,0.3819,83.33
Transformer,49,0.3467,85.44
Transformer,50,0.3768,83.11
Transformer,51,0.3718,84.33
Transformer,52,0.331,86.11
Transformer,53,0.3361,86.22
Transformer,54,0.3296,87.11
Transformer,55,0.405,81.78
Transformer,56,0.372,84.33
Transformer,57,0.3324,85.0
Transformer,58,0.3565,86.33
Transformer,59,0.3496,86.44
Transformer,60,0.3609,84.44
Transformer,61,0.3136,88.33
Transformer,62,0.3107,86.44
Transformer,63,0.2925,88.44
Transformer,64,0.2803,87.44
Transformer,65,0.3598,84.78
Transformer,66,0.2668,90.0
Transformer,67,0.3164,86.11
Transformer,68,0.2786,88.44
Transformer,69,0.2965,87.0
Transformer,70,0.2705,89.56
Transformer,71,0.2718,87.67
Transformer,72,0.2884,88.44
Transformer,73,0.2501,90.22
Transformer,74,0.261,89.56
Transformer,75,0.2571,89.22
Transformer,76,0.2522,90.44
Transformer,77,0.2614,90.0
Transformer,78,0.2492,90.11
Transformer,79,0.2356,91.0
Transformer,80,0.2665,90.11
Transformer,81,0.2432,90.33
Transformer,82,0.2594,90.22
Transformer,83,0.2626,88.67
Transformer,84,0.2498,89.67
Transformer,85,0.2466,90.22
Transformer,86,0.2397,90.22
Transformer,87,0.2322,90.78
Transformer,88,0.2308,90.11
Transformer,89,0.2265,90.78
Transformer,90,0.2288,90.22
Transformer,91,0.2319,91.11
Transformer,92,0.24,90.56
Transformer,93,0.2339,90.0
Transformer,94,0.2335,90.22
Transformer,95,0.2387,90.67
Transformer,96,0.2329,91.22
Transformer,97,0.2247,91.0
Transformer,98,0.2202,91.33
Transformer,99,0.2215,91.33
Transformer,100,0.2253,91.33
1D-CNN (InceptionTime),1,1.4268,25.11
1D-CNN (InceptionTime),2,1.4153,25.0
1D-CNN (InceptionTime),3,1.4078,25.33
1D-CNN (InceptionTime),4,1.3866,25.67
1D-CNN (InceptionTime),5,1.3868,26.0
1D-CNN (InceptionTime),6,1.3681,29.11
1D-CNN (InceptionTime),7,1.2806,37.56
1D-CNN (InceptionTime),8,1.2002,42.56
1D-CNN (InceptionTime),9,1.0792,51.0
1D-CNN (InceptionTime),10,0.9586,55.44
1D-CNN (InceptionTime),11,0.9198,58.0
1D-CNN (InceptionTime),12,0.8655,63.78
1D-CNN (InceptionTime),13,0.7895,66.22
1D-CNN (InceptionTime),14,0.7594,70.56
1D-CNN (InceptionTime),15,0.7163,70.11
1D-CNN (InceptionTime),16,0.6093,73.78
1D-CNN (InceptionTime),17,0.6977,70.44
1D-CNN (InceptionTime),18,0.5451,77.0
1D-CNN (InceptionTime),19,0.5052,79.33
1D-CNN (InceptionTime),20,0.4209,82.89
1D-CNN (InceptionTime),21,0.3785,85.22
1D-CNN (InceptionTime),22,0.3885,85.67
1D-CNN (InceptionTime),23,0.5044,81.56
1D-CNN (InceptionTime),24,0.2724,89.67
1D-CNN (InceptionTime),25,0.2506,91.0
1D-CNN (InceptionTime),26,0.2289,92.22
1D-CNN (InceptionTime),27,0.2077,92.67
1D-CNN (InceptionTime),28,0.2227,91.89
1D-CNN (InceptionTime),29,0.2398,91.78
1D-CNN (InceptionTime),30,0.2042,92.56
1D-CNN (InceptionTime),31,0.2118,92.33
1D-CNN (InceptionTime),32,0.2017,93.89
1D-CNN (InceptionTime),33,0.2458,92.11
1D-CNN (InceptionTime),34,0.2039,93.22
1D-CNN (InceptionTime),35,0.164,94.0
1D-CNN (InceptionTime),36,0.1886,93.78
1D-CNN (InceptionTime),37,0.2032,93.44
1D-CNN (InceptionTime),38,0.2403,92.0
1D-CNN (InceptionTime),39,0.1716,94.33
1D-CNN (InceptionTime),40,0.1472,95.22
1D-CNN (InceptionTime),41,0.2012,93.33
1D-CNN (InceptionTime),42,0.1826,94.11
1D-CNN (InceptionTime),43,0.1806,93.11
1D-CNN (InceptionTime),44,0.1556,94.67
1D-CNN (InceptionTime),45,0.1755,94.89
1D-CNN (InceptionTime),46,0.2385,92.11
1D-CNN (InceptionTime),47,0.1297,95.44
1D-CNN (InceptionTime),48,0.1285,95.67
1D-CNN (InceptionTime),49,0.1278,95.78
1D-CNN (InceptionTime),50,0.1368,95.56
1D-CNN (InceptionTime),51,0.1486,95.67
1D-CNN (InceptionTime),52,0.1614,95.11
1D-CNN (InceptionTime),53,0.1882,94.67
1D-CNN (InceptionTime),54,0.1649,95.11
1D-CNN (InceptionTime),55,0.1536,95.89
1D-CNN (InceptionTime),56,0.1373,96.0
1D-CNN (InceptionTime),57,0.142,95.67
1D-CNN (InceptionTime),58,0.1591,95.33
1D-CNN (InceptionTime),59,0.1407,95.78
