Model,Component,Epoch,Training Loss,Val Event Precision,Val Event Recall,Val Event F1,Val Loss
MAMBA,Stage1,32,0.2469,0.8368,0.8591,0.8478,0.2292
MAMBA,Stage1,33,0.2412,0.8541,0.8765,0.8652,0.2252
MAMBA,Stage1,34,0.2459,0.8227,0.7683,0.7946,0.2497
MAMBA,Stage1,35,0.2469,0.8559,0.8827,0.8691,0.2219
MAMBA,Stage1,36,0.2354,0.6491,0.9172,0.7602,0.3218
MAMBA,Stage1,37,0.2389,0.819,0.8807,0.8487,0.2286
MAMBA,Stage1,38,0.2338,0.8431,0.8616,0.8522,0.2287
MAMBA,Stage1,39,0.2253,0.8065,0.9096,0.8549,0.2252
MAMBA,Stage1,40,0.2301,0.8565,0.8614,0.859,0.2147
MAMBA,Stage1,41,0.2355,0.7052,0.9056,0.7929,0.2602
MAMBA,Stage1,42,0.2304,0.8792,0.8448,0.8617,0.2081
MAMBA,Stage1,43,0.2219,0.8625,0.8905,0.8763,0.2156
MAMBA,Stage1,44,0.2178,0.7326,0.873,0.7967,0.2615
MAMBA,Stage1,45,0.2305,0.8045,0.9146,0.856,0.233
MAMBA,Stage1,46,0.2339,0.7833,0.9127,0.843,0.2526
MAMBA,Stage1,47,0.2301,0.8751,0.8199,0.8466,0.2063
MAMBA,Stage1,48,0.2187,0.749,0.9109,0.8221,0.2476
MAMBA,Stage1,49,0.2167,0.7744,0.914,0.8384,0.2479
MAMBA,Stage1,50,0.2155,0.876,0.8382,0.8567,0.2118
MAMBA,Stage1,51,0.2067,0.8804,0.8071,0.8422,0.204
MAMBA,Stage1,52,0.209,0.8787,0.8602,0.8694,0.1888
MAMBA,Stage1,53,0.2181,0.8118,0.8874,0.8479,0.2235
MAMBA,Stage1,54,0.2107,0.6371,0.8133,0.7145,0.3472
MAMBA,Stage1,55,0.2235,0.83,0.8818,0.8551,0.2123
MAMBA,Stage1,56,0.1997,0.8342,0.9091,0.87,0.1943
MAMBA,Stage1,57,0.2121,0.7685,0.9198,0.8374,0.2252
MAMBA,Stage1,58,0.2033,0.8295,0.9179,0.8715,0.2015
MAMBA,Stage1,59,0.1829,0.8643,0.8911,0.8775,0.1928
MAMBA,Stage1,60,0.1853,0.8377,0.9207,0.8773,0.1938
MAMBA,Stage1,61,0.1851,0.8367,0.9181,0.8755,0.1884
MAMBA,Stage1,62,0.1782,0.8495,0.9168,0.8819,0.1877
MAMBA,Stage1,63,0.1821,0.8359,0.8614,0.8485,0.1934
MAMBA,Stage1,64,0.18,0.829,0.9153,0.87,0.1948
MAMBA,Stage1,65,0.1745,0.8727,0.8837,0.8782,0.1802
MAMBA,Stage1,66,0.1764,0.8165,0.9153,0.8631,0.1984
MAMBA,Stage1,67,0.1733,0.7951,0.9103,0.8488,0.2069
MAMBA,Stage1,68,0.1742,0.8606,0.8999,0.8798,0.1921
MAMBA,Stage1,69,0.1739,0.8058,0.9157,0.8573,0.2074
MAMBA,Stage1,70,0.172,0.8497,0.919,0.883,0.1821
MAMBA,Stage1,71,0.1735,0.8434,0.9193,0.8797,0.1815
MAMBA,Stage1,72,0.1617,0.8659,0.9137,0.8891,0.1759
MAMBA,Stage1,73,0.1573,0.8818,0.8479,0.8645,0.1901
MAMBA,Stage1,74,0.1587,0.8159,0.9196,0.8647,0.1936
MAMBA,Stage1,75,0.159,0.8489,0.9247,0.8852,0.1779
MAMBA,Stage1,76,0.1594,0.866,0.8878,0.8768,0.1801
MAMBA,Stage1,77,0.1582,0.8467,0.926,0.8846,0.1757
MAMBA,Stage1,78,0.1559,0.8519,0.9153,0.8825,0.1766
MAMBA,Stage1,79,0.1587,0.8485,0.9165,0.8812,0.1775
MAMBA,Stage1,80,0.1536,0.8458,0.9204,0.8815,0.1799
MAMBA,Stage1,81,0.1551,0.8143,0.9309,0.8687,0.1911
MAMBA,Stage1,82,0.1572,0.8358,0.9303,0.8805,0.1791
