log_stem,log_relpath,model,final_val_accuracy,max_val_accuracy,best_epoch,epochs_trained,final_val_loss,params,memory_mb,training_time_s,early_stopping,lr_reductions,no_thrust_precision,no_thrust_recall,no_thrust_f1,chemical_precision,chemical_recall,chemical_f1,electric_precision,electric_recall,electric_f1,impulsive_precision,impulsive_recall,impulsive_f1,macro_avg_precision,macro_avg_recall,macro_avg_f1,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1,t_no_thrust_precision,t_no_thrust_recall,t_no_thrust_f1,t_chemical_precision,t_chemical_recall,t_chemical_f1,t_electric_precision,t_electric_recall,t_electric_f1,t_impulsive_precision,t_impulsive_recall,t_impulsive_f1
30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2,leo/30min-1500/30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed2.log,1D-CNN (InceptionTime),95.67,96.89,32,35,0.1252,473668.0,3.613800048828125,256.9349,True,0,0.8941,0.9378,0.9154,1.0,1.0,1.0,0.9346,0.8889,0.9112,1.0,1.0,1.0,0.9572,0.9567,0.9566,0.9572,0.9567,0.9566,211.0,0.0,14.0,0.0,225.0,0.0,25.0,0.0,200.0,0.0,0.0,0.0
30min1500SeqData_Std_EvalTest_Seed1,leo/30min-1500/30min1500SeqData_Std_EvalTest_Seed1.log,Decision Trees (LightGBM),25.22,25.22,1,1,1.3863,,0.41657543182373047,0.5791,False,0,0.2516,0.3467,0.2916,0.2598,0.2356,0.2471,0.2487,0.2178,0.2322,0.2487,0.2089,0.2271,0.2522,0.2522,0.2495,0.2522,0.2522,0.2495,78.0,51.0,49.0,76.0,53.0,48.0,78.0,51.0,49.0,78.0,49.0,51.0
30min1500SeqData_Std_EvalTest_Seed1,leo/30min-1500/30min1500SeqData_Std_EvalTest_Seed1.log,MiniRocket,26.11,26.11,1,1,,9996.0,0.581,21.5484,False,0,0.2664,0.2711,0.2687,0.2632,0.4667,0.3365,0.2443,0.1422,0.1798,0.2624,0.1644,0.2022,0.2591,0.2611,0.2468,0.2591,0.2611,0.2468,61.0,98.0,32.0,51.0,105.0,35.0,59.0,98.0,32.0,58.0,98.0,32.0
30min1500SeqData_Std_EvalTest_Seed1,leo/30min-1500/30min1500SeqData_Std_EvalTest_Seed1.log,LSTM,25.0,25.0,1,25,1.3863,28660.0,0.218658447265625,44.4555,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30min1500SeqData_Std_EvalTest_Seed1,leo/30min-1500/30min1500SeqData_Std_EvalTest_Seed1.log,Mamba,25.0,25.11,1,13,1.3863,12208.0,0.0931396484375,49.5955,True,0,0.25,0.2267,0.2378,0.25,0.2756,0.2622,0.25,0.4489,0.3211,0.25,0.0489,0.0818,0.25,0.25,0.2257,0.25,0.25,0.2257,51.0,62.0,101.0,51.0,62.0,101.0,51.0,62.0,101.0,51.0,62.0,101.0
30min1500SeqData_Std_EvalTest_Seed1,leo/30min-1500/30min1500SeqData_Std_EvalTest_Seed1.log,Transformer,25.0,25.0,1,30,1.3864,213092.0,1.625762939453125,41.5139,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0
30min1500SeqData_Std_EvalTest_Seed1,leo/30min-1500/30min1500SeqData_Std_EvalTest_Seed1.log,1D-CNN (InceptionTime),25.0,25.0,1,29,1.3864,472708.0,3.606475830078125,211.2204,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0
30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0,leo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0.log,Decision Trees (LightGBM),65.11,65.11,1,1,0.9127,,0.4115791320800781,0.8873,False,0,0.5286,0.6978,0.6015,0.9863,0.96,0.973,0.4112,0.3911,0.4009,0.7353,0.5556,0.6329,0.6654,0.6511,0.6521,0.6654,0.6511,0.6521,157.0,0.0,52.0,1.0,216.0,1.0,115.0,0.0,88.0,24.0,3.0,73.0
30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0,leo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0.log,MiniRocket,93.33,93.33,1,1,,9996.0,0.5813,22.9832,False,0,0.834,0.9378,0.8828,1.0,0.9911,0.9955,0.9212,0.8311,0.8738,0.991,0.9733,0.9821,0.9365,0.9333,0.9336,0.9365,0.9333,0.9336,211.0,0.0,14.0,0.0,223.0,0.0,38.0,0.0,187.0,4.0,0.0,2.0
30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0,leo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0.log,LSTM,86.89,86.89,89,89,0.3013,50500.0,0.385284423828125,195.4332,True,0,0.8119,0.7289,0.7681,0.9912,0.9956,0.9933,0.7404,0.7733,0.7565,0.9283,0.9778,0.9524,0.8679,0.8689,0.8676,0.8679,0.8689,0.8676,164.0,0.0,58.0,0.0,224.0,0.0,38.0,0.0,174.0,0.0,2.0,3.0
30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0,leo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0.log,Mamba,60.56,60.56,76,76,0.9029,17044.0,0.130035400390625,256.9957,True,0,0.4876,0.6133,0.5433,0.9048,0.9289,0.9167,0.4412,0.2,0.2752,0.5387,0.68,0.6012,0.5931,0.6056,0.5841,0.5931,0.6056,0.5841,138.0,1.0,34.0,1.0,209.0,1.0,111.0,4.0,45.0,33.0,17.0,22.0
30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0,leo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0.log,Transformer,94.89,94.89,101,101,0.1251,288324.0,2.199737548828125,140.7319,False,0,0.8653,0.9422,0.9021,1.0,1.0,1.0,0.9366,0.8533,0.893,1.0,1.0,1.0,0.9505,0.9489,0.9488,0.9505,0.9489,0.9488,212.0,0.0,13.0,0.0,225.0,0.0,33.0,0.0,192.0,0.0,0.0,0.0
30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0,leo/30min-1500/30min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0.log,1D-CNN (InceptionTime),95.0,95.0,57,69,0.1548,473092.0,3.609405517578125,513.2729,True,0,0.8819,0.9289,0.9048,0.9956,1.0,0.9978,0.9249,0.8756,0.8995,1.0,0.9956,0.9978,0.9506,0.95,0.95,0.9506,0.95,0.95,209.0,0.0,16.0,0.0,225.0,0.0,28.0,0.0,197.0,0.0,1.0,0.0
30min1500SeqData_Std_Test_geo_Seed1,leo/30min-1500/30min1500SeqData_Std_Test_geo_Seed1.log,Decision Trees (LightGBM),25.0,25.0,1,1,1.4261,,0.41657543182373047,0.5792,False,0,0.0,0.0,0.0,0.25,0.9822,0.3986,0.0,0.0,0.0,0.25,0.0178,0.0332,0.125,0.25,0.1079,0.125,0.25,0.1079,0.0,221.0,0.0,0.0,221.0,0.0,0.0,221.0,0.0,0.0,221.0,0.0
30min1500SeqData_Std_Test_geo_Seed1,leo/30min-1500/30min1500SeqData_Std_Test_geo_Seed1.log,MiniRocket,25.0,25.0,1,1,,9996.0,0.581,22.6629,False,0,0.0,0.0,0.0,0.25,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0
30min1500SeqData_Std_Test_geo_Seed1,leo/30min-1500/30min1500SeqData_Std_Test_geo_Seed1.log,LSTM,25.0,25.0,1,25,1.3864,28660.0,0.218658447265625,44.3318,True,0,0.25,0.0667,0.1053,0.25,0.4044,0.309,0.25,0.0044,0.0087,0.25,0.5244,0.3386,0.25,0.25,0.1904,0.25,0.25,0.1904,15.0,91.0,1.0,15.0,91.0,1.0,15.0,91.0,1.0,15.0,91.0,1.0
30min1500SeqData_Std_Test_geo_Seed1,leo/30min-1500/30min1500SeqData_Std_Test_geo_Seed1.log,Mamba,25.0,25.11,1,13,1.3863,12208.0,0.0931396484375,44.7889,True,0,0.25,0.2667,0.2581,0.25,0.1556,0.1918,0.25,0.5778,0.349,0.0,0.0,0.0,0.1875,0.25,0.1997,0.1875,0.25,0.1997,60.0,35.0,130.0,60.0,35.0,130.0,60.0,35.0,130.0,60.0,35.0,130.0
30min1500SeqData_Std_Test_geo_Seed1,leo/30min-1500/30min1500SeqData_Std_Test_geo_Seed1.log,Transformer,25.0,25.0,1,30,1.3864,213092.0,1.625762939453125,40.7242,True,0,0.25,0.2933,0.2699,0.25,0.0044,0.0087,0.25,0.7022,0.3687,0.0,0.0,0.0,0.1875,0.25,0.1619,0.1875,0.25,0.1619,66.0,1.0,158.0,66.0,1.0,158.0,66.0,1.0,158.0,66.0,1.0,158.0
30min1500SeqData_Std_Test_geo_Seed1,leo/30min-1500/30min1500SeqData_Std_Test_geo_Seed1.log,1D-CNN (InceptionTime),25.0,25.0,1,34,1.3863,472708.0,3.606475830078125,248.6458,True,0,0.0,0.0,0.0,0.25,0.8933,0.3907,0.25,0.1067,0.1495,0.0,0.0,0.0,0.125,0.25,0.1351,0.125,0.25,0.1351,0.0,201.0,24.0,0.0,201.0,24.0,0.0,201.0,24.0,0.0,201.0,24.0
30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_Test_geo_Seed1,leo/30min-1500/30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_Test_geo_Seed1.log,Decision Trees (LightGBM),75.0,75.0,1,1,0.5099,,0.4142475128173828,1.2386,False,0,0.9868,1.0,0.9934,0.5034,1.0,0.6696,0.0,0.0,0.0,1.0,1.0,1.0,0.6225,0.75,0.6658,0.6225,0.75,0.6658,225.0,0.0,0.0,0.0,225.0,0.0,3.0,222.0,0.0,0.0,0.0,0.0
30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_Test_geo_Seed1,leo/30min-1500/30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_Test_geo_Seed1.log,MiniRocket,85.11,85.11,1,1,,9996.0,0.5818,24.3696,False,0,0.8523,1.0,0.9202,0.7031,1.0,0.8257,1.0,0.92,0.9583,1.0,0.4844,0.6527,0.8888,0.8511,0.8392,0.8888,0.8511,0.8392,225.0,0.0,0.0,0.0,225.0,0.0,16.0,2.0,207.0,23.0,93.0,0.0
30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_Test_geo_Seed1,leo/30min-1500/30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_Test_geo_Seed1.log,LSTM,25.0,95.78,38,49,3.3331,94780.0,0.723114013671875,138.8121,True,0,0.25,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0
30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_Test_geo_Seed1,leo/30min-1500/30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_Test_geo_Seed1.log,Mamba,25.0,93.0,27,28,6.7536,25018.0,0.1908721923828125,94.2623,True,0,0.25,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0
30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_Test_geo_Seed1,leo/30min-1500/30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_Test_geo_Seed1.log,Transformer,25.0,95.0,76,77,7.5524,405132.0,3.090911865234375,108.5776,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0
30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_Test_geo_Seed1,leo/30min-1500/30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_Test_geo_Seed1.log,1D-CNN (InceptionTime),25.0,96.33,25,35,7.3982,473668.0,3.613800048828125,257.054,True,0,0.25,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0
30min1500SeqData_Std_EvalTest_Seed0,leo/30min-1500/30min1500SeqData_Std_EvalTest_Seed0.log,Decision Trees (LightGBM),25.67,25.67,1,1,1.387,,0.41649436950683594,0.5666,False,0,0.2538,0.2978,0.274,0.261,0.3156,0.2857,0.2523,0.2489,0.2506,0.2606,0.1644,0.2016,0.2569,0.2567,0.253,0.2569,0.2567,0.253,67.0,67.0,56.0,65.0,71.0,53.0,68.0,67.0,56.0,64.0,67.0,57.0
30min1500SeqData_Std_EvalTest_Seed0,leo/30min-1500/30min1500SeqData_Std_EvalTest_Seed0.log,MiniRocket,24.56,24.56,1,1,,9996.0,0.5809,22.7016,False,0,0.259,0.1911,0.2199,0.2519,0.4533,0.3238,0.2267,0.1511,0.1813,0.2346,0.1867,0.2079,0.243,0.2456,0.2333,0.243,0.2456,0.2333,43.0,101.0,35.0,37.0,102.0,43.0,42.0,101.0,34.0,44.0,101.0,38.0
30min1500SeqData_Std_EvalTest_Seed0,leo/30min-1500/30min1500SeqData_Std_EvalTest_Seed0.log,LSTM,25.0,25.0,1,18,1.3863,28660.0,0.218658447265625,31.5352,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30min1500SeqData_Std_EvalTest_Seed0,leo/30min-1500/30min1500SeqData_Std_EvalTest_Seed0.log,Mamba,25.0,25.11,9,27,1.3863,12208.0,0.0931396484375,96.3202,True,0,0.25,0.0356,0.0623,0.25,0.5422,0.3422,0.25,0.2,0.2222,0.25,0.2222,0.2353,0.25,0.25,0.2155,0.25,0.25,0.2155,8.0,122.0,45.0,8.0,122.0,45.0,8.0,122.0,45.0,8.0,122.0,45.0
30min1500SeqData_Std_EvalTest_Seed0,leo/30min-1500/30min1500SeqData_Std_EvalTest_Seed0.log,Transformer,25.0,25.0,1,15,1.3879,213092.0,1.625762939453125,19.4227,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0
30min1500SeqData_Std_EvalTest_Seed0,leo/30min-1500/30min1500SeqData_Std_EvalTest_Seed0.log,1D-CNN (InceptionTime),25.0,25.0,1,31,1.3863,472708.0,3.606475830078125,225.8331,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1289,0.1701,0.25,0.8711,0.3885,0.125,0.25,0.1396,0.125,0.25,0.1396,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0
30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed1,leo/30min-1500/30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed1.log,Decision Trees (LightGBM),93.44,93.44,1,1,0.3799,,0.4142475128173828,1.2382,False,0,0.8549,0.9689,0.9083,0.9955,0.9822,0.9888,0.9154,0.8178,0.8638,0.982,0.9689,0.9754,0.937,0.9344,0.9341,0.937,0.9344,0.9341,218.0,0.0,7.0,0.0,221.0,3.0,37.0,1.0,184.0,0.0,0.0,7.0
30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed1,leo/30min-1500/30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed1.log,MiniRocket,93.33,93.33,1,1,,9996.0,0.5818,23.4491,False,0,0.8044,0.9689,0.879,1.0,1.0,1.0,0.9609,0.7644,0.8515,1.0,1.0,1.0,0.9413,0.9333,0.9326,0.9413,0.9333,0.9326,218.0,0.0,7.0,0.0,225.0,0.0,53.0,0.0,172.0,0.0,0.0,0.0
30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed1,leo/30min-1500/30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed1.log,LSTM,95.56,95.78,38,49,0.1193,94780.0,0.723114013671875,138.7603,True,0,0.8838,0.9467,0.9142,1.0,1.0,1.0,0.9426,0.8756,0.9078,1.0,1.0,1.0,0.9566,0.9556,0.9555,0.9566,0.9556,0.9555,213.0,0.0,12.0,0.0,225.0,0.0,28.0,0.0,197.0,0.0,0.0,0.0
30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed1,leo/30min-1500/30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed1.log,Mamba,92.44,93.0,27,28,0.3209,25018.0,0.1908721923828125,96.511,True,0,0.8485,0.8711,0.8596,0.9824,0.9911,0.9867,0.875,0.84,0.8571,0.9912,0.9956,0.9933,0.9243,0.9244,0.9242,0.9243,0.9244,0.9242,196.0,2.0,27.0,1.0,223.0,0.0,34.0,1.0,189.0,0.0,1.0,0.0
30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed1,leo/30min-1500/30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed1.log,Transformer,95.0,95.0,76,77,0.1225,405132.0,3.090911865234375,108.0432,True,0,0.8543,0.9644,0.9061,1.0,1.0,1.0,0.9592,0.8356,0.8931,1.0,1.0,1.0,0.9534,0.95,0.9498,0.9534,0.95,0.9498,217.0,0.0,8.0,0.0,225.0,0.0,37.0,0.0,188.0,0.0,0.0,0.0
30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed1,leo/30min-1500/30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed1.log,1D-CNN (InceptionTime),96.44,96.44,39,39,0.1097,473668.0,3.613800048828125,287.1717,True,0,0.9038,0.96,0.931,1.0,1.0,1.0,0.9573,0.8978,0.9266,1.0,1.0,1.0,0.9653,0.9644,0.9644,0.9653,0.9644,0.9644,216.0,0.0,9.0,0.0,225.0,0.0,23.0,0.0,202.0,0.0,0.0,0.0
30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0,leo/30min-1500/30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0.log,Decision Trees (LightGBM),92.89,92.89,1,1,0.3691,,0.4139680862426758,1.239,False,0,0.8452,0.9467,0.8931,1.0,1.0,1.0,0.8857,0.8267,0.8552,0.9953,0.9422,0.968,0.9316,0.9289,0.9291,0.9316,0.9289,0.9291,213.0,0.0,12.0,0.0,225.0,0.0,38.0,0.0,186.0,1.0,0.0,12.0
30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0,leo/30min-1500/30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0.log,MiniRocket,95.22,95.22,1,1,,9996.0,0.5816,22.5373,False,0,0.8704,0.9556,0.911,1.0,1.0,1.0,0.9463,0.8622,0.9023,1.0,0.9911,0.9955,0.9542,0.9522,0.9522,0.9542,0.9522,0.9522,215.0,0.0,10.0,0.0,225.0,0.0,31.0,0.0,194.0,1.0,0.0,1.0
30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0,leo/30min-1500/30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0.log,LSTM,95.78,95.89,31,38,0.1157,94780.0,0.723114013671875,106.9168,True,0,0.9013,0.9333,0.917,1.0,1.0,1.0,0.9309,0.8978,0.914,1.0,1.0,1.0,0.958,0.9578,0.9578,0.958,0.9578,0.9578,210.0,0.0,15.0,0.0,225.0,0.0,23.0,0.0,202.0,0.0,0.0,0.0
30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0,leo/30min-1500/30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0.log,Mamba,93.56,93.56,23,23,0.1903,25018.0,0.1908721923828125,76.6473,True,0,0.8613,0.9111,0.8855,0.9956,0.9956,0.9956,0.892,0.8444,0.8676,0.9955,0.9911,0.9933,0.9361,0.9356,0.9355,0.9361,0.9356,0.9355,205.0,0.0,20.0,0.0,224.0,1.0,33.0,1.0,190.0,0.0,0.0,2.0
30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0,leo/30min-1500/30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0.log,Transformer,95.33,95.33,32,32,0.1274,405132.0,3.090911865234375,44.4944,True,0,0.8617,0.9689,0.9121,1.0,1.0,1.0,0.9645,0.8444,0.9005,1.0,1.0,1.0,0.9565,0.9533,0.9532,0.9565,0.9533,0.9532,218.0,0.0,7.0,0.0,225.0,0.0,35.0,0.0,190.0,0.0,0.0,0.0
30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0,leo/30min-1500/30min1500SeqData_Energy_J2Energy_ResidLadder3_OE_Std_EvalTest_Seed0.log,1D-CNN (InceptionTime),96.44,96.78,22,45,0.1239,473668.0,3.613800048828125,332.7315,True,0,0.9072,0.9556,0.9307,1.0,1.0,1.0,0.9531,0.9022,0.9269,1.0,1.0,1.0,0.9651,0.9644,0.9644,0.9651,0.9644,0.9644,215.0,0.0,10.0,0.0,225.0,0.0,22.0,0.0,203.0,0.0,0.0,0.0
30min1500SeqData_Std_Test_geo_Seed2,leo/30min-1500/30min1500SeqData_Std_Test_geo_Seed2.log,Decision Trees (LightGBM),25.0,25.0,1,1,1.4162,,0.4164304733276367,0.5787,False,0,0.0,0.0,0.0,0.25,0.9778,0.3982,0.25,0.0133,0.0253,0.25,0.0089,0.0172,0.1875,0.25,0.1102,0.1875,0.25,0.1102,0.0,220.0,3.0,0.0,220.0,3.0,0.0,220.0,3.0,0.0,220.0,3.0
30min1500SeqData_Std_Test_geo_Seed2,leo/30min-1500/30min1500SeqData_Std_Test_geo_Seed2.log,MiniRocket,25.0,25.0,1,1,,9996.0,0.5808,21.9153,False,0,0.0,0.0,0.0,0.25,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0,0.0,225.0,0.0
30min1500SeqData_Std_Test_geo_Seed2,leo/30min-1500/30min1500SeqData_Std_Test_geo_Seed2.log,LSTM,25.0,25.0,1,13,1.3865,28660.0,0.218658447265625,22.4033,True,0,0.0,0.0,0.0,0.25,0.1422,0.1813,0.25,0.2756,0.2622,0.25,0.5822,0.3498,0.1875,0.25,0.1983,0.1875,0.25,0.1983,0.0,32.0,62.0,0.0,32.0,62.0,0.0,32.0,62.0,0.0,32.0,62.0
30min1500SeqData_Std_Test_geo_Seed2,leo/30min-1500/30min1500SeqData_Std_Test_geo_Seed2.log,Mamba,25.0,25.11,3,37,1.3863,12208.0,0.0931396484375,124.8613,True,0,0.25,0.1333,0.1739,0.25,0.1244,0.1662,0.25,0.4311,0.3165,0.25,0.3111,0.2772,0.25,0.25,0.2334,0.25,0.25,0.2334,30.0,28.0,97.0,30.0,28.0,97.0,30.0,28.0,97.0,30.0,28.0,97.0
30min1500SeqData_Std_Test_geo_Seed2,leo/30min-1500/30min1500SeqData_Std_Test_geo_Seed2.log,Transformer,25.0,25.0,1,36,1.3865,213092.0,1.625762939453125,50.2581,True,0,0.25,0.0978,0.1406,0.25,0.0489,0.0818,0.25,0.2089,0.2276,0.25,0.6444,0.3602,0.25,0.25,0.2026,0.25,0.25,0.2026,22.0,11.0,47.0,22.0,11.0,47.0,22.0,11.0,47.0,22.0,11.0,47.0
30min1500SeqData_Std_Test_geo_Seed2,leo/30min-1500/30min1500SeqData_Std_Test_geo_Seed2.log,1D-CNN (InceptionTime),25.0,25.0,1,22,1.3861,472708.0,3.606475830078125,158.2008,True,0,0.25,0.2,0.2222,0.25,0.1111,0.1538,0.25,0.4267,0.3153,0.25,0.2622,0.256,0.25,0.25,0.2368,0.25,0.25,0.2368,45.0,25.0,96.0,45.0,25.0,96.0,45.0,25.0,96.0,45.0,25.0,96.0
30min1500SeqData_Std_EvalTest_Seed2,leo/30min-1500/30min1500SeqData_Std_EvalTest_Seed2.log,Decision Trees (LightGBM),25.11,25.11,1,1,1.3876,,0.4164304733276367,0.5728,False,0,0.2474,0.3156,0.2773,0.2591,0.2533,0.2562,0.25,0.1956,0.2195,0.2488,0.24,0.2443,0.2513,0.2511,0.2493,0.2513,0.2511,0.2493,71.0,54.0,44.0,72.0,57.0,45.0,71.0,54.0,44.0,73.0,55.0,43.0
30min1500SeqData_Std_EvalTest_Seed2,leo/30min-1500/30min1500SeqData_Std_EvalTest_Seed2.log,MiniRocket,26.11,26.11,1,1,,9996.0,0.5808,21.5891,False,0,0.2568,0.2533,0.255,0.2711,0.4578,0.3405,0.2602,0.1422,0.1839,0.2457,0.1911,0.215,0.2584,0.2611,0.2486,0.2584,0.2611,0.2486,57.0,92.0,31.0,51.0,103.0,28.0,57.0,92.0,32.0,57.0,93.0,32.0
30min1500SeqData_Std_EvalTest_Seed2,leo/30min-1500/30min1500SeqData_Std_EvalTest_Seed2.log,LSTM,25.0,25.0,1,13,1.3864,28660.0,0.218658447265625,22.4416,True,0,0.0,0.0,0.0,0.25,0.2711,0.2601,0.0,0.0,0.0,0.25,0.7289,0.3723,0.125,0.25,0.1581,0.125,0.25,0.1581,0.0,61.0,0.0,0.0,61.0,0.0,0.0,61.0,0.0,0.0,61.0,0.0
30min1500SeqData_Std_EvalTest_Seed2,leo/30min-1500/30min1500SeqData_Std_EvalTest_Seed2.log,Mamba,25.0,25.11,3,37,1.3863,12208.0,0.0931396484375,138.5031,True,0,0.25,0.0978,0.1406,0.25,0.2933,0.2699,0.25,0.3378,0.2873,0.25,0.2711,0.2601,0.25,0.25,0.2395,0.25,0.25,0.2395,22.0,66.0,76.0,22.0,66.0,76.0,22.0,66.0,76.0,22.0,66.0,76.0
30min1500SeqData_Std_EvalTest_Seed2,leo/30min-1500/30min1500SeqData_Std_EvalTest_Seed2.log,Transformer,25.0,25.0,1,36,1.3863,213092.0,1.625762939453125,48.5199,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4,0.0625,0.25,0.1,0.0625,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
