model,component,approach,epochs_trained,best_epoch,min_val_loss,final_val_loss,max_event_f1,final_event_f1,params,memory_mb,training_time_s,early_stopping,lr_reductions,log_stem,log_relpath
LSTM,Joint,joint,24,14,0.0185,0.0269,0.9969,0.996,94780.0,0.723114013671875,30.8404,True,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
LSTM,Stage1,cascade,28,18,0.011,0.0276,0.9961,0.9928,94646.0,0.7220916748046875,35.9209,True,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
LSTM,Stage2,cascade,22,12,0.0058,0.0061,0.9986,0.9986,94713.0,0.7226028442382812,28.2014,True,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
MAMBA,Joint,joint,31,21,0.097,0.1115,0.942,0.9369,25018.0,0.1908721923828125,119.8926,True,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
MAMBA,Stage1,cascade,24,14,0.0203,0.0312,0.9956,0.9935,24664.0,0.18817138671875,78.4189,True,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
MAMBA,Stage2,cascade,23,13,0.1148,0.1338,0.9525,0.9422,24841.0,0.18952178955078125,88.3908,True,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
TRANSFORMER,Joint,joint,37,27,0.0136,0.0193,0.998,0.998,404956.0,3.089569091796875,50.148,True,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
TRANSFORMER,Stage1,cascade,27,17,0.0131,0.0171,0.9956,0.9956,404778.0,3.0882110595703125,36.6473,True,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
TRANSFORMER,Stage2,cascade,33,17,0.0,0.0021,1.0,0.999,404867.0,3.0888900756835938,44.5348,True,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
CNN,Joint,joint,22,12,0.0776,0.0881,0.957,0.9569,473668.0,3.613800048828125,80.792,True,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
CNN,Stage1,cascade,17,7,0.0135,0.0227,0.9956,0.983,473410.0,3.6118316650390625,62.3372,True,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
CNN,Stage2,cascade,24,14,0.1052,0.1142,0.9632,0.9632,473539.0,3.6128158569335938,85.7446,True,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
LightGBM,Joint,joint,0,-1,,,,,,0.398651123046875,0.3741,False,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
LightGBM,Stage1,cascade,0,-1,,,,,,0.20369815826416016,0.2343,False,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
LightGBM,Stage2,cascade,0,-1,,,,,,0.3011207580566406,0.1635,False,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
MiniRocket,Joint,joint,0,-1,,,,,9748.0,0.0858,,False,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
MiniRocket,Stage1,cascade,0,-1,,,,,4874.0,0.0486,,False,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
MiniRocket,Stage2,cascade,0,-1,,,,,7311.0,0.0672,1.9829,False,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
