Model,Joint_Accuracy,Joint_Macro_F1,Joint_Weighted_F1,Joint_Min_Thrust_Recall,Joint_Inference_Time_s,Cascade_EndToEnd_Accuracy,Cascade_EndToEnd_Macro_F1,Cascade_EndToEnd_Weighted_F1,Cascade_EndToEnd_Min_Thrust_Recall,Cascade_Stage2_Conditional_Accuracy,Cascade_Inference_Time_s,Cascade_Stage1_Detector_Accuracy,Cascade_Stage1_Detector_Macro_F1,Cascade_Stage2_Standalone_Accuracy,Cascade_Stage2_Standalone_Macro_F1,Accuracy_Delta_Cascade_minus_Joint,Macro_F1_Delta_Cascade_minus_Joint,Better_By_Accuracy,Better_By_Macro_F1
CNN,91.79,0.9392,0.9209,0.9098,0.9881,93.5,0.9477,0.936,0.8773,99.95,2.5093,93.51,0.9171,99.96,0.9975,1.7099999999999937,0.008499999999999952,Cascade,Cascade
LSTM,75.12,0.7969,0.7725,0.916,0.1763,74.24,0.8321,0.7652,0.8623,99.98,0.772,74.24,0.7204,99.97,0.9983,-0.8800000000000097,0.0351999999999999,Joint,Cascade
LightGBM,75.7,0.4137,0.662,0.0,0.065,75.43,0.3171,0.6575,0.0,96.87,0.5201,75.47,0.4808,93.32,0.62,-0.269999999999996,-0.09660000000000002,Joint,Joint
MAMBA,57.61,0.5008,0.611,0.5471,0.2463,68.68,0.6183,0.7044,0.481,94.78,0.9056,69.49,0.6421,93.8,0.8214,11.070000000000007,0.11749999999999994,Cascade,Cascade
MiniRocket,88.02,0.6481,0.865,0.0578,,87.95,0.7352,0.8672,0.44,94.67,0.4727,88.8,0.8349,96.69,0.7963,-0.06999999999999318,0.08709999999999996,Joint,Cascade
TRANSFORMER,90.17,0.7978,0.9058,0.8621,0.0868,64.38,0.3828,0.656,0.2933,100.0,0.6233,64.38,0.542,100.0,1.0,-25.790000000000006,-0.415,Joint,Joint
