model,component,approach,epochs_trained,best_epoch,min_val_loss,final_val_loss,max_event_f1,final_event_f1,params,memory_mb,training_time_s,early_stopping,lr_reductions,log_stem,log_relpath
LSTM,Joint,joint,34,24,0.3771,0.3788,0.8292,0.8235,50500.0,0.385284423828125,80.2415,True,0,30min1500Energy_J2Energy_OE_EvalTest_Seed0,leo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed0.log
LSTM,Stage1,cascade,51,41,0.3733,0.3792,0.6611,0.6611,50402.0,0.3845367431640625,119.9178,True,0,30min1500Energy_J2Energy_OE_EvalTest_Seed0,leo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed0.log
LSTM,Stage2,cascade,45,35,0.0086,0.0144,0.996,0.9943,50451.0,0.38491058349609375,105.8054,True,0,30min1500Energy_J2Energy_OE_EvalTest_Seed0,leo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed0.log
MAMBA,Joint,joint,45,35,0.656,0.6805,0.5064,0.4663,17044.0,0.130035400390625,168.7512,True,0,30min1500Energy_J2Energy_OE_EvalTest_Seed0,leo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed0.log
MAMBA,Stage1,cascade,52,42,0.523,0.5231,0.5373,0.5305,16786.0,0.1280670166015625,191.7887,True,0,30min1500Energy_J2Energy_OE_EvalTest_Seed0,leo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed0.log
MAMBA,Stage2,cascade,45,35,0.327,0.4242,0.8594,0.8452,16915.0,0.12905120849609375,166.0077,True,0,30min1500Energy_J2Energy_OE_EvalTest_Seed0,leo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed0.log
TRANSFORMER,Joint,joint,77,67,0.1746,0.1888,0.7692,0.7631,288196.0,2.198760986328125,104.7515,True,0,30min1500Energy_J2Energy_OE_EvalTest_Seed0,leo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed0.log
TRANSFORMER,Stage1,cascade,11,1,0.6435,0.6453,0.4477,0.4368,288066.0,2.1977691650390625,15.0685,True,0,30min1500Energy_J2Energy_OE_EvalTest_Seed0,leo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed0.log
TRANSFORMER,Stage2,cascade,38,25,0.0,0.0001,1.0,1.0,288131.0,2.1982650756835938,52.4122,True,0,30min1500Energy_J2Energy_OE_EvalTest_Seed0,leo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed0.log
CNN,Joint,joint,62,52,0.1367,0.1535,0.9407,0.9407,473092.0,3.609405517578125,485.0078,True,0,30min1500Energy_J2Energy_OE_EvalTest_Seed0,leo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed0.log
CNN,Stage1,cascade,61,51,0.126,0.1505,0.876,0.872,472834.0,3.6074371337890625,477.2972,True,0,30min1500Energy_J2Energy_OE_EvalTest_Seed0,leo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed0.log
CNN,Stage2,cascade,39,28,0.0043,0.0044,0.9968,0.9944,472963.0,3.6084213256835938,300.4362,True,0,30min1500Energy_J2Energy_OE_EvalTest_Seed0,leo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed0.log
LightGBM,Joint,joint,0,-1,,,,,,0.40439701080322266,0.8619,False,0,30min1500Energy_J2Energy_OE_EvalTest_Seed0,leo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed0.log
LightGBM,Stage1,cascade,0,-1,,,,,,0.20579147338867188,0.5534,False,0,30min1500Energy_J2Energy_OE_EvalTest_Seed0,leo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed0.log
LightGBM,Stage2,cascade,0,-1,,,,,,0.30339908599853516,0.2903,False,0,30min1500Energy_J2Energy_OE_EvalTest_Seed0,leo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed0.log
MiniRocket,Joint,joint,0,-1,,,,,9748.0,0.0858,,False,0,30min1500Energy_J2Energy_OE_EvalTest_Seed0,leo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed0.log
MiniRocket,Stage1,cascade,0,-1,,,,,4874.0,0.0486,,False,0,30min1500Energy_J2Energy_OE_EvalTest_Seed0,leo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed0.log
MiniRocket,Stage2,cascade,0,-1,,,,,7311.0,0.0672,5.5591,False,0,30min1500Energy_J2Energy_OE_EvalTest_Seed0,leo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed0.log
