Model,Joint_Accuracy,Joint_Macro_F1,Joint_Weighted_F1,Joint_Min_Thrust_Recall,Joint_Inference_Time_s,Cascade_EndToEnd_Accuracy,Cascade_EndToEnd_Macro_F1,Cascade_EndToEnd_Weighted_F1,Cascade_EndToEnd_Min_Thrust_Recall,Cascade_Stage2_Conditional_Accuracy,Cascade_Inference_Time_s,Cascade_Stage1_Detector_Accuracy,Cascade_Stage1_Detector_Macro_F1,Cascade_Stage2_Standalone_Accuracy,Cascade_Stage2_Standalone_Macro_F1,Accuracy_Delta_Cascade_minus_Joint,Macro_F1_Delta_Cascade_minus_Joint,Better_By_Accuracy,Better_By_Macro_F1
CNN,97.76,0.9637,0.9776,0.9507,0.3354,97.51,0.9584,0.975,0.9278,98.65,1.0325,97.84,0.9718,98.08,0.9715,-0.25,-0.005299999999999971,Joint,Joint
LSTM,68.58,0.7293,0.7143,0.7703,0.0896,57.07,0.5384,0.6015,0.6444,97.62,0.5773,57.51,0.5571,95.94,0.9478,-11.509999999999998,-0.19089999999999996,Joint,Joint
LightGBM,73.04,0.2888,0.6201,0.0,0.0229,74.12,0.2372,0.6327,0.0006,72.22,0.4458,74.18,0.4333,72.33,0.3749,1.0799999999999983,-0.05160000000000001,Cascade,Joint
MAMBA,69.46,0.7187,0.7218,0.7757,0.2188,54.99,0.5431,0.5895,0.6164,81.49,0.8378,58.79,0.5745,81.93,0.7861,-14.469999999999992,-0.17559999999999998,Joint,Joint
MiniRocket,97.93,0.9776,0.9793,0.9435,,97.82,0.9701,0.9782,0.9471,100.0,0.4555,97.82,0.9716,100.0,1.0,-0.11000000000001364,-0.007500000000000062,Joint,Joint
TRANSFORMER,64.17,0.538,0.6896,0.8786,0.0687,54.94,0.4559,0.583,0.7156,97.55,0.5294,55.44,0.5447,96.71,0.9565,-9.230000000000004,-0.0821,Joint,Joint
