Model,Epoch,Validation Loss,Validation Accuracy
Mamba,54,1.0654,50.94
Mamba,55,1.0744,51.25
Mamba,56,1.0597,51.09
Mamba,57,1.0511,52.66
Mamba,58,1.0466,50.16
Mamba,59,1.0285,54.22
Mamba,60,1.0261,53.75
Mamba,61,1.0066,52.5
Mamba,62,0.9906,55.31
Mamba,63,1.0043,54.06
Mamba,64,1.0034,54.38
Mamba,65,0.9649,57.34
Mamba,66,0.9532,56.72
Mamba,67,0.9616,58.12
Mamba,68,0.9577,58.12
Mamba,69,0.9502,57.5
Mamba,70,0.9388,58.44
Mamba,71,0.9748,55.31
Mamba,72,0.9743,57.34
Mamba,73,0.9963,53.91
Mamba,74,0.9224,59.22
Mamba,75,0.9082,58.59
Mamba,76,0.936,55.78
Mamba,77,0.9064,59.06
Mamba,78,0.9074,58.44
Mamba,79,0.9195,58.91
Mamba,80,0.9326,59.06
Mamba,81,0.9736,58.75
Mamba,82,0.9734,58.75
Mamba,83,0.9525,60.78
Mamba,84,0.953,60.16
Mamba,85,0.9628,57.97
Mamba,86,0.9606,60.47
Mamba,87,0.9693,60.0
Transformer,1,1.316,33.28
Transformer,2,1.2613,35.78
Transformer,3,1.24,37.5
Transformer,4,1.2047,39.53
Transformer,5,1.1922,41.56
Transformer,6,1.1483,43.59
Transformer,7,1.133,42.34
Transformer,8,1.1015,47.5
Transformer,9,1.0936,46.09
Transformer,10,1.0929,46.88
Transformer,11,1.069,46.25
Transformer,12,1.0838,47.81
Transformer,13,1.1737,44.38
Transformer,14,1.0784,48.59
Transformer,15,1.0733,46.56
Transformer,16,1.0794,47.97
Transformer,17,1.082,49.69
Transformer,18,1.0667,48.44
Transformer,19,1.0401,51.41
Transformer,20,1.0285,52.81
Transformer,21,1.0505,51.25
Transformer,22,1.0914,51.41
Transformer,23,1.0544,53.28
Transformer,24,1.1023,49.69
Transformer,25,1.0504,53.12
Transformer,26,1.0702,51.72
Transformer,27,1.0256,53.12
Transformer,28,1.0182,54.22
Transformer,29,1.0301,53.44
Transformer,30,1.0412,53.59
Transformer,31,1.0404,54.38
Transformer,32,1.0529,52.66
Transformer,33,1.0413,55.16
Transformer,34,1.0364,54.53
Transformer,35,1.0213,56.41
Transformer,36,1.0452,53.91
Transformer,37,1.0247,55.0
Transformer,38,1.054,54.06
MLP,1,0.2678,31.56
MLP,2,0.2688,36.41
MLP,3,0.2686,39.06
MLP,4,0.2688,41.41
MLP,5,0.2677,42.5
MLP,6,0.266,44.22
MLP,7,0.2643,43.75
MLP,8,0.2623,43.75
MLP,9,0.2598,43.91
MLP,10,0.2575,43.91
MLP,11,0.2541,43.28
MLP,12,0.2513,43.28
MLP,13,0.2492,42.97
MLP,14,0.2472,43.28
MLP,15,0.247,43.75
MLP,16,0.2458,43.44
MLP,17,0.2447,44.06
MLP,18,0.2424,44.38
MLP,19,0.2399,44.38
MLP,20,0.2397,44.38
MLP,21,0.238,43.91
MLP,22,0.2368,44.22
MLP,23,0.2363,44.22
MLP,24,0.2348,44.22
MLP,25,0.2339,44.38
MLP,26,0.2338,44.06
MLP,27,0.233,43.75
MLP,28,0.2323,44.53
MLP,29,0.2319,44.38
MLP,30,0.232,43.44
MLP,31,0.2315,43.59
MLP,32,0.2302,43.59
MLP,33,0.2297,43.91
MLP,34,0.2294,43.75
MLP,35,0.2299,43.91
MLP,36,0.2296,43.91
MLP,37,0.2302,43.91
MLP,38,0.2294,44.06
MLP,39,0.2287,44.06
MLP,40,0.2288,43.91
MLP,41,0.2292,44.06
MLP,42,0.229,43.91
MLP,43,0.2285,44.06
MLP,44,0.2287,43.75
MLP,45,0.2283,43.91
MLP,46,0.2285,44.06
MLP,47,0.2283,44.06
MLP,48,0.2276,44.38
MLP,49,0.2274,44.22
MLP,50,0.2278,44.06
MLP,51,0.2274,44.53
MLP,52,0.2275,44.69
MLP,53,0.2268,44.38
MLP,54,0.227,44.38
MLP,55,0.227,44.53
MLP,56,0.2271,44.69
MLP,57,0.2272,44.69
MLP,58,0.2269,44.84
MLP,59,0.2271,45.16
MLP,60,0.2271,45.0
MLP,61,0.2274,45.16
MLP,62,0.2272,45.16
MLP,63,0.2272,44.69
MLP,64,0.227,44.84
MLP,65,0.2269,44.69
MLP,66,0.2268,45.0
MLP,67,0.2269,44.69
MLP,68,0.2267,44.69
MLP,69,0.2268,44.38
MLP,70,0.227,44.53
MLP,71,0.2268,44.53
MLP,72,0.2269,44.53
MLP,73,0.2269,44.69
MLP,74,0.2269,44.53
MLP,75,0.227,44.53
MLP,76,0.2268,44.69
MLP,77,0.2268,44.53
MLP,78,0.2268,44.53
