Model,Joint_Accuracy,Joint_Macro_F1,Joint_Weighted_F1,Joint_Min_Thrust_Recall,Joint_Inference_Time_s,Cascade_EndToEnd_Accuracy,Cascade_EndToEnd_Macro_F1,Cascade_EndToEnd_Weighted_F1,Cascade_EndToEnd_Min_Thrust_Recall,Cascade_Stage2_Conditional_Accuracy,Cascade_Inference_Time_s,Cascade_Stage1_Detector_Accuracy,Cascade_Stage1_Detector_Macro_F1,Cascade_Stage2_Standalone_Accuracy,Cascade_Stage2_Standalone_Macro_F1,Accuracy_Delta_Cascade_minus_Joint,Macro_F1_Delta_Cascade_minus_Joint,Better_By_Accuracy,Better_By_Macro_F1
CNN,31.1,0.2255,0.4101,0.2023,0.3115,38.94,0.2068,0.468,0.0141,19.1,1.035,55.66,0.5472,18.23,0.1763,7.839999999999996,-0.018699999999999994,Cascade,Joint
LSTM,40.8,0.2614,0.4877,0.1897,0.0879,39.32,0.2003,0.4745,0.0,12.73,0.6004,56.46,0.5513,12.86,0.1394,-1.4799999999999969,-0.061100000000000015,Joint,Joint
LightGBM,72.74,0.2105,0.6126,0.0,0.019,74.34,0.2132,0.634,0.0,,0.4642,74.34,0.4264,69.77,0.274,1.6000000000000085,0.002700000000000008,Cascade,Cascade
MAMBA,33.46,0.2375,0.428,0.2824,0.201,42.12,0.2664,0.4987,0.1942,44.57,0.8028,53.97,0.5338,44.91,0.3302,8.659999999999997,0.028900000000000037,Cascade,Cascade
MiniRocket,74.34,0.2132,0.634,0.0,,74.2,0.2162,0.6353,0.0,53.33,0.4201,74.28,0.4325,70.64,0.2788,-0.14000000000000057,0.0030000000000000027,Joint,Cascade
TRANSFORMER,31.77,0.1758,0.4006,0.0012,0.0665,41.86,0.2613,0.5039,0.1422,35.82,0.5439,55.23,0.544,33.87,0.2977,10.09,0.08549999999999996,Cascade,Cascade
