Model,Component,Epoch,Training Loss,Val Event Precision,Val Event Recall,Val Event F1,Val Loss
LSTM,Stage1,15,0.5878,0.3504,0.7375,0.4751,0.5972
LSTM,Stage1,16,0.588,0.3384,0.8626,0.4861,0.6081
LSTM,Stage2,1,1.1017,0.3317,0.3366,0.1634,1.0981
LSTM,Stage2,2,1.0998,0.0986,0.3455,0.1354,1.098
LSTM,Stage2,3,1.0994,0.3516,0.3492,0.2072,1.0986
LSTM,Stage2,4,1.0996,0.237,0.3331,0.2769,1.0992
LSTM,Stage2,5,1.0991,0.2841,0.3269,0.2928,1.0997
LSTM,Stage2,6,1.099,0.353,0.3543,0.3272,1.0992
LSTM,Stage2,7,1.0984,0.0933,0.3196,0.1295,1.0984
LSTM,Stage2,8,1.0966,0.3447,0.3449,0.2133,1.0993
LSTM,Stage2,9,1.0948,0.3218,0.3154,0.2722,1.1039
LSTM,Stage2,10,1.0936,0.3369,0.339,0.2113,1.1018
LSTM,Stage2,11,1.0924,0.3425,0.3468,0.2573,1.1019
LSTM,Stage2,12,1.0909,0.3482,0.3555,0.28,1.0999
MAMBA,Joint,1,1.3868,0.1089,0.3358,0.0904,1.3837
MAMBA,Joint,2,1.3624,0.1155,0.2704,0.1595,1.3353
MAMBA,Joint,3,1.3241,0.1117,0.2654,0.1564,1.318
MAMBA,Joint,4,1.3048,0.1156,0.2946,0.1566,1.3075
MAMBA,Joint,5,1.2916,0.1161,0.3223,0.1249,1.294
MAMBA,Joint,6,1.2826,0.1148,0.3241,0.1377,1.2867
MAMBA,Joint,7,1.2791,0.1147,0.336,0.1121,1.2879
MAMBA,Joint,8,1.2775,0.1153,0.3346,0.1284,1.2913
MAMBA,Joint,9,1.2766,0.1163,0.3312,0.1234,1.2854
MAMBA,Joint,10,1.2754,0.1147,0.3418,0.1435,1.2881
MAMBA,Joint,11,1.2738,0.1161,0.3399,0.1425,1.2869
MAMBA,Joint,12,1.2734,0.1134,0.3337,0.1153,1.2929
MAMBA,Joint,13,1.272,0.114,0.3359,0.1219,1.289
MAMBA,Joint,14,1.2711,0.1149,0.3186,0.145,1.2798
MAMBA,Joint,15,1.2704,0.1124,0.3313,0.1325,1.2939
MAMBA,Joint,16,1.2702,0.1153,0.3298,0.1478,1.288
MAMBA,Joint,17,1.2687,0.1149,0.3236,0.1361,1.2828
MAMBA,Joint,18,1.268,0.1131,0.3303,0.1404,1.2931
MAMBA,Joint,19,1.2674,0.1122,0.3274,0.1455,1.2848
MAMBA,Joint,20,1.2677,0.1131,0.3247,0.1389,1.2848
MAMBA,Joint,21,1.2633,0.1149,0.3273,0.1423,1.2862
MAMBA,Joint,22,1.2628,0.1139,0.3351,0.1389,1.2913
MAMBA,Joint,23,1.2629,0.1142,0.3288,0.1419,1.2893
MAMBA,Joint,24,1.2623,0.113,0.325,0.1302,1.2909
MAMBA,Stage1,1,0.6883,0.3303,0.6936,0.4475,0.6831
MAMBA,Stage1,2,0.6593,0.3436,0.7614,0.4735,0.649
MAMBA,Stage1,3,0.6311,0.3459,0.7298,0.4693,0.6287
MAMBA,Stage1,4,0.615,0.3448,0.7606,0.4745,0.6194
MAMBA,Stage1,5,0.6064,0.3409,0.8182,0.4812,0.6134
MAMBA,Stage1,6,0.6022,0.343,0.7998,0.4801,0.6096
MAMBA,Stage1,7,0.5995,0.3388,0.8549,0.4853,0.6179
MAMBA,Stage1,8,0.5962,0.3355,0.886,0.4867,0.625
MAMBA,Stage1,9,0.5963,0.3388,0.8681,0.4874,0.6161
MAMBA,Stage1,10,0.5942,0.34,0.8289,0.4822,0.607
MAMBA,Stage1,11,0.5933,0.3383,0.8843,0.4894,0.6157
MAMBA,Stage1,12,0.5931,0.3352,0.8865,0.4864,0.6161
MAMBA,Stage1,13,0.5923,0.3327,0.9292,0.4899,0.6278
MAMBA,Stage1,14,0.592,0.3354,0.8903,0.4872,0.6149
MAMBA,Stage1,15,0.5914,0.3335,0.9027,0.4871,0.6195
MAMBA,Stage1,16,0.5911,0.3378,0.8732,0.4872,0.6117
MAMBA,Stage1,17,0.5891,0.3375,0.8758,0.4872,0.6113
MAMBA,Stage1,18,0.589,0.3371,0.869,0.4857,0.6115
MAMBA,Stage1,19,0.5893,0.3378,0.8557,0.4844,0.6069
MAMBA,Stage1,20,0.5889,0.3383,0.8715,0.4874,0.6092
MAMBA,Stage1,21,0.5897,0.3392,0.8442,0.4839,0.606
MAMBA,Stage1,22,0.5887,0.3407,0.8289,0.4829,0.6023
MAMBA,Stage1,23,0.5886,0.3394,0.8459,0.4844,0.6041
MAMBA,Stage1,24,0.5888,0.335,0.9014,0.4885,0.6156
MAMBA,Stage1,25,0.5882,0.3395,0.8613,0.487,0.6067
MAMBA,Stage1,26,0.5884,0.3404,0.8263,0.4821,0.6006
MAMBA,Stage1,27,0.5885,0.3363,0.8882,0.4879,0.6102
MAMBA,Stage1,28,0.5886,0.3387,0.857,0.4856,0.6055
MAMBA,Stage1,29,0.5886,0.3402,0.8498,0.4859,0.606
MAMBA,Stage1,30,0.5887,0.3386,0.8528,0.4848,0.6048
MAMBA,Stage1,31,0.5884,0.3386,0.8711,0.4876,0.6065
MAMBA,Stage1,32,0.5882,0.3374,0.8698,0.4862,0.608
MAMBA,Stage1,33,0.5873,0.3382,0.8677,0.4867,0.6063
MAMBA,Stage1,34,0.5874,0.339,0.8617,0.4866,0.6055
MAMBA,Stage1,35,0.587,0.3374,0.872,0.4865,0.6077
MAMBA,Stage1,36,0.5868,0.3353,0.8976,0.4882,0.6143
MAMBA,Stage2,1,1.1011,0.3155,0.3185,0.3066,1.0998
MAMBA,Stage2,2,1.0997,0.324,0.3205,0.3048,1.0991
MAMBA,Stage2,3,1.0981,0.3333,0.3293,0.2752,1.1004
MAMBA,Stage2,4,1.0945,0.3215,0.3341,0.185,1.1048
MAMBA,Stage2,5,1.0925,0.3325,0.3341,0.2715,1.1071
MAMBA,Stage2,6,1.0919,0.3337,0.3368,0.2561,1.1073
MAMBA,Stage2,7,1.0911,0.3344,0.3387,0.2224,1.1068
MAMBA,Stage2,8,1.0907,0.3371,0.3455,0.2603,1.1076
MAMBA,Stage2,9,1.0891,0.3361,0.3472,0.2426,1.1081
MAMBA,Stage2,10,1.0891,0.3328,0.344,0.2382,1.1082
MAMBA,Stage2,11,1.0878,0.3319,0.3454,0.2357,1.108
MAMBA,Stage2,12,1.0867,0.3366,0.353,0.2338,1.1085
TRANSFORMER,Joint,1,1.3685,0.1113,0.2975,0.155,1.2966
TRANSFORMER,Joint,2,1.3078,0.1116,0.3203,0.1604,1.2934
TRANSFORMER,Joint,3,1.2959,0.0346,0.3255,0.0618,1.2798
TRANSFORMER,Joint,4,1.2918,0.1167,0.3318,0.1325,1.2938
TRANSFORMER,Joint,5,1.2908,0.1132,0.3213,0.1364,1.2949
TRANSFORMER,Joint,6,1.2899,0.1104,0.3377,0.1421,1.2842
TRANSFORMER,Joint,7,1.2883,0.1135,0.3502,0.0839,1.2833
TRANSFORMER,Joint,8,1.2863,0.1097,0.3235,0.0639,1.2927
TRANSFORMER,Joint,9,1.2875,0.0346,0.3436,0.0624,1.3042
TRANSFORMER,Joint,10,1.2832,0.1112,0.3287,0.1179,1.2857
TRANSFORMER,Joint,11,1.2817,0.1172,0.3499,0.0638,1.2869
TRANSFORMER,Joint,12,1.2834,0.1165,0.3472,0.136,1.2828
TRANSFORMER,Joint,13,1.2811,0.1139,0.3444,0.1496,1.2925
TRANSFORMER,Stage1,1,0.6498,0.3363,0.7332,0.4611,0.611
TRANSFORMER,Stage1,2,0.6013,0.3255,0.9991,0.491,0.6671
TRANSFORMER,Stage1,3,0.5957,0.3378,0.8459,0.4828,0.6075
TRANSFORMER,Stage1,4,0.5941,0.3337,0.9274,0.4908,0.6211
TRANSFORMER,Stage1,5,0.5944,0.3266,0.988,0.4909,0.6315
TRANSFORMER,Stage1,6,0.5937,0.347,0.7849,0.4812,0.5962
TRANSFORMER,Stage1,7,0.5922,0.3316,0.9385,0.49,0.6192
TRANSFORMER,Stage1,8,0.5916,0.3349,0.8937,0.4873,0.611
TRANSFORMER,Stage1,9,0.5919,0.3458,0.8242,0.4872,0.598
TRANSFORMER,Stage1,10,0.5916,0.3269,0.9889,0.4914,0.6274
TRANSFORMER,Stage1,11,0.5907,0.3305,0.9531,0.4908,0.6202
TRANSFORMER,Stage1,12,0.5923,0.3261,0.9898,0.4905,0.6191
TRANSFORMER,Stage1,13,0.5889,0.3455,0.8088,0.4842,0.5957
TRANSFORMER,Stage1,14,0.5895,0.3437,0.8284,0.4858,0.6013
TRANSFORMER,Stage1,15,0.5894,0.3382,0.8903,0.4902,0.6079
TRANSFORMER,Stage1,16,0.5895,0.3385,0.8835,0.4894,0.6064
TRANSFORMER,Stage1,17,0.5888,0.3323,0.9095,0.4868,0.6103
TRANSFORMER,Stage1,18,0.5894,0.3346,0.9129,0.4898,0.6094
TRANSFORMER,Stage1,19,0.5883,0.332,0.9398,0.4907,0.6115
TRANSFORMER,Stage1,20,0.588,0.3336,0.9262,0.4906,0.6102
TRANSFORMER,Stage1,21,0.5882,0.3453,0.8212,0.4862,0.6016
TRANSFORMER,Stage1,22,0.588,0.3364,0.8959,0.4891,0.6085
TRANSFORMER,Stage1,23,0.5883,0.3453,0.8195,0.4859,0.6011
TRANSFORMER,Stage2,1,1.1234,0.3312,0.335,0.1799,1.1073
TRANSFORMER,Stage2,2,1.1128,0.3395,0.3429,0.275,1.101
TRANSFORMER,Stage2,3,1.1068,0.3365,0.3381,0.2436,1.1074
TRANSFORMER,Stage2,4,1.1048,0.3397,0.3461,0.2747,1.0987
TRANSFORMER,Stage2,5,1.1037,0.2969,0.338,0.1515,1.1011
TRANSFORMER,Stage2,6,1.0997,0.3403,0.3431,0.3354,1.1023
TRANSFORMER,Stage2,7,1.0981,0.3497,0.3508,0.2228,1.1003
TRANSFORMER,Stage2,8,1.0985,0.3404,0.3497,0.2934,1.109
TRANSFORMER,Stage2,9,1.0974,0.3398,0.3468,0.2933,1.1006
TRANSFORMER,Stage2,10,1.0983,0.3344,0.3441,0.1986,1.0995
TRANSFORMER,Stage2,11,1.0936,0.334,0.3453,0.1953,1.0996
TRANSFORMER,Stage2,12,1.0919,0.3374,0.3488,0.202,1.1005
TRANSFORMER,Stage2,13,1.0911,0.3569,0.3643,0.2788,1.1077
TRANSFORMER,Stage2,14,1.0932,0.3402,0.3537,0.2115,1.1017
CNN,Joint,1,1.3369,0.1181,0.3309,0.0784,1.2793
CNN,Joint,2,1.2916,0.1186,0.336,0.0601,1.305
CNN,Joint,3,1.2857,0.0337,0.3151,0.0592,1.2801
CNN,Joint,4,1.2839,0.0937,0.3284,0.0423,1.2777
CNN,Joint,5,1.2828,0.1148,0.3392,0.1127,1.2851
CNN,Joint,6,1.2792,0.1183,0.3447,0.0889,1.288
CNN,Joint,7,1.2773,0.1179,0.3539,0.0634,1.2979
CNN,Joint,8,1.2777,0.1082,0.3512,0.0844,1.2983
CNN,Joint,9,1.2745,0.1167,0.3295,0.1284,1.2726
CNN,Joint,10,1.2733,0.0337,0.3508,0.0615,1.2851
CNN,Joint,11,1.2731,0.1197,0.3499,0.0664,1.2831
CNN,Joint,12,1.2701,0.1112,0.3419,0.1284,1.2777
CNN,Joint,13,1.2726,0.1135,0.3637,0.1537,1.2825
CNN,Joint,14,1.2688,0.1181,0.3661,0.0642,1.2866
CNN,Joint,15,1.268,0.1122,0.3556,0.1627,1.289
CNN,Joint,16,1.2629,0.1113,0.3627,0.1326,1.2872
CNN,Joint,17,1.261,0.1139,0.3667,0.1192,1.2855
CNN,Joint,18,1.2563,0.1144,0.3552,0.0869,1.2986
CNN,Joint,19,1.2544,0.1107,0.3596,0.1371,1.2903
CNN,Stage1,1,0.6156,0.3254,1.0,0.491,0.6684
CNN,Stage1,2,0.593,0.328,0.9761,0.491,0.6166
CNN,Stage1,3,0.5895,0.3472,0.8003,0.4843,0.5959
CNN,Stage1,4,0.5885,0.3428,0.8259,0.4845,0.6076
CNN,Stage1,5,0.5889,0.3344,0.9061,0.4886,0.6086
CNN,Stage1,6,0.5883,0.3439,0.8318,0.4866,0.6025
CNN,Stage1,7,0.5878,0.336,0.9001,0.4894,0.6068
CNN,Stage1,8,0.5879,0.3444,0.8173,0.4846,0.5975
CNN,Stage1,9,0.5878,0.3472,0.8003,0.4843,0.6
CNN,Stage1,10,0.587,0.3309,0.9198,0.4867,0.6073
CNN,Stage1,11,0.5875,0.3404,0.8455,0.4854,0.6038
CNN,Stage1,12,0.5876,0.3344,0.9031,0.4881,0.6146
CNN,Stage1,13,0.5869,0.3401,0.857,0.487,0.6051
CNN,Stage2,1,1.137,0.3855,0.3544,0.2434,1.1248
CNN,Stage2,2,1.1092,0.347,0.3573,0.2139,1.1052
CNN,Stage2,3,1.0985,0.1046,0.3595,0.1596,1.1063
CNN,Stage2,4,1.0997,0.104,0.3547,0.1585,1.104
CNN,Stage2,5,1.0951,0.3033,0.3345,0.306,1.119
CNN,Stage2,6,1.0967,0.3261,0.3399,0.1522,1.105
CNN,Stage2,7,1.0928,0.1049,0.3626,0.1626,1.1021
CNN,Stage2,8,1.0935,0.3547,0.3617,0.3254,1.1012
CNN,Stage2,9,1.0893,0.3523,0.3443,0.3391,1.1027
CNN,Stage2,10,1.0888,0.1041,0.3574,0.1602,1.1066
CNN,Stage2,11,1.0876,0.3503,0.3531,0.347,1.1046
CNN,Stage2,12,1.0878,0.3424,0.3519,0.3112,1.1032
CNN,Stage2,13,1.0876,0.1077,0.3707,0.1666,1.0995
CNN,Stage2,14,1.0851,0.3553,0.3705,0.1787,1.0985
CNN,Stage2,15,1.084,0.3246,0.3436,0.1871,1.0988
CNN,Stage2,16,1.0829,0.3035,0.3589,0.1616,1.1032
CNN,Stage2,17,1.0824,0.3495,0.3651,0.1849,1.1086
CNN,Stage2,18,1.0791,0.3493,0.3701,0.234,1.1104
CNN,Stage2,19,1.0795,0.3618,0.3664,0.1958,1.1058
CNN,Stage2,20,1.0766,0.3534,0.3638,0.1988,1.106
CNN,Stage2,21,1.0688,0.3546,0.367,0.231,1.1108
CNN,Stage2,22,1.0651,0.3521,0.3619,0.2207,1.1202
CNN,Stage2,23,1.0612,0.3465,0.352,0.2197,1.1215
CNN,Stage2,24,1.0581,0.3442,0.3533,0.1887,1.1301
