Model,Joint_Accuracy,Joint_Macro_F1,Joint_Weighted_F1,Joint_Min_Thrust_Recall,Joint_Inference_Time_s,Cascade_EndToEnd_Accuracy,Cascade_EndToEnd_Macro_F1,Cascade_EndToEnd_Weighted_F1,Cascade_EndToEnd_Min_Thrust_Recall,Cascade_Stage2_Conditional_Accuracy,Cascade_Inference_Time_s,Cascade_Stage1_Detector_Accuracy,Cascade_Stage1_Detector_Macro_F1,Cascade_Stage2_Standalone_Accuracy,Cascade_Stage2_Standalone_Macro_F1,Accuracy_Delta_Cascade_minus_Joint,Macro_F1_Delta_Cascade_minus_Joint,Better_By_Accuracy,Better_By_Macro_F1
CNN,33.26,0.233,0.4305,0.2431,0.3134,38.19,0.1987,0.4587,0.0,15.66,1.1169,55.3,0.5431,14.63,0.1523,4.93,-0.034300000000000025,Cascade,Joint
LSTM,29.31,0.1785,0.3773,0.024,0.0955,42.43,0.2643,0.5068,0.1644,37.29,0.6161,55.48,0.546,36.45,0.3049,13.120000000000001,0.08579999999999999,Cascade,Cascade
LightGBM,72.17,0.2096,0.605,0.0,0.0225,73.88,0.2124,0.6278,0.0,,0.4464,73.88,0.4249,70.86,0.2765,1.7099999999999937,0.002799999999999997,Cascade,Cascade
MAMBA,35.76,0.2424,0.4489,0.2622,0.2045,39.97,0.2555,0.4874,0.2533,34.94,0.8385,53.74,0.5314,33.35,0.2874,4.210000000000001,0.0131,Cascade,Cascade
MiniRocket,73.88,0.2124,0.6278,0.0,,73.33,0.2183,0.6293,0.0,54.55,0.4356,73.5,0.4368,70.18,0.2858,-0.5499999999999972,0.005899999999999989,Joint,Cascade
TRANSFORMER,35.84,0.2419,0.4508,0.2222,0.0751,46.68,0.2184,0.5153,0.0042,18.71,0.5723,59.81,0.5652,18.16,0.1804,10.839999999999996,-0.023499999999999993,Cascade,Joint
