Model,Epoch,Validation Loss,Validation Accuracy
LSTM,1,0.4498,79.22
LSTM,2,0.0523,99.33
LSTM,3,0.023,99.89
LSTM,4,0.0154,99.89
LSTM,5,0.0282,99.22
LSTM,6,0.0127,99.89
LSTM,7,0.0126,99.89
LSTM,8,0.0283,99.11
LSTM,9,0.0109,99.89
LSTM,10,0.012,99.89
LSTM,11,0.0124,99.89
LSTM,12,0.0128,99.89
LSTM,13,0.0156,99.78
LSTM,14,0.0133,99.89
LSTM,15,0.0114,99.89
LSTM,16,0.0122,99.89
LSTM,17,0.0126,99.89
LSTM,18,0.0118,99.89
LSTM,19,0.0135,99.89
Mamba,1,0.9343,60.56
Mamba,2,0.2826,88.44
Mamba,3,0.197,92.56
Mamba,4,0.1631,93.33
Mamba,5,0.0933,97.78
Mamba,6,0.0852,97.22
Mamba,7,0.0603,98.22
Mamba,8,0.0615,99.0
Mamba,9,0.0412,98.89
Mamba,10,0.05,98.67
Mamba,11,0.0574,98.56
Mamba,12,0.0332,98.89
Mamba,13,0.0246,99.44
Mamba,14,0.0243,99.22
Mamba,15,0.0287,99.11
Mamba,16,0.0277,99.22
Mamba,17,0.0174,99.56
Mamba,18,0.028,99.11
Mamba,19,0.0472,99.0
Mamba,20,0.0466,98.22
Mamba,21,0.0346,98.89
Mamba,22,0.0108,99.89
Mamba,23,0.01,99.78
Mamba,24,0.0079,99.78
Mamba,25,0.0094,99.56
Mamba,26,0.0062,99.78
Mamba,27,0.0054,99.89
Mamba,28,0.0108,99.56
Mamba,29,0.0047,99.89
Mamba,30,0.0882,98.22
Mamba,31,0.0169,99.67
Mamba,32,0.018,99.56
Mamba,33,0.0169,99.44
Mamba,34,0.0153,99.67
Mamba,35,0.0128,99.67
Mamba,36,0.014,99.56
Mamba,37,0.014,99.44
Mamba,38,0.0144,99.56
Mamba,39,0.0128,99.67
Transformer,1,0.1937,93.44
Transformer,2,0.0415,98.78
Transformer,3,0.0472,98.22
Transformer,4,0.0114,99.89
Transformer,5,0.0255,99.22
Transformer,6,0.0158,99.67
Transformer,7,0.0457,98.11
Transformer,8,0.0135,99.78
Transformer,9,0.0821,96.0
Transformer,10,0.0227,99.22
Transformer,11,0.0042,99.89
Transformer,12,0.0043,99.89
Transformer,13,0.0071,99.78
Transformer,14,0.0055,99.89
Transformer,15,0.0052,99.89
Transformer,16,0.0049,99.89
Transformer,17,0.0064,99.89
Transformer,18,0.0046,99.89
Transformer,19,0.0043,99.89
Transformer,20,0.0041,99.89
Transformer,21,0.0043,99.89
Transformer,22,0.0042,99.89
Transformer,23,0.0048,99.89
Transformer,24,0.0042,99.89
Transformer,25,0.0031,99.89
Transformer,26,0.0031,99.89
Transformer,27,0.0042,99.89
Transformer,28,0.0039,99.89
Transformer,29,0.0031,99.89
Transformer,30,0.005,99.89
Transformer,31,0.0043,99.89
Transformer,32,0.0036,99.89
Transformer,33,0.004,99.89
Transformer,34,0.0037,99.89
Transformer,35,0.0035,99.89
Transformer,36,0.0029,99.89
Transformer,37,0.0026,99.89
Transformer,38,0.0026,99.89
Transformer,39,0.0027,99.89
Transformer,40,0.0028,99.89
Transformer,41,0.0018,100.0
Transformer,42,0.0019,99.89
Transformer,43,0.0035,99.89
Transformer,44,0.0027,99.89
Transformer,45,0.002,100.0
Transformer,46,0.0032,99.89
Transformer,47,0.0025,99.89
Transformer,48,0.0028,99.89
Transformer,49,0.0028,99.89
Transformer,50,0.0027,99.89
Transformer,51,0.0026,99.89
1D-CNN (InceptionTime),1,0.0758,98.0
1D-CNN (InceptionTime),2,0.0084,99.89
1D-CNN (InceptionTime),3,0.0082,99.89
1D-CNN (InceptionTime),4,0.0098,99.78
1D-CNN (InceptionTime),5,0.0062,99.89
1D-CNN (InceptionTime),6,0.0067,99.89
1D-CNN (InceptionTime),7,0.0046,99.89
1D-CNN (InceptionTime),8,0.0097,99.89
1D-CNN (InceptionTime),9,0.0121,99.89
1D-CNN (InceptionTime),10,0.0081,99.89
1D-CNN (InceptionTime),11,0.0083,99.89
1D-CNN (InceptionTime),12,0.0118,99.89
1D-CNN (InceptionTime),13,0.0108,99.89
1D-CNN (InceptionTime),14,0.0118,99.89
1D-CNN (InceptionTime),15,0.0118,99.89
1D-CNN (InceptionTime),16,0.011,99.78
1D-CNN (InceptionTime),17,0.0099,99.89
