Model,Joint_Accuracy,Joint_Macro_F1,Joint_Weighted_F1,Joint_Min_Thrust_Recall,Joint_Inference_Time_s,Cascade_EndToEnd_Accuracy,Cascade_EndToEnd_Macro_F1,Cascade_EndToEnd_Weighted_F1,Cascade_EndToEnd_Min_Thrust_Recall,Cascade_Stage2_Conditional_Accuracy,Cascade_Inference_Time_s,Cascade_Stage1_Detector_Accuracy,Cascade_Stage1_Detector_Macro_F1,Cascade_Stage2_Standalone_Accuracy,Cascade_Stage2_Standalone_Macro_F1,Accuracy_Delta_Cascade_minus_Joint,Macro_F1_Delta_Cascade_minus_Joint,Better_By_Accuracy,Better_By_Macro_F1
CNN,99.91,0.9992,0.9991,0.9951,0.3117,99.9,0.9984,0.999,0.9951,99.96,1.0161,99.91,0.9988,99.96,0.9989,-0.009999999999990905,-0.0008000000000000229,Joint,Joint
LSTM,99.91,0.9992,0.9991,0.9951,0.0972,99.89,0.9991,0.9989,0.9951,100.0,0.6812,99.89,0.9985,100.0,1.0,-0.01999999999999602,-9.999999999998899e-05,Joint,Joint
LightGBM,99.78,0.991,0.9978,0.9786,0.0179,90.69,0.8211,0.8993,0.6336,99.93,0.4385,90.7,0.8597,99.93,0.9983,-9.090000000000003,-0.16989999999999994,Joint,Joint
MAMBA,99.71,0.9929,0.9971,0.9867,0.2067,99.64,0.9929,0.9964,0.9909,99.65,0.8055,99.73,0.9965,99.65,0.9936,-0.06999999999999318,0.0,Joint,Tie
MiniRocket,99.89,0.9991,0.9989,0.9939,,99.88,0.9985,0.9988,0.9939,100.0,0.4448,99.88,0.9984,100.0,1.0,-0.010000000000005116,-0.0005999999999999339,Joint,Joint
TRANSFORMER,99.9,0.9984,0.999,0.9951,0.069,99.91,0.9992,0.9991,0.9951,100.0,0.5332,99.91,0.9988,100.0,1.0,0.009999999999990905,0.0008000000000000229,Cascade,Cascade
