Model,Joint_Accuracy,Joint_Macro_F1,Joint_Weighted_F1,Joint_Min_Thrust_Recall,Joint_Inference_Time_s,Cascade_EndToEnd_Accuracy,Cascade_EndToEnd_Macro_F1,Cascade_EndToEnd_Weighted_F1,Cascade_EndToEnd_Min_Thrust_Recall,Cascade_Stage2_Conditional_Accuracy,Cascade_Inference_Time_s,Cascade_Stage1_Detector_Accuracy,Cascade_Stage1_Detector_Macro_F1,Cascade_Stage2_Standalone_Accuracy,Cascade_Stage2_Standalone_Macro_F1,Accuracy_Delta_Cascade_minus_Joint,Macro_F1_Delta_Cascade_minus_Joint,Better_By_Accuracy,Better_By_Macro_F1
CNN,95.62,0.9179,0.9568,0.9337,1.1153,97.15,0.926,0.9718,0.8844,99.17,2.6238,97.35,0.9653,99.01,0.9699,1.5300000000000011,0.008099999999999996,Cascade,Cascade
LSTM,97.28,0.938,0.9729,0.9462,0.4719,96.56,0.8707,0.9658,0.8756,98.61,1.3586,96.88,0.9582,98.28,0.9315,-0.7199999999999989,-0.06729999999999992,Joint,Joint
LightGBM,74.59,0.3682,0.642,0.0033,0.2017,75.22,0.2482,0.6484,0.0037,68.3,0.7239,75.3,0.4392,82.24,0.4722,0.6299999999999955,-0.12000000000000002,Cascade,Joint
MAMBA,81.58,0.7734,0.8263,0.7885,0.4588,71.1,0.5219,0.7208,0.4197,81.1,1.3427,73.84,0.6725,82.17,0.6489,-10.480000000000004,-0.25149999999999995,Joint,Joint
MiniRocket,99.1,0.9309,0.9909,0.6356,,99.18,0.9677,0.9917,0.8578,99.82,0.5541,99.22,0.9895,99.83,0.9694,0.0800000000000125,0.036800000000000055,Cascade,Cascade
TRANSFORMER,87.61,0.6476,0.8962,0.9242,0.2038,92.2,0.6706,0.9333,0.2889,95.29,0.8208,93.29,0.9137,93.9,0.7185,4.590000000000003,0.02300000000000002,Cascade,Cascade
