Model,Joint_Accuracy,Joint_Macro_F1,Joint_Weighted_F1,Joint_Min_Thrust_Recall,Joint_Inference_Time_s,Cascade_EndToEnd_Accuracy,Cascade_EndToEnd_Macro_F1,Cascade_EndToEnd_Weighted_F1,Cascade_EndToEnd_Min_Thrust_Recall,Cascade_Stage2_Conditional_Accuracy,Cascade_Inference_Time_s,Cascade_Stage1_Detector_Accuracy,Cascade_Stage1_Detector_Macro_F1,Cascade_Stage2_Standalone_Accuracy,Cascade_Stage2_Standalone_Macro_F1,Accuracy_Delta_Cascade_minus_Joint,Macro_F1_Delta_Cascade_minus_Joint,Better_By_Accuracy,Better_By_Macro_F1
CNN,31.64,0.229,0.4003,0.1747,0.3092,38.72,0.201,0.4602,0.0006,18.75,1.0459,55.72,0.5485,17.4,0.1674,7.079999999999998,-0.027999999999999997,Cascade,Joint
LSTM,36.42,0.2092,0.4444,0.0396,0.0878,43.8,0.2119,0.4956,0.0,19.2,0.5749,58.39,0.5622,17.31,0.1562,7.3799999999999955,0.002700000000000008,Cascade,Cascade
LightGBM,71.98,0.2093,0.6025,0.0,0.0189,73.88,0.2124,0.6278,0.0,,0.4435,73.88,0.4249,69.6,0.2736,1.8999999999999915,0.0030999999999999917,Cascade,Cascade
MAMBA,34.89,0.2264,0.4412,0.1391,0.2027,39.13,0.2429,0.4817,0.1571,27.81,0.8226,54.48,0.5382,25.35,0.2449,4.240000000000002,0.016500000000000015,Cascade,Cascade
MiniRocket,73.87,0.2127,0.6279,0.0,,73.47,0.2213,0.6287,0.0,77.78,0.4344,73.51,0.4309,72.91,0.4243,-0.4000000000000057,0.008599999999999997,Joint,Cascade
TRANSFORMER,31.2,0.2276,0.4022,0.2962,0.0678,42.37,0.2672,0.508,0.2183,37.65,0.5642,55.21,0.5431,34.03,0.2921,11.169999999999998,0.039599999999999996,Cascade,Cascade
