Model,Component,Epoch,Training Loss,Val Event Precision,Val Event Recall,Val Event F1,Val Loss
LSTM,Stage1,25,0.1251,0.7217,0.9735,0.8289,0.1946
LSTM,Stage1,26,0.1229,0.7716,0.9338,0.845,0.1884
LSTM,Stage1,27,0.1228,0.7579,0.9359,0.8375,0.1817
LSTM,Stage1,28,0.1237,0.7721,0.9393,0.8476,0.1824
LSTM,Stage1,29,0.1179,0.7955,0.9022,0.8455,0.1719
LSTM,Stage1,30,0.1151,0.7815,0.9287,0.8487,0.1735
LSTM,Stage1,31,0.1088,0.7971,0.9129,0.8511,0.1786
LSTM,Stage1,32,0.1058,0.7655,0.9398,0.8437,0.1835
LSTM,Stage1,33,0.1017,0.7977,0.8945,0.8433,0.2036
LSTM,Stage1,34,0.1023,0.7798,0.9214,0.8447,0.1917
LSTM,Stage2,1,0.5012,0.9071,0.9365,0.9109,0.1911
LSTM,Stage2,2,0.1738,0.9181,0.946,0.9244,0.1683
LSTM,Stage2,3,0.1689,0.9175,0.946,0.9236,0.1677
LSTM,Stage2,4,0.1606,0.9172,0.9453,0.9235,0.1638
LSTM,Stage2,5,0.1625,0.9161,0.9438,0.9224,0.1669
LSTM,Stage2,6,0.1629,0.9164,0.9445,0.9225,0.1639
LSTM,Stage2,7,0.1665,0.9183,0.9468,0.9245,0.1606
LSTM,Stage2,8,0.1588,0.9183,0.9468,0.9245,0.1625
LSTM,Stage2,9,0.1591,0.9183,0.9468,0.9245,0.1617
LSTM,Stage2,10,0.1599,0.8949,0.9227,0.8947,0.2236
LSTM,Stage2,11,0.1608,0.9183,0.9468,0.9245,0.1605
LSTM,Stage2,12,0.1563,0.9183,0.9468,0.9245,0.1644
LSTM,Stage2,13,0.1577,0.9183,0.9468,0.9245,0.1623
LSTM,Stage2,14,0.1542,0.9183,0.9468,0.9245,0.1644
LSTM,Stage2,15,0.1575,0.9151,0.9408,0.9219,0.1761
LSTM,Stage2,16,0.162,0.9172,0.9453,0.9235,0.1631
LSTM,Stage2,17,0.1543,0.9172,0.9453,0.9235,0.1634
LSTM,Stage2,18,0.1531,0.9183,0.9468,0.9245,0.1645
LSTM,Stage2,19,0.1531,0.9183,0.9468,0.9245,0.1639
LSTM,Stage2,20,0.1505,0.9183,0.9468,0.9245,0.1652
LSTM,Stage2,21,0.152,0.9183,0.9468,0.9245,0.1682
MAMBA,Joint,1,0.7978,0.6217,0.7972,0.6885,0.5306
MAMBA,Joint,2,0.4688,0.6618,0.8152,0.725,0.4717
MAMBA,Joint,3,0.4134,0.7043,0.8412,0.7627,0.4203
MAMBA,Joint,4,0.3739,0.6968,0.8814,0.7677,0.4311
MAMBA,Joint,5,0.3334,0.6914,0.8863,0.7669,0.456
MAMBA,Joint,6,0.3045,0.7412,0.8849,0.7994,0.3914
MAMBA,Joint,7,0.2911,0.7178,0.8784,0.7827,0.4204
MAMBA,Joint,8,0.2835,0.7302,0.9157,0.8002,0.4079
MAMBA,Joint,9,0.2736,0.7559,0.9062,0.8107,0.3819
MAMBA,Joint,10,0.2682,0.7468,0.9105,0.8087,0.3895
MAMBA,Joint,11,0.267,0.7595,0.9147,0.8147,0.3905
MAMBA,Joint,12,0.2586,0.7677,0.9115,0.8195,0.3798
MAMBA,Joint,13,0.2565,0.7574,0.9145,0.8166,0.3796
MAMBA,Joint,14,0.2533,0.7625,0.9133,0.8184,0.3724
MAMBA,Joint,15,0.2514,0.7415,0.9292,0.807,0.4157
MAMBA,Joint,16,0.2461,0.7737,0.8954,0.8217,0.3564
MAMBA,Joint,17,0.2461,0.769,0.9138,0.8235,0.3697
MAMBA,Joint,18,0.2427,0.7841,0.9071,0.8309,0.3484
MAMBA,Joint,19,0.2399,0.7476,0.8985,0.8049,0.4135
MAMBA,Joint,20,0.2366,0.7602,0.9143,0.8186,0.3736
MAMBA,Joint,21,0.2336,0.7571,0.9063,0.8174,0.3736
MAMBA,Joint,22,0.2331,0.7791,0.9097,0.8286,0.3582
MAMBA,Joint,23,0.2313,0.7738,0.9143,0.826,0.3875
MAMBA,Joint,24,0.2296,0.7595,0.9081,0.8187,0.3574
MAMBA,Joint,25,0.2197,0.7667,0.9187,0.8252,0.3739
MAMBA,Joint,26,0.2183,0.7824,0.8999,0.8281,0.3567
MAMBA,Joint,27,0.2162,0.78,0.9004,0.8264,0.3649
MAMBA,Joint,28,0.2153,0.7735,0.9169,0.8262,0.376
MAMBA,Stage1,1,0.5204,0.6268,0.7612,0.6875,0.4257
MAMBA,Stage1,2,0.4105,0.6467,0.7787,0.7066,0.3847
MAMBA,Stage1,3,0.3571,0.6859,0.7975,0.7375,0.3408
MAMBA,Stage1,4,0.3046,0.7065,0.8279,0.7624,0.2925
MAMBA,Stage1,5,0.2607,0.6831,0.8718,0.766,0.2852
MAMBA,Stage1,6,0.2413,0.7469,0.8347,0.7884,0.2531
MAMBA,Stage1,7,0.232,0.6732,0.9,0.7702,0.2871
MAMBA,Stage1,8,0.223,0.7477,0.8531,0.7969,0.2473
MAMBA,Stage1,9,0.2172,0.6865,0.8971,0.7778,0.2707
MAMBA,Stage1,10,0.2109,0.6916,0.912,0.7867,0.2624
MAMBA,Stage1,11,0.2071,0.7127,0.8966,0.7942,0.2604
MAMBA,Stage1,12,0.202,0.7259,0.8894,0.7994,0.2471
MAMBA,Stage1,13,0.1988,0.7219,0.9013,0.8017,0.253
MAMBA,Stage1,14,0.1955,0.7092,0.9073,0.7961,0.2572
MAMBA,Stage1,15,0.1911,0.722,0.9018,0.8019,0.2662
MAMBA,Stage1,16,0.1895,0.7253,0.9056,0.8055,0.2358
MAMBA,Stage1,17,0.1854,0.6931,0.9308,0.7945,0.2622
MAMBA,Stage1,18,0.1842,0.7233,0.9035,0.8034,0.2488
MAMBA,Stage1,19,0.1814,0.7288,0.9137,0.8108,0.2353
MAMBA,Stage1,20,0.1803,0.7196,0.9176,0.8066,0.2416
MAMBA,Stage1,21,0.1764,0.7148,0.9218,0.8052,0.2437
MAMBA,Stage1,22,0.1733,0.7466,0.8859,0.8103,0.2502
MAMBA,Stage1,23,0.1741,0.731,0.9018,0.8074,0.243
MAMBA,Stage1,24,0.1716,0.7366,0.903,0.8114,0.2486
MAMBA,Stage1,25,0.1693,0.7318,0.9116,0.8119,0.2533
MAMBA,Stage1,26,0.1632,0.7478,0.9018,0.8176,0.2468
MAMBA,Stage1,27,0.1606,0.7308,0.9184,0.8139,0.2479
MAMBA,Stage1,28,0.1594,0.741,0.9116,0.8175,0.2492
MAMBA,Stage1,29,0.1581,0.7575,0.8928,0.8196,0.245
MAMBA,Stage2,1,0.6128,0.8564,0.875,0.8621,0.267
MAMBA,Stage2,2,0.2275,0.9064,0.934,0.9125,0.208
MAMBA,Stage2,3,0.2016,0.9047,0.931,0.9111,0.1992
MAMBA,Stage2,4,0.1897,0.9147,0.9436,0.9209,0.1861
MAMBA,Stage2,5,0.1795,0.914,0.9393,0.9208,0.1829
MAMBA,Stage2,6,0.1742,0.9138,0.9408,0.9202,0.176
MAMBA,Stage2,7,0.1659,0.9183,0.9468,0.9245,0.1688
MAMBA,Stage2,8,0.1627,0.9145,0.9408,0.9206,0.1764
MAMBA,Stage2,9,0.1603,0.9149,0.9428,0.9218,0.1728
MAMBA,Stage2,10,0.1596,0.9186,0.9453,0.9239,0.1737
MAMBA,Stage2,11,0.1579,0.9198,0.9475,0.926,0.1732
MAMBA,Stage2,12,0.1555,0.9173,0.9453,0.923,0.1764
MAMBA,Stage2,13,0.1532,0.9154,0.9416,0.9212,0.1839
MAMBA,Stage2,14,0.148,0.9176,0.9445,0.9234,0.1884
MAMBA,Stage2,15,0.1435,0.9145,0.9414,0.9207,0.197
MAMBA,Stage2,16,0.1455,0.912,0.9371,0.9179,0.206
MAMBA,Stage2,17,0.1433,0.9131,0.9391,0.9195,0.2072
TRANSFORMER,Joint,1,0.5355,0.6975,0.837,0.7557,0.4238
TRANSFORMER,Joint,2,0.3456,0.7026,0.91,0.7657,0.4559
TRANSFORMER,Joint,3,0.315,0.7448,0.8752,0.7935,0.3851
TRANSFORMER,Joint,4,0.3013,0.8405,0.8406,0.832,0.3205
TRANSFORMER,Joint,5,0.2809,0.7321,0.9253,0.7935,0.3978
TRANSFORMER,Joint,6,0.2872,0.7507,0.9308,0.8088,0.3838
TRANSFORMER,Joint,7,0.2764,0.7985,0.8768,0.8256,0.3353
TRANSFORMER,Joint,8,0.2756,0.749,0.9333,0.8086,0.3725
TRANSFORMER,Joint,9,0.2781,0.7865,0.9015,0.8286,0.3502
TRANSFORMER,Joint,10,0.2718,0.7453,0.9031,0.7945,0.3936
TRANSFORMER,Joint,11,0.2513,0.761,0.9327,0.8181,0.3534
TRANSFORMER,Joint,12,0.2507,0.772,0.9192,0.8235,0.3518
TRANSFORMER,Joint,13,0.2543,0.7748,0.9247,0.827,0.3505
TRANSFORMER,Joint,14,0.2636,0.7913,0.8995,0.8311,0.3192
TRANSFORMER,Joint,15,0.2522,0.7972,0.8914,0.8339,0.3342
TRANSFORMER,Joint,16,0.2563,0.781,0.9032,0.8236,0.3503
TRANSFORMER,Joint,17,0.2505,0.7769,0.9195,0.8267,0.3471
TRANSFORMER,Joint,18,0.2473,0.8035,0.89,0.8361,0.3327
TRANSFORMER,Joint,19,0.249,0.81,0.8796,0.8332,0.3199
TRANSFORMER,Joint,20,0.2464,0.7639,0.9317,0.8202,0.3863
TRANSFORMER,Joint,21,0.2437,0.7848,0.9155,0.8312,0.3336
TRANSFORMER,Joint,22,0.2356,0.787,0.921,0.8351,0.3371
TRANSFORMER,Joint,23,0.2368,0.8008,0.906,0.8396,0.3156
TRANSFORMER,Joint,24,0.2407,0.8311,0.8742,0.8444,0.297
TRANSFORMER,Joint,25,0.2374,0.802,0.9007,0.8384,0.318
TRANSFORMER,Joint,26,0.2392,0.7831,0.9246,0.8335,0.3316
TRANSFORMER,Joint,27,0.2353,0.7867,0.924,0.8358,0.3358
TRANSFORMER,Joint,28,0.2351,0.786,0.9259,0.8358,0.3308
TRANSFORMER,Joint,29,0.2339,0.7776,0.9319,0.8312,0.3483
TRANSFORMER,Joint,30,0.2347,0.7967,0.9084,0.8377,0.3148
TRANSFORMER,Joint,31,0.2305,0.7915,0.918,0.8374,0.3221
TRANSFORMER,Joint,32,0.2298,0.794,0.9128,0.8374,0.3166
TRANSFORMER,Joint,33,0.2317,0.7967,0.9114,0.8387,0.3134
TRANSFORMER,Joint,34,0.229,0.7977,0.9072,0.838,0.3146
TRANSFORMER,Stage1,1,0.3594,0.6465,0.8983,0.7519,0.3118
TRANSFORMER,Stage1,2,0.2327,0.7814,0.8048,0.7929,0.2396
TRANSFORMER,Stage1,3,0.2184,0.7626,0.8411,0.7999,0.2258
TRANSFORMER,Stage1,4,0.2122,0.7868,0.856,0.82,0.2226
TRANSFORMER,Stage1,5,0.2111,0.7807,0.8488,0.8133,0.2145
TRANSFORMER,Stage1,6,0.206,0.7299,0.9005,0.8063,0.2324
TRANSFORMER,Stage1,7,0.2029,0.6943,0.9244,0.793,0.2411
TRANSFORMER,Stage1,8,0.1982,0.6637,0.9432,0.7791,0.2747
TRANSFORMER,Stage1,9,0.1947,0.8748,0.8001,0.8358,0.2044
TRANSFORMER,Stage1,10,0.195,0.7642,0.8834,0.8195,0.1994
TRANSFORMER,Stage1,11,0.1915,0.7091,0.9329,0.8058,0.2179
TRANSFORMER,Stage1,12,0.1881,0.7565,0.8894,0.8176,0.1975
TRANSFORMER,Stage1,13,0.1859,0.7753,0.8607,0.8158,0.1972
TRANSFORMER,Stage1,14,0.1812,0.7991,0.868,0.8321,0.2017
TRANSFORMER,Stage1,15,0.182,0.722,0.8988,0.8008,0.2161
TRANSFORMER,Stage1,16,0.1793,0.7454,0.8906,0.8116,0.1929
TRANSFORMER,Stage1,17,0.1783,0.7745,0.8804,0.8241,0.1913
TRANSFORMER,Stage1,18,0.1734,0.74,0.8983,0.8115,0.1964
TRANSFORMER,Stage1,19,0.1716,0.734,0.9146,0.8144,0.2098
TRANSFORMER,Stage1,20,0.1718,0.6684,0.9654,0.7899,0.2357
TRANSFORMER,Stage1,21,0.1743,0.7511,0.9035,0.8202,0.1878
TRANSFORMER,Stage1,22,0.1678,0.7047,0.9419,0.8062,0.2038
TRANSFORMER,Stage1,23,0.1662,0.7329,0.9308,0.8201,0.1903
TRANSFORMER,Stage1,24,0.1638,0.7215,0.9218,0.8095,0.2221
TRANSFORMER,Stage1,25,0.1689,0.8122,0.8441,0.8278,0.1935
TRANSFORMER,Stage1,26,0.1667,0.7257,0.9278,0.8144,0.191
TRANSFORMER,Stage1,27,0.1641,0.7881,0.877,0.8302,0.1852
TRANSFORMER,Stage1,28,0.1637,0.768,0.8992,0.8284,0.1808
TRANSFORMER,Stage1,29,0.1599,0.7451,0.9227,0.8244,0.1763
TRANSFORMER,Stage1,30,0.1609,0.7045,0.9654,0.8146,0.1981
TRANSFORMER,Stage1,31,0.1591,0.739,0.9167,0.8183,0.1891
TRANSFORMER,Stage1,32,0.1581,0.7631,0.9082,0.8293,0.1882
TRANSFORMER,Stage1,33,0.1568,0.7331,0.9445,0.8255,0.1856
TRANSFORMER,Stage1,34,0.1544,0.749,0.9278,0.8288,0.1923
TRANSFORMER,Stage1,35,0.1589,0.7553,0.9124,0.8265,0.1834
TRANSFORMER,Stage1,36,0.1454,0.7485,0.9295,0.8293,0.1769
TRANSFORMER,Stage1,37,0.1429,0.765,0.9218,0.8361,0.1765
TRANSFORMER,Stage1,38,0.1426,0.7225,0.9509,0.8211,0.186
TRANSFORMER,Stage1,39,0.141,0.7645,0.915,0.833,0.1756
TRANSFORMER,Stage1,40,0.141,0.7738,0.9103,0.8365,0.1782
TRANSFORMER,Stage1,41,0.14,0.7603,0.9201,0.8326,0.1757
TRANSFORMER,Stage1,42,0.1408,0.7439,0.9321,0.8275,0.1897
TRANSFORMER,Stage1,43,0.1402,0.7847,0.9,0.8384,0.1745
TRANSFORMER,Stage1,44,0.1374,0.7812,0.9013,0.837,0.1839
TRANSFORMER,Stage1,45,0.1392,0.7491,0.9312,0.8303,0.1864
TRANSFORMER,Stage1,46,0.1392,0.727,0.95,0.8237,0.1871
TRANSFORMER,Stage1,47,0.1371,0.7742,0.9197,0.8407,0.1798
TRANSFORMER,Stage1,48,0.1369,0.7498,0.9436,0.8356,0.1775
TRANSFORMER,Stage1,49,0.1348,0.7833,0.9077,0.8409,0.1835
TRANSFORMER,Stage1,50,0.1314,0.7695,0.9184,0.8374,0.1827
TRANSFORMER,Stage1,51,0.1284,0.7646,0.9257,0.8375,0.1849
TRANSFORMER,Stage1,52,0.1278,0.7781,0.915,0.841,0.1797
TRANSFORMER,Stage1,53,0.1276,0.7716,0.9133,0.8365,0.1868
TRANSFORMER,Stage2,1,0.3925,0.8836,0.9108,0.8857,0.2536
TRANSFORMER,Stage2,2,0.2312,0.8976,0.927,0.8993,0.2052
TRANSFORMER,Stage2,3,0.2214,0.8968,0.9232,0.9019,0.2209
TRANSFORMER,Stage2,4,0.2061,0.9064,0.932,0.9127,0.1902
TRANSFORMER,Stage2,5,0.2,0.9004,0.9253,0.9065,0.1973
TRANSFORMER,Stage2,6,0.2064,0.9011,0.9291,0.9055,0.1997
TRANSFORMER,Stage2,7,0.2103,0.9115,0.9394,0.9174,0.1787
TRANSFORMER,Stage2,8,0.1868,0.9147,0.9431,0.9205,0.1774
TRANSFORMER,Stage2,9,0.197,0.902,0.9314,0.905,0.1856
TRANSFORMER,Stage2,10,0.2017,0.9144,0.9423,0.9204,0.1729
TRANSFORMER,Stage2,11,0.1844,0.8961,0.9088,0.9012,0.2685
TRANSFORMER,Stage2,12,0.208,0.9094,0.938,0.9146,0.1824
TRANSFORMER,Stage2,13,0.1791,0.9161,0.9438,0.9224,0.1671
TRANSFORMER,Stage2,14,0.1857,0.8927,0.9219,0.8926,0.2069
TRANSFORMER,Stage2,15,0.1929,0.9003,0.93,0.9023,0.1869
TRANSFORMER,Stage2,16,0.2004,0.9094,0.9365,0.9146,0.1884
TRANSFORMER,Stage2,17,0.1864,0.9126,0.9416,0.9177,0.1726
TRANSFORMER,Stage2,18,0.1849,0.9149,0.9423,0.9213,0.1748
TRANSFORMER,Stage2,19,0.1842,0.9133,0.9393,0.9199,0.1743
TRANSFORMER,Stage2,20,0.1649,0.9172,0.9453,0.9235,0.1642
TRANSFORMER,Stage2,21,0.1787,0.9161,0.9438,0.9224,0.1685
TRANSFORMER,Stage2,22,0.1657,0.9183,0.9468,0.9245,0.1616
TRANSFORMER,Stage2,23,0.1688,0.9161,0.9438,0.9224,0.1665
TRANSFORMER,Stage2,24,0.1681,0.9078,0.9373,0.9119,0.1753
TRANSFORMER,Stage2,25,0.1699,0.9183,0.9468,0.9245,0.1644
TRANSFORMER,Stage2,26,0.1664,0.9149,0.9423,0.9213,0.1731
TRANSFORMER,Stage2,27,0.1728,0.9167,0.9453,0.9226,0.1633
TRANSFORMER,Stage2,28,0.1671,0.911,0.9402,0.9158,0.1711
TRANSFORMER,Stage2,29,0.1621,0.9183,0.9468,0.9245,0.1608
TRANSFORMER,Stage2,30,0.1586,0.9172,0.9453,0.9235,0.1607
TRANSFORMER,Stage2,31,0.1606,0.9161,0.9438,0.9224,0.1656
TRANSFORMER,Stage2,32,0.1617,0.9172,0.9453,0.9235,0.1646
TRANSFORMER,Stage2,33,0.1617,0.9183,0.9468,0.9245,0.1605
TRANSFORMER,Stage2,34,0.1619,0.9149,0.9423,0.9213,0.1682
TRANSFORMER,Stage2,35,0.161,0.9183,0.9468,0.9245,0.1617
TRANSFORMER,Stage2,36,0.1595,0.9158,0.9446,0.9216,0.163
TRANSFORMER,Stage2,37,0.1656,0.9161,0.9438,0.9224,0.1706
TRANSFORMER,Stage2,38,0.161,0.9149,0.9423,0.9213,0.1677
TRANSFORMER,Stage2,39,0.1632,0.9183,0.9468,0.9245,0.1612
TRANSFORMER,Stage2,40,0.1585,0.9183,0.9468,0.9245,0.1625
TRANSFORMER,Stage2,41,0.159,0.9183,0.9468,0.9245,0.161
TRANSFORMER,Stage2,42,0.1591,0.9183,0.9468,0.9245,0.1604
TRANSFORMER,Stage2,43,0.1554,0.9138,0.9408,0.9202,0.1681
TRANSFORMER,Stage2,44,0.1585,0.9161,0.9438,0.9224,0.164
TRANSFORMER,Stage2,45,0.1579,0.9161,0.9438,0.9224,0.1636
TRANSFORMER,Stage2,46,0.1581,0.9149,0.9423,0.9213,0.1666
TRANSFORMER,Stage2,47,0.1583,0.9183,0.9468,0.9245,0.16
TRANSFORMER,Stage2,48,0.1554,0.9161,0.9438,0.9224,0.1681
TRANSFORMER,Stage2,49,0.1574,0.9149,0.9423,0.9213,0.1682
TRANSFORMER,Stage2,50,0.1563,0.9138,0.9408,0.9202,0.1716
TRANSFORMER,Stage2,51,0.157,0.9161,0.9438,0.9224,0.164
TRANSFORMER,Stage2,52,0.1595,0.9172,0.9453,0.9235,0.163
TRANSFORMER,Stage2,53,0.1569,0.9149,0.9423,0.9213,0.1721
TRANSFORMER,Stage2,54,0.1566,0.9183,0.9468,0.9245,0.1624
TRANSFORMER,Stage2,55,0.1585,0.9161,0.9438,0.9224,0.1629
TRANSFORMER,Stage2,56,0.158,0.9158,0.943,0.9222,0.1686
TRANSFORMER,Stage2,57,0.157,0.9169,0.9445,0.9233,0.1633
CNN,Joint,1,0.3831,0.7714,0.9062,0.819,0.3652
CNN,Joint,2,0.2604,0.8019,0.869,0.8258,0.324
CNN,Joint,3,0.2493,0.7685,0.9287,0.8231,0.3699
CNN,Joint,4,0.2411,0.7658,0.9371,0.8232,0.3567
CNN,Joint,5,0.2322,0.7875,0.9232,0.8361,0.3194
CNN,Joint,6,0.2281,0.8079,0.9013,0.8425,0.2835
CNN,Joint,7,0.2283,0.7752,0.9393,0.8314,0.3236
CNN,Joint,8,0.2196,0.8065,0.9112,0.8453,0.2805
CNN,Joint,9,0.2208,0.8133,0.9106,0.8494,0.2722
CNN,Joint,10,0.2167,0.8022,0.9202,0.8455,0.286
CNN,Joint,11,0.2114,0.8066,0.9164,0.8472,0.2726
CNN,Joint,12,0.2079,0.8098,0.9196,0.8505,0.2858
CNN,Joint,13,0.2062,0.796,0.9313,0.8456,0.3057
CNN,Joint,14,0.2036,0.7963,0.9329,0.8463,0.2711
CNN,Joint,15,0.2055,0.7943,0.9261,0.8427,0.3069
CNN,Joint,16,0.1987,0.807,0.9218,0.85,0.2731
CNN,Joint,17,0.2004,0.8079,0.9158,0.8484,0.2679
CNN,Joint,18,0.1981,0.8133,0.9208,0.8532,0.3
CNN,Joint,19,0.1937,0.8113,0.9208,0.8525,0.2611
CNN,Joint,20,0.1908,0.8363,0.8917,0.8553,0.2499
CNN,Joint,21,0.2027,0.8016,0.9204,0.8461,0.2992
CNN,Joint,22,0.1946,0.8103,0.9228,0.8526,0.2503
CNN,Joint,23,0.1904,0.8027,0.9293,0.8497,0.2778
CNN,Joint,24,0.1834,0.793,0.9347,0.8446,0.3
CNN,Joint,25,0.1867,0.825,0.9108,0.8573,0.2838
CNN,Joint,26,0.1868,0.8096,0.9118,0.8475,0.2924
CNN,Joint,27,0.1798,0.8171,0.9224,0.8569,0.2466
CNN,Joint,28,0.1754,0.8152,0.9188,0.8543,0.2699
CNN,Joint,29,0.1737,0.8209,0.9094,0.8542,0.2669
CNN,Joint,30,0.1722,0.8141,0.9198,0.854,0.2676
CNN,Joint,31,0.1692,0.8127,0.9176,0.8522,0.2942
CNN,Joint,32,0.1691,0.8111,0.9249,0.8539,0.2745
CNN,Joint,33,0.1693,0.808,0.9247,0.8517,0.2794
CNN,Joint,34,0.1632,0.8226,0.9129,0.8569,0.2859
CNN,Joint,35,0.1591,0.8277,0.9075,0.8578,0.2927
CNN,Joint,36,0.1566,0.8206,0.9143,0.8562,0.2826
CNN,Joint,37,0.1556,0.8162,0.9158,0.8543,0.3079
CNN,Stage1,1,0.3434,0.636,0.9227,0.753,0.2927
CNN,Stage1,2,0.2241,0.7698,0.8441,0.8052,0.2199
CNN,Stage1,3,0.2079,0.7689,0.8526,0.8086,0.2246
CNN,Stage1,4,0.1986,0.6718,0.9419,0.7843,0.245
CNN,Stage1,5,0.1994,0.7305,0.9261,0.8167,0.2256
CNN,Stage1,6,0.184,0.7257,0.9325,0.8162,0.2114
CNN,Stage1,7,0.1769,0.6816,0.9573,0.7962,0.2239
CNN,Stage1,8,0.1688,0.8143,0.8582,0.8357,0.1836
CNN,Stage1,9,0.1651,0.6849,0.9786,0.8058,0.2163
CNN,Stage1,10,0.1577,0.8182,0.8612,0.8391,0.1696
CNN,Stage1,11,0.15,0.7011,0.9569,0.8092,0.2204
CNN,Stage1,12,0.1499,0.7501,0.9359,0.8328,0.1786
CNN,Stage1,13,0.1457,0.7965,0.8911,0.8411,0.1617
CNN,Stage1,14,0.1463,0.7879,0.9077,0.8436,0.1628
CNN,Stage1,15,0.1408,0.7568,0.9265,0.8331,0.1696
CNN,Stage1,16,0.1382,0.7621,0.9334,0.8391,0.1686
CNN,Stage1,17,0.1342,0.7474,0.9453,0.8348,0.2026
CNN,Stage1,18,0.1308,0.7546,0.9577,0.8441,0.2125
CNN,Stage1,19,0.1359,0.777,0.9154,0.8406,0.1835
CNN,Stage1,20,0.1241,0.8012,0.9124,0.8532,0.1718
CNN,Stage1,21,0.1164,0.7897,0.921,0.8503,0.1955
CNN,Stage1,22,0.1127,0.8181,0.8932,0.854,0.1957
CNN,Stage1,23,0.1117,0.8031,0.915,0.8554,0.1787
CNN,Stage2,1,0.2588,0.9175,0.9466,0.9241,0.1664
CNN,Stage2,2,0.1656,0.9183,0.9468,0.9245,0.163
