Model,Joint_Accuracy,Joint_Macro_F1,Joint_Weighted_F1,Joint_Min_Thrust_Recall,Joint_Inference_Time_s,Cascade_EndToEnd_Accuracy,Cascade_EndToEnd_Macro_F1,Cascade_EndToEnd_Weighted_F1,Cascade_EndToEnd_Min_Thrust_Recall,Cascade_Stage2_Conditional_Accuracy,Cascade_Inference_Time_s,Cascade_Stage1_Detector_Accuracy,Cascade_Stage1_Detector_Macro_F1,Cascade_Stage2_Standalone_Accuracy,Cascade_Stage2_Standalone_Macro_F1,Accuracy_Delta_Cascade_minus_Joint,Macro_F1_Delta_Cascade_minus_Joint,Better_By_Accuracy,Better_By_Macro_F1
CNN,90.03,0.8716,0.9054,0.8258,0.3114,90.23,0.8696,0.9055,0.8258,96.34,1.0146,91.09,0.8891,96.7,0.9195,0.20000000000000284,-0.0020000000000000018,Cascade,Joint
LSTM,88.84,0.8609,0.8932,0.8258,0.0981,89.76,0.8668,0.9014,0.8258,96.36,0.6949,90.61,0.8841,96.7,0.9195,0.9200000000000017,0.005900000000000016,Cascade,Cascade
LightGBM,88.19,0.7602,0.8722,0.5543,0.0186,83.23,0.6036,0.8036,0.2489,88.27,0.4387,84.54,0.748,92.06,0.767,-4.959999999999994,-0.15659999999999996,Joint,Joint
MAMBA,85.69,0.8364,0.8654,0.8326,0.2065,87.69,0.8489,0.8832,0.8213,95.92,0.8404,88.66,0.8633,96.28,0.9123,2.0,0.012499999999999956,Cascade,Cascade
MiniRocket,86.6,0.6865,0.8552,0.3333,,86.77,0.7108,0.859,0.4756,86.49,0.4513,89.13,0.8464,90.84,0.7546,0.1700000000000017,0.02429999999999999,Cascade,Cascade
TRANSFORMER,89.66,0.8614,0.8982,0.7885,0.0707,89.18,0.8584,0.8962,0.8258,95.94,0.5323,90.13,0.8789,96.32,0.9124,-0.47999999999998977,-0.0030000000000000027,Joint,Joint
