model,component,approach,epochs_trained,best_epoch,min_val_loss,final_val_loss,max_event_f1,final_event_f1,params,memory_mb,training_time_s,early_stopping,lr_reductions,log_stem,log_relpath
LSTM,Joint,joint,32,22,1.3337,1.3444,0.1535,0.0635,28660.0,0.218658447265625,66.0137,True,0,30min1500EvalTest_Seed2,geo/30min-1500/30min1500EvalTest_Seed2.log
LSTM,Stage1,cascade,14,4,0.635,0.6518,0.4466,0.4401,28586.0,0.2180938720703125,28.7433,True,0,30min1500EvalTest_Seed2,geo/30min-1500/30min1500EvalTest_Seed2.log
LSTM,Stage2,cascade,21,11,1.0971,1.1061,0.3163,0.1882,28623.0,0.21837615966796875,41.6605,True,0,30min1500EvalTest_Seed2,geo/30min-1500/30min1500EvalTest_Seed2.log
MAMBA,Joint,joint,23,13,1.3388,1.3462,0.1383,0.1066,12208.0,0.0931396484375,84.5863,True,0,30min1500EvalTest_Seed2,geo/30min-1500/30min1500EvalTest_Seed2.log
MAMBA,Stage1,cascade,32,22,0.6415,0.6472,0.4452,0.4366,12014.0,0.0916595458984375,114.4714,True,0,30min1500EvalTest_Seed2,geo/30min-1500/30min1500EvalTest_Seed2.log
MAMBA,Stage2,cascade,19,9,1.098,1.1015,0.3109,0.216,12111.0,0.09239959716796875,65.4474,True,0,30min1500EvalTest_Seed2,geo/30min-1500/30min1500EvalTest_Seed2.log
TRANSFORMER,Joint,joint,33,23,1.3227,1.3334,0.1392,0.0982,212996.0,1.625030517578125,44.057,True,0,30min1500EvalTest_Seed2,geo/30min-1500/30min1500EvalTest_Seed2.log
TRANSFORMER,Stage1,cascade,17,7,0.6294,0.6551,0.4463,0.4428,212898.0,1.6242828369140625,22.4192,True,0,30min1500EvalTest_Seed2,geo/30min-1500/30min1500EvalTest_Seed2.log
TRANSFORMER,Stage2,cascade,19,9,1.091,1.0949,0.3007,0.2881,212947.0,1.6246566772460938,24.2609,True,0,30min1500EvalTest_Seed2,geo/30min-1500/30min1500EvalTest_Seed2.log
CNN,Joint,joint,11,1,1.3299,1.3583,0.1511,0.1171,472708.0,3.606475830078125,85.5205,True,0,30min1500EvalTest_Seed2,geo/30min-1500/30min1500EvalTest_Seed2.log
CNN,Stage1,cascade,14,4,0.636,0.6509,0.4468,0.4416,472450.0,3.6045074462890625,108.7666,True,0,30min1500EvalTest_Seed2,geo/30min-1500/30min1500EvalTest_Seed2.log
CNN,Stage2,cascade,17,7,1.0932,1.1116,0.3047,0.3047,472579.0,3.6054916381835938,130.1799,True,0,30min1500EvalTest_Seed2,geo/30min-1500/30min1500EvalTest_Seed2.log
LightGBM,Joint,joint,0,-1,,,,,,0.401458740234375,0.5427,False,0,30min1500EvalTest_Seed2,geo/30min-1500/30min1500EvalTest_Seed2.log
LightGBM,Stage1,cascade,0,-1,,,,,,0.2043161392211914,0.3595,False,0,30min1500EvalTest_Seed2,geo/30min-1500/30min1500EvalTest_Seed2.log
LightGBM,Stage2,cascade,0,-1,,,,,,0.30047607421875,0.1831,False,0,30min1500EvalTest_Seed2,geo/30min-1500/30min1500EvalTest_Seed2.log
MiniRocket,Joint,joint,0,-1,,,,,9748.0,0.0855,,False,0,30min1500EvalTest_Seed2,geo/30min-1500/30min1500EvalTest_Seed2.log
MiniRocket,Stage1,cascade,0,-1,,,,,4874.0,0.0484,,False,0,30min1500EvalTest_Seed2,geo/30min-1500/30min1500EvalTest_Seed2.log
MiniRocket,Stage2,cascade,0,-1,,,,,7311.0,0.0669,5.3337,False,0,30min1500EvalTest_Seed2,geo/30min-1500/30min1500EvalTest_Seed2.log
