Model,Joint_Accuracy,Joint_Macro_F1,Joint_Weighted_F1,Joint_Min_Thrust_Recall,Joint_Inference_Time_s,Cascade_EndToEnd_Accuracy,Cascade_EndToEnd_Macro_F1,Cascade_EndToEnd_Weighted_F1,Cascade_EndToEnd_Min_Thrust_Recall,Cascade_Stage2_Conditional_Accuracy,Cascade_Inference_Time_s,Cascade_Stage1_Detector_Accuracy,Cascade_Stage1_Detector_Macro_F1,Cascade_Stage2_Standalone_Accuracy,Cascade_Stage2_Standalone_Macro_F1,Accuracy_Delta_Cascade_minus_Joint,Macro_F1_Delta_Cascade_minus_Joint,Better_By_Accuracy,Better_By_Macro_F1
CNN,29.33,0.2149,0.3921,0.2013,0.3119,40.27,0.2285,0.4885,0.0821,22.2,1.0832,56.0,0.5491,21.06,0.2079,10.940000000000005,0.013600000000000001,Cascade,Cascade
LSTM,31.72,0.2164,0.4165,0.1426,0.0917,40.24,0.2219,0.4866,0.0599,20.04,0.6202,56.24,0.5506,18.45,0.1851,8.520000000000003,0.005499999999999977,Cascade,Cascade
LightGBM,72.46,0.2101,0.6089,0.0,0.0224,74.04,0.2127,0.63,0.0,,0.4597,74.04,0.4254,71.22,0.2773,1.5800000000000125,0.002599999999999991,Cascade,Cascade
MAMBA,35.67,0.24,0.4503,0.2222,0.215,39.12,0.2322,0.4818,0.1111,25.73,0.8587,54.64,0.5388,25.68,0.2361,3.4499999999999957,-0.007800000000000001,Cascade,Joint
MiniRocket,74.02,0.2127,0.63,0.0,,73.62,0.217,0.6314,0.0,46.67,0.4555,73.8,0.4367,70.51,0.283,-0.3999999999999915,0.004299999999999998,Joint,Cascade
TRANSFORMER,34.42,0.2373,0.4378,0.2311,0.07,44.52,0.2675,0.5277,0.1516,34.67,0.5775,57.0,0.5542,28.6,0.2524,10.100000000000001,0.030200000000000005,Cascade,Cascade
