model,max_val_accuracy,final_val_accuracy,best_epoch,epochs_trained,final_val_loss,params,memory_mb,training_time_s,early_stopping,lr_reductions,log_stem,log_relpath,no_thrust_precision,no_thrust_recall,no_thrust_f1,chemical_precision,chemical_recall,chemical_f1,electric_precision,electric_recall,electric_f1,impulsive_precision,impulsive_recall,impulsive_f1,macro_avg_precision,macro_avg_recall,macro_avg_f1,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1,t_no_thrust_precision,t_no_thrust_recall,t_no_thrust_f1,t_chemical_precision,t_chemical_recall,t_chemical_f1,t_electric_precision,t_electric_recall,t_electric_f1,t_impulsive_precision,t_impulsive_recall,t_impulsive_f1
Decision Trees (LightGBM),64.56,64.56,1,1,0.9167,,0.4004850387573242,0.3012,False,0,10min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0,geo/10min-1500/10min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0.log,0.6209,0.5822,0.6009,0.7593,0.3644,0.4925,0.4277,0.6578,0.5184,0.9362,0.9778,0.9565,0.686,0.6456,0.6421,0.686,0.6456,0.6421,131.0,0.0,94.0,24.0,82.0,104.0,56.0,21.0,148.0,0.0,5.0,0.0
MiniRocket,99.78,99.78,1,1,,9996.0,0.5787,21.7166,False,0,10min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0,geo/10min-1500/10min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0.log,0.9912,1.0,0.9956,1.0,0.9956,0.9978,1.0,0.9956,0.9978,1.0,1.0,1.0,0.9978,0.9978,0.9978,0.9978,0.9978,0.9978,225.0,0.0,0.0,1.0,224.0,0.0,1.0,0.0,224.0,0.0,0.0,0.0
LSTM,97.33,97.33,77,90,0.0872,50500.0,0.385284423828125,93.5014,True,0,10min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0,geo/10min-1500/10min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0.log,0.9652,0.9867,0.9758,0.9722,0.9333,0.9524,0.9654,0.9911,0.9781,0.991,0.9822,0.9866,0.9735,0.9733,0.9732,0.9735,0.9733,0.9732,222.0,1.0,2.0,7.0,210.0,6.0,1.0,1.0,223.0,0.0,4.0,0.0
Mamba,87.11,87.11,100,101,0.3249,17044.0,0.130035400390625,369.2335,False,0,10min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0,geo/10min-1500/10min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0.log,0.8889,0.96,0.9231,0.8211,0.7956,0.8081,0.7952,0.7422,0.7678,0.9694,0.9867,0.978,0.8687,0.8711,0.8692,0.8687,0.8711,0.8692,216.0,2.0,7.0,3.0,179.0,36.0,24.0,34.0,167.0,0.0,3.0,0.0
Transformer,95.0,94.56,43,66,0.1313,288324.0,2.199737548828125,88.4208,True,0,10min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0,geo/10min-1500/10min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0.log,0.9956,1.0,0.9978,0.9492,0.8311,0.8863,0.8492,0.9511,0.8973,1.0,1.0,1.0,0.9485,0.9456,0.9453,0.9485,0.9456,0.9453,225.0,0.0,0.0,0.0,187.0,38.0,1.0,10.0,214.0,0.0,0.0,0.0
1D-CNN (InceptionTime),99.67,99.56,43,55,0.0169,473092.0,3.609405517578125,189.6628,True,0,10min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0,geo/10min-1500/10min1500SeqData_Energy_J2Energy_OE_Std_EvalTest_Seed0.log,0.9868,1.0,0.9934,1.0,0.9867,0.9933,0.9956,0.9956,0.9956,1.0,1.0,1.0,0.9956,0.9956,0.9956,0.9956,0.9956,0.9956,225.0,0.0,0.0,2.0,222.0,1.0,1.0,0.0,224.0,0.0,0.0,0.0
