model,component,approach,epochs_trained,best_epoch,min_val_loss,final_val_loss,max_event_f1,final_event_f1,params,memory_mb,training_time_s,early_stopping,lr_reductions,log_stem,log_relpath
LSTM,Joint,joint,31,21,0.4027,0.4132,0.7015,0.7015,50500.0,0.385284423828125,215.0218,True,0,100min1500Energy_J2Energy_OE_EvalTest_Seed1,leo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed1.log
LSTM,Stage1,cascade,44,34,0.5009,0.5127,0.5181,0.5181,50402.0,0.3845367431640625,303.9996,True,0,100min1500Energy_J2Energy_OE_EvalTest_Seed1,leo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed1.log
LSTM,Stage2,cascade,40,30,0.0201,0.0288,0.9882,0.9868,50451.0,0.38491058349609375,277.2823,True,0,100min1500Energy_J2Energy_OE_EvalTest_Seed1,leo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed1.log
MAMBA,Joint,joint,41,31,0.5449,0.5636,0.5142,0.4967,17044.0,0.130035400390625,216.9412,True,0,100min1500Energy_J2Energy_OE_EvalTest_Seed1,leo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed1.log
MAMBA,Stage1,cascade,37,27,0.5571,0.5697,0.4832,0.4788,16786.0,0.1280670166015625,195.5721,True,0,100min1500Energy_J2Energy_OE_EvalTest_Seed1,leo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed1.log
MAMBA,Stage2,cascade,45,35,0.2686,0.3218,0.7847,0.7604,16915.0,0.12905120849609375,237.774,True,0,100min1500Energy_J2Energy_OE_EvalTest_Seed1,leo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed1.log
TRANSFORMER,Joint,joint,100,100,0.048,0.048,0.7226,0.7226,288196.0,2.198760986328125,219.6664,False,0,100min1500Energy_J2Energy_OE_EvalTest_Seed1,leo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed1.log
TRANSFORMER,Stage1,cascade,100,97,0.0518,0.056,0.9309,0.93,288066.0,2.1977691650390625,218.3846,False,0,100min1500Energy_J2Energy_OE_EvalTest_Seed1,leo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed1.log
TRANSFORMER,Stage2,cascade,76,66,0.0022,0.0066,0.9985,0.9985,288131.0,2.1982650756835938,165.2295,True,0,100min1500Energy_J2Energy_OE_EvalTest_Seed1,leo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed1.log
CNN,Joint,joint,32,22,0.0344,0.0363,0.9731,0.9683,473092.0,3.609405517578125,362.2035,True,0,100min1500Energy_J2Energy_OE_EvalTest_Seed1,leo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed1.log
CNN,Stage1,cascade,47,37,0.0432,0.0583,0.9371,0.9371,472834.0,3.6074371337890625,532.2389,True,0,100min1500Energy_J2Energy_OE_EvalTest_Seed1,leo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed1.log
CNN,Stage2,cascade,48,23,0.0003,0.0005,0.9993,0.9978,472963.0,3.6084213256835938,528.5564,True,0,100min1500Energy_J2Energy_OE_EvalTest_Seed1,leo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed1.log
LightGBM,Joint,joint,0,-1,,,,,,0.40479183197021484,2.7018,False,0,100min1500Energy_J2Energy_OE_EvalTest_Seed1,leo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed1.log
LightGBM,Stage1,cascade,0,-1,,,,,,0.20701885223388672,1.7594,False,0,100min1500Energy_J2Energy_OE_EvalTest_Seed1,leo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed1.log
LightGBM,Stage2,cascade,0,-1,,,,,,0.30405235290527344,0.7128,False,0,100min1500Energy_J2Energy_OE_EvalTest_Seed1,leo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed1.log
MiniRocket,Joint,joint,0,-1,,,,,9748.0,0.0858,,False,0,100min1500Energy_J2Energy_OE_EvalTest_Seed1,leo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed1.log
MiniRocket,Stage1,cascade,0,-1,,,,,4874.0,0.0486,,False,0,100min1500Energy_J2Energy_OE_EvalTest_Seed1,leo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed1.log
MiniRocket,Stage2,cascade,0,-1,,,,,7311.0,0.0672,25.4589,False,0,100min1500Energy_J2Energy_OE_EvalTest_Seed1,leo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed1.log
