Model,Epoch,Validation Loss,Validation Accuracy
MLP,38,0.2741,25.0
MLP,39,0.275,25.0
MLP,40,0.2745,25.16
MLP,41,0.275,25.0
MLP,42,0.2754,25.16
MLP,43,0.2758,25.16
MLP,44,0.2764,25.0
MLP,45,0.2771,25.0
MLP,46,0.2763,25.0
MLP,47,0.2763,25.0
MLP,48,0.276,25.0
MLP,49,0.2754,25.0
MLP,50,0.2753,25.0
MLP,51,0.2753,25.0
MLP,52,0.2754,25.0
MLP,53,0.2753,25.16
MLP,54,0.2752,25.0
MLP,55,0.2751,25.0
MLP,56,0.2753,25.0
MLP,57,0.2759,25.0
MLP,58,0.276,25.16
MLP,59,0.2761,25.0
MLP,60,0.2759,25.0
MLP,61,0.2754,25.31
MLP,62,0.2756,25.0
MLP,63,0.2758,25.16
MLP,64,0.276,25.16
MLP,65,0.2757,25.0
MLP,66,0.276,25.0
MLP,67,0.2759,25.0
MLP,68,0.2761,24.84
MLP,69,0.276,25.0
MLP,70,0.2757,25.0
MLP,71,0.2759,24.84
MLP,72,0.2757,25.16
MLP,73,0.2758,25.16
MLP,74,0.2758,25.16
MLP,75,0.276,25.0
MLP,76,0.2759,25.0
MLP,77,0.2758,25.0
MLP,78,0.2757,25.31
MLP,79,0.2756,25.0
MLP,80,0.2757,25.16
MLP,81,0.2758,24.84
MLP,82,0.2758,25.16
MLP,83,0.2758,25.16
MLP,84,0.2758,25.16
MLP,85,0.2758,25.16
MLP,86,0.2759,25.0
MLP,87,0.2759,25.0
MLP,88,0.2759,25.16
MLP,89,0.2759,25.16
MLP,90,0.2759,25.16
MLP,91,0.2759,25.16
MLP,92,0.2759,25.0
MLP,93,0.2759,25.16
MLP,94,0.2759,25.16
MLP,95,0.2759,25.16
MLP,96,0.2759,25.16
MLP,97,0.2759,25.16
MLP,98,0.2759,25.16
MLP,99,0.2759,25.16
MLP,100,0.2759,25.16
