Model,Component,Epoch,Training Loss,Val Event Precision,Val Event Recall,Val Event F1,Val Loss
LSTM,Joint,47,0.0299,0.9183,0.9943,0.9541,0.0407
LSTM,Joint,48,0.0262,0.8791,0.9945,0.9299,0.0357
LSTM,Joint,49,0.0324,0.8001,0.9817,0.8788,0.1382
LSTM,Joint,50,0.0938,0.863,0.9877,0.9165,0.0437
LSTM,Joint,51,0.0358,0.8843,0.9911,0.9325,0.0507
LSTM,Joint,52,0.0302,0.9571,0.9905,0.9731,0.0318
LSTM,Joint,53,0.0203,0.9193,0.995,0.9552,0.0675
LSTM,Joint,54,0.0208,0.9638,0.9938,0.9784,0.0248
LSTM,Joint,55,0.0184,0.9525,0.9923,0.9715,0.0267
LSTM,Joint,56,0.0179,0.9679,0.9925,0.9798,0.0274
LSTM,Joint,57,0.0204,0.9595,0.9946,0.9764,0.0253
LSTM,Joint,58,0.017,0.9437,0.9952,0.9684,0.0261
LSTM,Joint,59,0.0219,0.9114,0.9914,0.9483,0.038
LSTM,Joint,60,0.0177,0.9603,0.9959,0.9777,0.0264
LSTM,Joint,61,0.0132,0.9713,0.9952,0.983,0.0229
LSTM,Joint,62,0.0119,0.9668,0.9955,0.9809,0.0267
LSTM,Joint,63,0.0123,0.9695,0.9948,0.9818,0.0234
LSTM,Joint,64,0.0126,0.9699,0.9956,0.9825,0.0268
LSTM,Joint,65,0.0114,0.9575,0.996,0.9763,0.0369
LSTM,Joint,66,0.0133,0.9755,0.9948,0.985,0.0243
LSTM,Joint,67,0.0112,0.9746,0.994,0.9841,0.0244
LSTM,Joint,68,0.0098,0.9775,0.9953,0.9862,0.0241
LSTM,Joint,69,0.0093,0.9774,0.9951,0.9861,0.0234
LSTM,Joint,70,0.0089,0.9759,0.9956,0.9855,0.0228
LSTM,Joint,71,0.0086,0.9756,0.9958,0.9855,0.0229
LSTM,Joint,72,0.0087,0.9781,0.9956,0.9867,0.023
LSTM,Joint,73,0.0083,0.9773,0.9956,0.9863,0.0233
LSTM,Joint,74,0.0081,0.9762,0.9959,0.9859,0.0239
LSTM,Joint,75,0.0083,0.9772,0.9958,0.9863,0.0227
LSTM,Joint,76,0.0086,0.9807,0.9955,0.988,0.0247
LSTM,Joint,77,0.0088,0.9799,0.9957,0.9876,0.0232
LSTM,Joint,78,0.0078,0.9783,0.9958,0.9869,0.0229
LSTM,Joint,79,0.0078,0.9838,0.9952,0.9894,0.0238
LSTM,Joint,80,0.0071,0.9831,0.9956,0.9893,0.024
LSTM,Joint,81,0.0081,0.9795,0.9957,0.9875,0.0247
LSTM,Joint,82,0.0067,0.9813,0.9957,0.9884,0.0245
LSTM,Joint,83,0.0065,0.9834,0.9958,0.9895,0.0253
LSTM,Joint,84,0.0063,0.9806,0.9958,0.9881,0.0243
LSTM,Joint,85,0.0062,0.9829,0.9958,0.9893,0.0249
LSTM,Stage1,1,0.6908,0.2759,0.7526,0.4038,0.6936
LSTM,Stage1,2,0.6698,0.4156,0.6628,0.5109,0.6231
LSTM,Stage1,3,0.6007,0.4275,0.7104,0.5338,0.5462
LSTM,Stage1,4,0.5421,0.3541,0.9042,0.509,0.6132
LSTM,Stage1,5,0.639,0.353,0.7646,0.483,0.6303
LSTM,Stage1,6,0.6284,0.4285,0.6672,0.5219,0.5926
LSTM,Stage1,7,0.576,0.5193,0.6865,0.5913,0.5158
LSTM,Stage1,8,0.5285,0.522,0.7478,0.6148,0.4743
LSTM,Stage1,9,0.4751,0.6215,0.7024,0.6595,0.4421
LSTM,Stage1,10,0.4295,0.6399,0.7253,0.6799,0.4036
LSTM,Stage1,11,0.3851,0.6815,0.8441,0.7541,0.3248
LSTM,Stage1,12,0.341,0.7357,0.8522,0.7897,0.2732
LSTM,Stage1,13,0.2877,0.7039,0.8974,0.7889,0.2607
LSTM,Stage1,14,0.2447,0.7701,0.914,0.8359,0.2048
LSTM,Stage1,15,0.2162,0.7603,0.9238,0.8341,0.2042
LSTM,Stage1,16,0.1848,0.843,0.9169,0.8784,0.1531
LSTM,Stage1,17,0.1677,0.8848,0.9349,0.9091,0.1236
LSTM,Stage1,18,0.1418,0.8393,0.9345,0.8843,0.1478
LSTM,Stage1,19,0.1503,0.8637,0.9516,0.9055,0.1177
LSTM,Stage1,20,0.1328,0.9085,0.9393,0.9236,0.0991
LSTM,Stage1,21,0.1274,0.9138,0.9338,0.9237,0.101
LSTM,Stage1,22,0.1159,0.8355,0.9633,0.8948,0.1285
LSTM,Stage1,23,0.1278,0.9285,0.9623,0.9451,0.0742
LSTM,Stage1,24,0.0927,0.9198,0.97,0.9442,0.0681
LSTM,Stage1,25,0.0968,0.9492,0.9613,0.9552,0.0624
LSTM,Stage1,26,0.0876,0.9148,0.9151,0.9149,0.1152
LSTM,Stage1,27,0.0942,0.9346,0.9744,0.9541,0.0621
LSTM,Stage1,28,0.0758,0.9574,0.9678,0.9626,0.055
LSTM,Stage1,29,0.0766,0.9104,0.9817,0.9447,0.061
LSTM,Stage1,30,0.0564,0.9451,0.9849,0.9645,0.0431
LSTM,Stage1,31,0.0633,0.9148,0.9787,0.9457,0.0675
LSTM,Stage1,32,0.0747,0.8574,0.977,0.9133,0.1049
LSTM,Stage1,33,0.0564,0.9652,0.9824,0.9737,0.0416
LSTM,Stage1,34,0.0556,0.9613,0.9844,0.9727,0.0366
LSTM,Stage1,35,0.0446,0.9483,0.9835,0.9656,0.0455
LSTM,Stage1,36,0.07,0.9614,0.9821,0.9716,0.0372
LSTM,Stage1,37,0.0427,0.9741,0.9781,0.9761,0.0424
LSTM,Stage1,38,0.0657,0.9501,0.984,0.9667,0.0439
LSTM,Stage1,39,0.049,0.9601,0.9856,0.9727,0.0355
LSTM,Stage1,40,0.0422,0.9721,0.9882,0.9801,0.0246
LSTM,Stage1,41,0.0422,0.9775,0.9862,0.9818,0.0254
LSTM,Stage1,42,0.0432,0.9872,0.97,0.9785,0.0357
LSTM,Stage1,43,0.0343,0.9218,0.9846,0.9522,0.0538
LSTM,Stage1,44,0.0443,0.978,0.9874,0.9827,0.025
LSTM,Stage1,45,0.0557,0.976,0.9864,0.9812,0.0248
LSTM,Stage1,46,0.0304,0.9743,0.9894,0.9818,0.0251
LSTM,Stage1,47,0.0264,0.987,0.9788,0.9829,0.0298
LSTM,Stage1,48,0.0209,0.9829,0.9904,0.9866,0.02
LSTM,Stage1,49,0.0226,0.9609,0.9927,0.9765,0.0297
LSTM,Stage1,50,0.0211,0.9779,0.9886,0.9832,0.0215
LSTM,Stage1,51,0.0195,0.9852,0.9849,0.985,0.0269
LSTM,Stage1,52,0.0322,0.9702,0.9873,0.9787,0.0241
LSTM,Stage1,53,0.0211,0.8184,0.9841,0.8936,0.1964
LSTM,Stage1,54,0.0673,0.962,0.9889,0.9753,0.0265
LSTM,Stage1,55,0.0233,0.9682,0.991,0.9795,0.0247
LSTM,Stage1,56,0.0203,0.9828,0.9887,0.9858,0.0191
LSTM,Stage1,57,0.0169,0.9854,0.9887,0.987,0.0184
LSTM,Stage1,58,0.0161,0.9862,0.9882,0.9872,0.0203
LSTM,Stage1,59,0.0149,0.985,0.9901,0.9875,0.0167
LSTM,Stage1,60,0.0135,0.9857,0.9904,0.988,0.0163
LSTM,Stage1,61,0.0136,0.9829,0.9906,0.9867,0.0167
LSTM,Stage1,62,0.0127,0.9862,0.9905,0.9884,0.0169
LSTM,Stage1,63,0.0125,0.9879,0.9898,0.9889,0.0172
LSTM,Stage1,64,0.0129,0.9878,0.99,0.9889,0.0178
LSTM,Stage1,65,0.0122,0.9862,0.9912,0.9887,0.0165
LSTM,Stage1,66,0.0113,0.9871,0.9913,0.9892,0.0157
LSTM,Stage1,67,0.0218,0.9855,0.9907,0.9881,0.0151
LSTM,Stage1,68,0.0122,0.9861,0.9901,0.9881,0.0183
LSTM,Stage1,69,0.0109,0.9868,0.9903,0.9886,0.0163
LSTM,Stage1,70,0.0102,0.9909,0.9901,0.9905,0.0174
LSTM,Stage1,71,0.0099,0.9775,0.9919,0.9846,0.0214
LSTM,Stage1,72,0.011,0.9877,0.9907,0.9892,0.0175
LSTM,Stage1,73,0.0122,0.9854,0.989,0.9872,0.0197
LSTM,Stage1,74,0.0094,0.9876,0.9911,0.9893,0.0181
LSTM,Stage1,75,0.0085,0.9916,0.99,0.9908,0.0172
LSTM,Stage1,76,0.0081,0.9923,0.9894,0.9908,0.0171
LSTM,Stage1,77,0.008,0.9878,0.9915,0.9897,0.0158
LSTM,Stage2,1,1.0438,0.5403,0.5519,0.518,0.8945
LSTM,Stage2,2,0.7419,0.6163,0.7016,0.4841,0.6206
LSTM,Stage2,3,0.5199,0.662,0.777,0.669,0.5393
LSTM,Stage2,4,0.4091,0.6731,0.8859,0.6982,0.3376
LSTM,Stage2,5,0.2892,0.6855,0.9086,0.7256,0.2662
LSTM,Stage2,6,0.2316,0.789,0.9307,0.8205,0.2145
LSTM,Stage2,7,0.1993,0.8067,0.9747,0.8607,0.1048
LSTM,Stage2,8,0.0804,0.8749,0.9895,0.9214,0.0419
LSTM,Stage2,9,0.0827,0.7195,0.9269,0.7869,0.1828
LSTM,Stage2,10,0.0803,0.8862,0.9754,0.9228,0.0778
LSTM,Stage2,11,0.0694,0.896,0.9915,0.9366,0.0396
LSTM,Stage2,12,0.0548,0.9018,0.9917,0.9398,0.0317
LSTM,Stage2,13,0.0199,0.9527,0.9965,0.9732,0.0141
LSTM,Stage2,14,0.0252,0.9052,0.9951,0.9433,0.0162
LSTM,Stage2,15,0.0479,0.9454,0.9957,0.9685,0.0165
LSTM,Stage2,16,0.0188,0.9585,0.9976,0.9769,0.0104
LSTM,Stage2,17,0.0241,0.8586,0.9923,0.9075,0.0285
LSTM,Stage2,18,0.0084,0.9721,0.9975,0.9843,0.007
LSTM,Stage2,19,0.0044,0.9777,0.9989,0.988,0.0054
LSTM,Stage2,20,0.0048,0.9334,0.9971,0.9618,0.0078
LSTM,Stage2,21,0.0469,0.9504,0.9948,0.9711,0.0239
LSTM,Stage2,22,0.0253,0.954,0.9937,0.9726,0.02
LSTM,Stage2,23,0.01,0.9611,0.9981,0.9786,0.0084
LSTM,Stage2,24,0.0064,0.9023,0.9621,0.9246,0.1241
LSTM,Stage2,25,0.134,0.7437,0.9627,0.8088,0.1284
LSTM,Stage2,26,0.0602,0.8428,0.9907,0.8949,0.0333
LSTM,Stage2,27,0.0204,0.908,0.9949,0.9449,0.0155
LSTM,Stage2,28,0.0117,0.9374,0.9957,0.9636,0.015
LSTM,Stage2,29,0.0077,0.9682,0.9964,0.9817,0.01
MAMBA,Joint,1,1.3641,0.12,0.3284,0.1356,1.284
MAMBA,Joint,2,1.1832,0.2044,0.5354,0.2503,0.9907
MAMBA,Joint,3,0.9065,0.2577,0.6852,0.3314,0.793
MAMBA,Joint,4,0.7413,0.306,0.7642,0.3959,0.657
MAMBA,Joint,5,0.6401,0.3331,0.8039,0.4309,0.6101
MAMBA,Joint,6,0.5825,0.3924,0.8751,0.5084,0.5382
MAMBA,Joint,7,0.5468,0.3764,0.8286,0.4543,0.5335
MAMBA,Joint,8,0.5177,0.3672,0.8715,0.4728,0.4882
MAMBA,Joint,9,0.494,0.421,0.8621,0.5617,0.4988
MAMBA,Joint,10,0.4781,0.4409,0.8258,0.5456,0.4961
MAMBA,Joint,11,0.4639,0.3606,0.8863,0.4636,0.4672
MAMBA,Joint,12,0.4488,0.4375,0.9063,0.5588,0.4173
MAMBA,Joint,13,0.4395,0.3879,0.8809,0.4948,0.4321
MAMBA,Joint,14,0.4192,0.4557,0.8431,0.5465,0.3968
MAMBA,Joint,15,0.4098,0.4951,0.906,0.6266,0.3911
MAMBA,Joint,16,0.3952,0.3612,0.9039,0.4727,0.4311
MAMBA,Joint,17,0.3867,0.4524,0.9338,0.5793,0.3825
MAMBA,Joint,18,0.3657,0.5508,0.8694,0.6541,0.3531
MAMBA,Joint,19,0.3532,0.5434,0.8817,0.6646,0.3533
MAMBA,Joint,20,0.3379,0.5153,0.9401,0.6583,0.3379
MAMBA,Joint,21,0.3301,0.4139,0.9195,0.5414,0.3655
MAMBA,Joint,22,0.318,0.6295,0.8776,0.7181,0.3116
MAMBA,Joint,23,0.3154,0.6152,0.8977,0.7176,0.3071
MAMBA,Joint,24,0.2931,0.5112,0.9227,0.6153,0.3126
MAMBA,Joint,25,0.2808,0.642,0.9117,0.7443,0.2919
MAMBA,Joint,26,0.2678,0.651,0.9386,0.7651,0.2646
MAMBA,Joint,27,0.2572,0.6071,0.9109,0.6957,0.2614
MAMBA,Joint,28,0.2413,0.5651,0.9235,0.6448,0.2562
MAMBA,Joint,29,0.237,0.6869,0.9448,0.7914,0.2486
MAMBA,Joint,30,0.2285,0.5992,0.9484,0.7144,0.2563
MAMBA,Joint,31,0.2219,0.6353,0.9024,0.6927,0.2312
MAMBA,Joint,32,0.2093,0.76,0.9062,0.8152,0.2463
MAMBA,Joint,33,0.2304,0.7314,0.9423,0.8193,0.2148
MAMBA,Joint,34,0.2014,0.8148,0.9336,0.8696,0.215
MAMBA,Joint,35,0.1968,0.7875,0.9308,0.8476,0.2066
MAMBA,Joint,36,0.1935,0.7764,0.9457,0.8523,0.2141
MAMBA,Joint,37,0.1847,0.7689,0.9188,0.8354,0.2243
MAMBA,Joint,38,0.1788,0.8206,0.9338,0.8725,0.1971
MAMBA,Joint,39,0.1808,0.8344,0.9232,0.8748,0.1994
MAMBA,Joint,40,0.1678,0.6077,0.9495,0.6833,0.1881
MAMBA,Joint,41,0.1814,0.768,0.953,0.841,0.1778
MAMBA,Joint,42,0.1612,0.7826,0.9495,0.8555,0.1739
MAMBA,Joint,43,0.1611,0.8401,0.911,0.8709,0.2114
MAMBA,Joint,44,0.1505,0.8252,0.956,0.8842,0.172
MAMBA,Joint,45,0.1577,0.8059,0.961,0.8763,0.1695
MAMBA,Joint,46,0.1571,0.8089,0.9684,0.8799,0.1664
MAMBA,Joint,47,0.1468,0.8259,0.9633,0.8855,0.14
MAMBA,Joint,48,0.1448,0.8057,0.9437,0.8597,0.158
MAMBA,Joint,49,0.1445,0.8139,0.9626,0.8799,0.1768
MAMBA,Joint,50,0.1336,0.7719,0.9705,0.8582,0.1702
MAMBA,Joint,51,0.1508,0.6751,0.9748,0.773,0.1615
MAMBA,Joint,52,0.127,0.8124,0.9687,0.8832,0.1653
MAMBA,Joint,53,0.123,0.7786,0.9631,0.8568,0.1769
MAMBA,Joint,54,0.1072,0.8705,0.958,0.9106,0.1359
MAMBA,Joint,55,0.1034,0.8539,0.9727,0.907,0.1192
MAMBA,Joint,56,0.1047,0.8708,0.9656,0.9139,0.1314
MAMBA,Joint,57,0.0994,0.8347,0.9819,0.9011,0.1232
MAMBA,Joint,58,0.1033,0.8508,0.9693,0.905,0.1345
MAMBA,Joint,59,0.0957,0.869,0.9648,0.9121,0.1297
MAMBA,Joint,60,0.0968,0.8472,0.9763,0.9047,0.1155
MAMBA,Joint,61,0.0981,0.8793,0.9733,0.9217,0.1252
MAMBA,Joint,62,0.0961,0.6876,0.9715,0.7529,0.1204
MAMBA,Joint,63,0.094,0.8885,0.964,0.9226,0.1333
MAMBA,Joint,64,0.0932,0.8522,0.9742,0.9079,0.13
MAMBA,Joint,65,0.0913,0.8255,0.9745,0.8926,0.1255
MAMBA,Joint,66,0.0954,0.8522,0.9721,0.9072,0.1262
MAMBA,Joint,67,0.0788,0.9019,0.9709,0.9339,0.1096
MAMBA,Joint,68,0.0767,0.8908,0.9759,0.9302,0.1046
MAMBA,Joint,69,0.0757,0.8831,0.9731,0.9247,0.1141
MAMBA,Joint,70,0.075,0.9134,0.9661,0.9373,0.1127
MAMBA,Joint,71,0.0747,0.8935,0.9741,0.9309,0.1114
MAMBA,Joint,72,0.0724,0.9079,0.9688,0.9355,0.113
MAMBA,Joint,73,0.0766,0.9026,0.968,0.9326,0.1099
MAMBA,Joint,74,0.0745,0.8935,0.9688,0.928,0.1181
MAMBA,Joint,75,0.0688,0.9096,0.9748,0.9397,0.1065
MAMBA,Joint,76,0.0675,0.9068,0.9744,0.9384,0.1085
MAMBA,Joint,77,0.0672,0.9015,0.9795,0.938,0.1082
MAMBA,Joint,78,0.0664,0.9143,0.9754,0.943,0.1064
MAMBA,Stage1,1,0.6926,0.297,0.1241,0.175,0.6764
MAMBA,Stage1,2,0.6886,0.3223,0.2327,0.2703,0.6628
MAMBA,Stage1,3,0.6781,0.3737,0.5775,0.4538,0.6498
MAMBA,Stage1,4,0.6583,0.4014,0.5568,0.4665,0.6137
MAMBA,Stage1,5,0.6375,0.4056,0.7129,0.517,0.6088
MAMBA,Stage1,6,0.6167,0.457,0.6844,0.548,0.5744
MAMBA,Stage1,7,0.5938,0.456,0.7259,0.5601,0.552
MAMBA,Stage1,8,0.5777,0.4682,0.7138,0.5654,0.5514
MAMBA,Stage1,9,0.5646,0.4753,0.7186,0.5722,0.5271
MAMBA,Stage1,10,0.5534,0.4598,0.7685,0.5753,0.5373
MAMBA,Stage1,11,0.5473,0.4851,0.702,0.5737,0.5203
MAMBA,Stage1,12,0.5394,0.4616,0.7525,0.5722,0.5247
MAMBA,Stage1,13,0.5336,0.5079,0.7056,0.5906,0.5047
MAMBA,Stage1,14,0.5284,0.4861,0.7521,0.5905,0.5015
MAMBA,Stage1,15,0.5175,0.473,0.7378,0.5764,0.5363
MAMBA,Stage1,16,0.5151,0.4882,0.7399,0.5883,0.5301
MAMBA,Stage1,17,0.5139,0.4728,0.7855,0.5903,0.513
MAMBA,Stage1,18,0.5076,0.4728,0.7957,0.5932,0.5007
MAMBA,Stage1,19,0.5009,0.5162,0.7385,0.6077,0.4751
MAMBA,Stage1,20,0.4988,0.5021,0.7568,0.6037,0.488
MAMBA,Stage1,21,0.4928,0.5191,0.7492,0.6133,0.4647
MAMBA,Stage1,22,0.4892,0.524,0.7417,0.6142,0.4679
MAMBA,Stage1,23,0.4883,0.5235,0.7456,0.6151,0.453
MAMBA,Stage1,24,0.4816,0.4737,0.8467,0.6075,0.4941
MAMBA,Stage1,25,0.4774,0.4697,0.8373,0.6018,0.4937
MAMBA,Stage1,26,0.4755,0.5446,0.7286,0.6233,0.4675
MAMBA,Stage1,27,0.4718,0.4877,0.8429,0.6179,0.4728
MAMBA,Stage1,28,0.4622,0.5527,0.741,0.6331,0.4373
MAMBA,Stage1,29,0.4576,0.5317,0.7811,0.6327,0.4638
MAMBA,Stage1,30,0.4503,0.5636,0.7448,0.6417,0.4558
MAMBA,Stage1,31,0.4467,0.5262,0.8234,0.6421,0.4454
MAMBA,Stage1,32,0.4413,0.6242,0.6914,0.6561,0.42
MAMBA,Stage1,33,0.436,0.5843,0.7376,0.6521,0.4764
MAMBA,Stage1,34,0.4303,0.5355,0.8219,0.6485,0.4262
MAMBA,Stage1,35,0.4269,0.5537,0.8428,0.6683,0.4195
MAMBA,Stage1,36,0.414,0.5546,0.8497,0.6711,0.429
MAMBA,Stage1,37,0.4075,0.6001,0.8092,0.6891,0.3845
MAMBA,Stage1,38,0.4062,0.5667,0.842,0.6775,0.4006
MAMBA,Stage1,39,0.3929,0.5847,0.8119,0.6798,0.4095
MAMBA,Stage1,40,0.3863,0.6078,0.8186,0.6976,0.3801
MAMBA,Stage1,41,0.3798,0.5942,0.821,0.6894,0.4069
MAMBA,Stage1,42,0.3744,0.6261,0.8485,0.7205,0.3745
MAMBA,Stage1,43,0.3751,0.6204,0.8493,0.717,0.3566
MAMBA,Stage1,44,0.359,0.669,0.8303,0.741,0.3457
MAMBA,Stage1,45,0.3498,0.6258,0.879,0.7311,0.3603
MAMBA,Stage1,46,0.3513,0.6409,0.8538,0.7322,0.3385
MAMBA,Stage1,47,0.3405,0.6355,0.8809,0.7384,0.3396
MAMBA,Stage1,48,0.3358,0.7332,0.8291,0.7782,0.3055
MAMBA,Stage1,49,0.3321,0.6796,0.8724,0.764,0.3234
MAMBA,Stage1,50,0.3198,0.7004,0.8369,0.7626,0.3147
MAMBA,Stage1,51,0.3174,0.6377,0.8166,0.7162,0.3483
MAMBA,Stage1,52,0.3145,0.6349,0.9087,0.7475,0.3282
MAMBA,Stage1,53,0.306,0.8044,0.8305,0.8172,0.2719
MAMBA,Stage1,54,0.2993,0.7091,0.8666,0.78,0.2892
MAMBA,Stage1,55,0.2961,0.6398,0.9374,0.7605,0.3036
MAMBA,Stage1,56,0.2821,0.7107,0.8232,0.7628,0.2873
MAMBA,Stage1,57,0.2793,0.7337,0.8486,0.787,0.2718
MAMBA,Stage1,58,0.2712,0.8134,0.8579,0.8351,0.2421
MAMBA,Stage1,59,0.2675,0.7205,0.9204,0.8083,0.2527
MAMBA,Stage1,60,0.2612,0.7929,0.7945,0.7937,0.2505
MAMBA,Stage1,61,0.2552,0.8212,0.851,0.8358,0.2464
MAMBA,Stage1,62,0.2409,0.7404,0.9468,0.831,0.2427
MAMBA,Stage1,63,0.2425,0.7376,0.9316,0.8233,0.2305
MAMBA,Stage1,64,0.2454,0.8224,0.8257,0.824,0.2251
MAMBA,Stage1,65,0.2381,0.7703,0.9215,0.8392,0.2106
MAMBA,Stage1,66,0.2187,0.7058,0.8697,0.7792,0.2585
MAMBA,Stage1,67,0.2171,0.8678,0.8866,0.8771,0.1792
MAMBA,Stage1,68,0.2217,0.8343,0.908,0.8696,0.1801
MAMBA,Stage1,69,0.2097,0.7684,0.941,0.846,0.1898
MAMBA,Stage1,70,0.2179,0.7457,0.9436,0.8331,0.21
MAMBA,Stage1,71,0.2013,0.7993,0.8978,0.8457,0.2033
MAMBA,Stage1,72,0.1929,0.8777,0.9319,0.904,0.1507
MAMBA,Stage1,73,0.1897,0.7615,0.9599,0.8493,0.1893
MAMBA,Stage1,74,0.1906,0.7438,0.8463,0.7918,0.2364
MAMBA,Stage1,75,0.1835,0.8186,0.8981,0.8565,0.1912
MAMBA,Stage1,76,0.2005,0.8058,0.9602,0.8762,0.1986
MAMBA,Stage1,77,0.1881,0.8915,0.8729,0.8821,0.1608
MAMBA,Stage1,78,0.1667,0.8922,0.9442,0.9175,0.1328
MAMBA,Stage1,79,0.1831,0.7199,0.9612,0.8232,0.2121
MAMBA,Stage1,80,0.1766,0.8975,0.9213,0.9092,0.1518
MAMBA,Stage1,81,0.1658,0.8691,0.9348,0.9008,0.1372
MAMBA,Stage1,82,0.1673,0.8628,0.9116,0.8865,0.1428
MAMBA,Stage1,83,0.167,0.9169,0.9276,0.9222,0.1262
MAMBA,Stage1,84,0.1676,0.6748,0.9443,0.7871,0.2643
MAMBA,Stage1,85,0.1592,0.9068,0.902,0.9044,0.1345
MAMBA,Stage1,86,0.1655,0.7759,0.9194,0.8415,0.1814
MAMBA,Stage1,87,0.1542,0.824,0.8559,0.8397,0.194
MAMBA,Stage1,88,0.1529,0.9097,0.9185,0.9141,0.1211
MAMBA,Stage1,89,0.1614,0.8796,0.9067,0.8929,0.1403
MAMBA,Stage1,90,0.1542,0.7314,0.9561,0.8288,0.1999
MAMBA,Stage1,91,0.1516,0.8158,0.9574,0.8809,0.142
MAMBA,Stage1,92,0.1481,0.9011,0.9343,0.9174,0.125
MAMBA,Stage1,93,0.1554,0.9344,0.8795,0.9061,0.1248
MAMBA,Stage1,94,0.1416,0.8486,0.947,0.8951,0.1291
MAMBA,Stage1,95,0.1196,0.8597,0.9647,0.9092,0.1193
MAMBA,Stage1,96,0.1238,0.9125,0.9321,0.9222,0.1094
MAMBA,Stage1,97,0.1222,0.8583,0.9566,0.9048,0.1257
MAMBA,Stage1,98,0.1159,0.844,0.9168,0.8789,0.1402
MAMBA,Stage1,99,0.1189,0.934,0.9381,0.936,0.099
MAMBA,Stage1,100,0.1128,0.8858,0.953,0.9182,0.1079
MAMBA,Stage2,1,1.0896,0.3775,0.4241,0.3504,1.0666
MAMBA,Stage2,2,1.0088,0.4957,0.5698,0.4501,0.9667
MAMBA,Stage2,3,0.8122,0.5355,0.695,0.4984,0.6998
MAMBA,Stage2,4,0.5961,0.6637,0.8077,0.6975,0.5084
MAMBA,Stage2,5,0.4544,0.5468,0.8379,0.5676,0.4186
MAMBA,Stage2,6,0.3767,0.729,0.886,0.7851,0.3219
MAMBA,Stage2,7,0.3036,0.7587,0.9204,0.8179,0.2647
MAMBA,Stage2,8,0.2361,0.7973,0.9169,0.8466,0.2288
MAMBA,Stage2,9,0.1927,0.7888,0.9286,0.8436,0.2147
MAMBA,Stage2,10,0.1728,0.8426,0.9379,0.8834,0.1726
