model,component,approach,epochs_trained,best_epoch,min_val_loss,final_val_loss,max_event_f1,final_event_f1,params,memory_mb,training_time_s,early_stopping,lr_reductions,log_stem,log_relpath
LSTM,Joint,joint,20,10,0.0062,0.0199,0.9967,0.9966,94780.0,0.723114013671875,60.6733,True,0,30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
LSTM,Stage1,cascade,20,10,0.0061,0.0086,0.9991,0.999,94646.0,0.7220916748046875,60.4927,True,0,30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
LSTM,Stage2,cascade,33,23,0.0012,0.0034,0.9991,0.9983,94713.0,0.7226028442382812,99.6216,True,0,30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
MAMBA,Joint,joint,28,18,0.0083,0.0094,0.9993,0.9992,25018.0,0.1908721923828125,106.7959,True,0,30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
MAMBA,Stage1,cascade,29,19,0.0073,0.0092,0.999,0.9959,24664.0,0.18817138671875,107.3501,True,0,30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
MAMBA,Stage2,cascade,33,23,0.0004,0.0009,1.0,0.9997,24841.0,0.18952178955078125,118.0409,True,0,30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
TRANSFORMER,Joint,joint,25,15,0.0074,0.0104,0.9982,0.9968,404956.0,3.089569091796875,34.0811,True,0,30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
TRANSFORMER,Stage1,cascade,14,4,0.007,0.0075,0.9991,0.9991,404778.0,3.0882110595703125,19.4681,True,0,30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
TRANSFORMER,Stage2,cascade,39,27,0.0003,0.0012,0.9998,0.999,404867.0,3.0888900756835938,53.1505,True,0,30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
CNN,Joint,joint,14,4,0.0086,0.011,0.9981,0.9979,473668.0,3.613800048828125,109.5741,True,0,30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
CNN,Stage1,cascade,22,12,0.005,0.006,0.9991,0.9991,473410.0,3.6118316650390625,172.2132,True,0,30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
CNN,Stage2,cascade,28,18,0.003,0.005,0.9986,0.9984,473539.0,3.6128158569335938,215.6303,True,0,30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
LightGBM,Joint,joint,0,-1,,,,,,0.4017000198364258,1.027,False,0,30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
LightGBM,Stage1,cascade,0,-1,,,,,,0.20493316650390625,0.7508,False,0,30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
LightGBM,Stage2,cascade,0,-1,,,,,,0.3013153076171875,0.3153,False,0,30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
MiniRocket,Joint,joint,0,-1,,,,,9748.0,0.0858,,False,0,30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
MiniRocket,Stage1,cascade,0,-1,,,,,4874.0,0.0487,,False,0,30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
MiniRocket,Stage2,cascade,0,-1,,,,,7311.0,0.0673,6.1625,False,0,30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed0.log
