Model,Joint_Accuracy,Joint_Macro_F1,Joint_Weighted_F1,Joint_Min_Thrust_Recall,Joint_Inference_Time_s,Cascade_EndToEnd_Accuracy,Cascade_EndToEnd_Macro_F1,Cascade_EndToEnd_Weighted_F1,Cascade_EndToEnd_Min_Thrust_Recall,Cascade_Stage2_Conditional_Accuracy,Cascade_Inference_Time_s,Cascade_Stage1_Detector_Accuracy,Cascade_Stage1_Detector_Macro_F1,Cascade_Stage2_Standalone_Accuracy,Cascade_Stage2_Standalone_Macro_F1,Accuracy_Delta_Cascade_minus_Joint,Macro_F1_Delta_Cascade_minus_Joint,Better_By_Accuracy,Better_By_Macro_F1
CNN,99.89,0.999,0.9989,0.9947,0.9903,99.9,0.9992,0.999,0.9947,100.0,2.5275,99.9,0.9986,100.0,1.0,0.010000000000005116,0.00019999999999997797,Cascade,Cascade
LSTM,99.87,0.9958,0.9987,0.9947,0.1961,99.89,0.9991,0.9989,0.9947,100.0,0.9251,99.89,0.9986,100.0,1.0,0.01999999999999602,0.0032999999999999696,Cascade,Cascade
LightGBM,99.8,0.9902,0.998,0.9801,0.0472,98.29,0.9677,0.9826,0.8933,100.0,0.5145,98.29,0.9767,100.0,1.0,-1.509999999999991,-0.022499999999999964,Joint,Joint
MAMBA,99.82,0.9968,0.9982,0.9939,0.2506,99.73,0.9978,0.9973,0.9947,100.0,0.944,99.73,0.9965,100.0,1.0,-0.0899999999999892,0.0010000000000000009,Joint,Cascade
MiniRocket,99.45,0.9942,0.9945,0.9928,,99.5,0.9952,0.995,0.9947,99.99,0.4888,99.5,0.9934,99.99,0.9998,0.04999999999999716,0.0010000000000000009,Cascade,Cascade
TRANSFORMER,99.9,0.9992,0.999,0.9947,0.0968,99.88,0.9987,0.9988,0.9939,99.94,0.6189,99.9,0.9986,99.94,0.9994,-0.020000000000010232,-0.0004999999999999449,Joint,Joint
