Model,Component,Epoch,Training Loss,Val Event Precision,Val Event Recall,Val Event F1,Val Loss
LSTM,Joint,1,1.3856,0.1088,0.0857,0.0944,1.3582
LSTM,Joint,2,1.3731,0.0858,0.2282,0.097,1.367
LSTM,Joint,3,1.3592,0.101,0.2167,0.1111,1.3471
LSTM,Joint,4,1.3445,0.0989,0.3636,0.1092,1.353
LSTM,Joint,5,1.3254,0.1281,0.2515,0.132,1.3217
LSTM,Joint,6,1.2737,0.1136,0.4103,0.1622,1.26
LSTM,Joint,7,1.2042,0.1558,0.3565,0.1796,1.1733
LSTM,Joint,8,1.0871,0.1646,0.4862,0.2093,1.0927
LSTM,Joint,9,0.9866,0.1491,0.6276,0.2143,0.9695
LSTM,Joint,10,0.8488,0.2232,0.7387,0.3121,0.7974
LSTM,Joint,11,0.7253,0.2098,0.7302,0.2973,0.768
LSTM,Joint,12,0.6429,0.2726,0.7979,0.3629,0.6662
LSTM,Joint,13,0.5895,0.2937,0.8417,0.4013,0.5927
LSTM,Joint,14,0.5127,0.3216,0.8718,0.4398,0.5623
LSTM,Joint,15,0.4596,0.342,0.8906,0.4596,0.5607
LSTM,Joint,16,0.4177,0.3871,0.8607,0.4817,0.4769
LSTM,Joint,17,0.3806,0.3792,0.9189,0.4942,0.5496
LSTM,Joint,18,0.3826,0.3761,0.9137,0.4937,0.5402
LSTM,Joint,19,0.3608,0.4275,0.8368,0.5145,0.441
LSTM,Joint,20,0.3609,0.4097,0.9084,0.5286,0.4466
LSTM,Joint,21,0.3261,0.4169,0.9181,0.5285,0.4859
LSTM,Joint,22,0.3159,0.4022,0.9181,0.5181,0.4285
LSTM,Joint,23,0.3201,0.4289,0.9134,0.5414,0.4317
LSTM,Joint,24,0.32,0.4732,0.8797,0.5477,0.3598
LSTM,Joint,25,0.2936,0.4322,0.8995,0.5381,0.3778
LSTM,Joint,26,0.2966,0.4899,0.8996,0.5834,0.3363
LSTM,Joint,27,0.2739,0.4737,0.8921,0.5522,0.3496
LSTM,Joint,28,0.2524,0.4682,0.9336,0.5772,0.3536
LSTM,Joint,29,0.2471,0.5208,0.9211,0.6187,0.3043
LSTM,Joint,30,0.2883,0.5476,0.8745,0.6128,0.3148
LSTM,Joint,31,0.2357,0.4888,0.8648,0.5703,0.3467
LSTM,Joint,32,0.2225,0.4939,0.9308,0.5948,0.3442
LSTM,Joint,33,0.2405,0.5414,0.9335,0.6212,0.2477
LSTM,Joint,34,0.2096,0.5569,0.9288,0.6325,0.2329
LSTM,Joint,35,0.195,0.4778,0.9308,0.5726,0.3419
LSTM,Joint,36,0.1974,0.5682,0.9051,0.6308,0.2603
LSTM,Joint,37,0.1886,0.4747,0.9579,0.5875,0.3618
LSTM,Joint,38,0.1864,0.5611,0.9558,0.6554,0.2398
LSTM,Joint,39,0.1876,0.5371,0.9345,0.6212,0.2589
LSTM,Joint,40,0.1609,0.5601,0.9534,0.6625,0.24
LSTM,Joint,41,0.1285,0.5906,0.9614,0.6938,0.1866
LSTM,Joint,42,0.1253,0.5585,0.9728,0.6629,0.2104
