model,component,approach,epochs_trained,best_epoch,min_val_loss,final_val_loss,max_event_f1,final_event_f1,params,memory_mb,training_time_s,early_stopping,lr_reductions,log_stem,log_relpath
LSTM,Joint,joint,82,72,0.1105,0.1219,0.8285,0.8257,50500.0,0.385284423828125,567.7841,True,0,100min1500Energy_J2Energy_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed0.log
LSTM,Stage1,cascade,21,11,0.6488,0.6586,0.4342,0.4305,50402.0,0.3845367431640625,143.7658,True,0,100min1500Energy_J2Energy_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed0.log
LSTM,Stage2,cascade,77,67,0.0699,0.0711,0.9475,0.9475,50451.0,0.38491058349609375,530.8314,True,0,100min1500Energy_J2Energy_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed0.log
MAMBA,Joint,joint,14,4,1.3337,1.6982,0.3592,0.3592,17044.0,0.130035400390625,73.8677,True,0,100min1500Energy_J2Energy_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed0.log
MAMBA,Stage1,cascade,58,48,0.5401,0.5522,0.611,0.6047,16786.0,0.1280670166015625,305.3057,True,0,100min1500Energy_J2Energy_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed0.log
MAMBA,Stage2,cascade,23,13,0.6788,0.8696,0.7991,0.7991,16915.0,0.12905120849609375,121.0727,True,0,100min1500Energy_J2Energy_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed0.log
TRANSFORMER,Joint,joint,100,99,0.1785,0.1881,0.5824,0.5824,288196.0,2.198760986328125,218.9115,False,0,100min1500Energy_J2Energy_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed0.log
TRANSFORMER,Stage1,cascade,100,99,0.2592,0.2686,0.7939,0.7761,288066.0,2.1977691650390625,219.0039,False,0,100min1500Energy_J2Energy_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed0.log
TRANSFORMER,Stage2,cascade,63,53,0.1913,0.2314,0.783,0.7683,288131.0,2.1982650756835938,137.3372,True,0,100min1500Energy_J2Energy_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed0.log
CNN,Joint,joint,52,42,0.0422,0.0533,0.9769,0.9744,473092.0,3.609405517578125,588.4981,True,0,100min1500Energy_J2Energy_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed0.log
CNN,Stage1,cascade,54,44,0.0804,0.0962,0.9521,0.9501,472834.0,3.6074371337890625,611.3738,True,0,100min1500Energy_J2Energy_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed0.log
CNN,Stage2,cascade,23,13,0.0333,0.0643,0.9676,0.9667,472963.0,3.6084213256835938,253.3426,True,0,100min1500Energy_J2Energy_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed0.log
LightGBM,Joint,joint,0,-1,,,,,,0.4033012390136719,2.415,False,0,100min1500Energy_J2Energy_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed0.log
LightGBM,Stage1,cascade,0,-1,,,,,,0.2053232192993164,1.4986,False,0,100min1500Energy_J2Energy_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed0.log
LightGBM,Stage2,cascade,0,-1,,,,,,0.30342960357666016,0.6497,False,0,100min1500Energy_J2Energy_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed0.log
MiniRocket,Joint,joint,0,-1,,,,,9748.0,0.0858,,False,0,100min1500Energy_J2Energy_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed0.log
MiniRocket,Stage1,cascade,0,-1,,,,,4874.0,0.0486,,False,0,100min1500Energy_J2Energy_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed0.log
MiniRocket,Stage2,cascade,0,-1,,,,,7311.0,0.0672,18.2249,False,0,100min1500Energy_J2Energy_OE_EvalTest_Seed0,meo/100min-1500/100min1500Energy_J2Energy_OE_EvalTest_Seed0.log
