model,component,approach,epochs_trained,best_epoch,min_val_loss,final_val_loss,max_event_f1,final_event_f1,params,memory_mb,training_time_s,early_stopping,lr_reductions,log_stem,log_relpath
LSTM,Joint,joint,25,15,0.0071,0.0112,0.9984,0.9967,94780.0,0.723114013671875,32.1493,True,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2.log
LSTM,Stage1,cascade,19,9,0.0074,0.0123,0.9966,0.9966,94646.0,0.7220916748046875,24.311,True,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2.log
LSTM,Stage2,cascade,53,38,0.0,0.0008,1.0,1.0,94713.0,0.7226028442382812,67.8199,True,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2.log
MAMBA,Joint,joint,45,35,0.0223,0.0284,0.9915,0.9889,25018.0,0.1908721923828125,168.8946,True,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2.log
MAMBA,Stage1,cascade,22,12,0.0087,0.0118,0.9966,0.996,24664.0,0.18817138671875,85.2362,True,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2.log
MAMBA,Stage2,cascade,23,13,0.0169,0.0242,0.9936,0.991,24841.0,0.18952178955078125,90.1109,True,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2.log
TRANSFORMER,Joint,joint,49,39,0.0068,0.0082,0.9984,0.9973,404956.0,3.089569091796875,63.3841,True,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2.log
TRANSFORMER,Stage1,cascade,28,18,0.0061,0.0102,0.9966,0.9966,404778.0,3.0882110595703125,37.6193,True,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2.log
TRANSFORMER,Stage2,cascade,45,27,0.0,0.0,1.0,1.0,404867.0,3.0888900756835938,60.0329,True,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2.log
CNN,Joint,joint,24,14,0.0083,0.0131,0.9984,0.9959,473668.0,3.613800048828125,87.9715,True,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2.log
CNN,Stage1,cascade,27,17,0.0067,0.0098,0.9966,0.996,473410.0,3.6118316650390625,98.9674,True,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2.log
CNN,Stage2,cascade,100,32,0.0,0.0,1.0,1.0,473539.0,3.6128158569335938,366.1092,False,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2.log
LightGBM,Joint,joint,0,-1,,,,,,0.3985929489135742,0.3978,False,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2.log
LightGBM,Stage1,cascade,0,-1,,,,,,0.20456409454345703,0.2564,False,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2.log
LightGBM,Stage2,cascade,0,-1,,,,,,0.3010530471801758,0.1639,False,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2.log
MiniRocket,Joint,joint,0,-1,,,,,9748.0,0.0858,,False,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2.log
MiniRocket,Stage1,cascade,0,-1,,,,,4874.0,0.0486,,False,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2.log
MiniRocket,Stage2,cascade,0,-1,,,,,7311.0,0.0672,2.0248,False,0,10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2,geo/10min-1500/10min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2.log
