model,component,approach,epochs_trained,best_epoch,min_val_loss,final_val_loss,max_event_f1,final_event_f1,params,memory_mb,training_time_s,early_stopping,lr_reductions,log_stem,log_relpath
LSTM,Joint,joint,18,8,0.0142,0.0161,0.9934,0.993,94780.0,0.723114013671875,162.1582,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
LSTM,Stage1,cascade,27,17,0.0152,0.0198,0.9919,0.9883,94646.0,0.7220916748046875,242.9744,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
LSTM,Stage2,cascade,34,24,0.0019,0.0021,0.9994,0.9993,94713.0,0.7226028442382812,305.3882,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
MAMBA,Joint,joint,39,29,0.0281,0.0366,0.9888,0.9885,25018.0,0.1908721923828125,275.0499,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
MAMBA,Stage1,cascade,26,16,0.0274,0.0315,0.9885,0.9808,24664.0,0.18817138671875,182.9813,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
MAMBA,Stage2,cascade,38,28,0.0107,0.0169,0.9948,0.9939,24841.0,0.18952178955078125,267.1563,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
TRANSFORMER,Joint,joint,59,42,0.006,0.0076,0.9973,0.9965,404956.0,3.089569091796875,149.7577,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
TRANSFORMER,Stage1,cascade,40,30,0.0141,0.0265,0.9927,0.9918,404778.0,3.0882110595703125,101.1931,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
TRANSFORMER,Stage2,cascade,70,59,0.0001,0.0009,0.9999,0.9994,404867.0,3.0888900756835938,176.4229,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
CNN,Joint,joint,31,21,0.0133,0.0153,0.9954,0.9948,473668.0,3.613800048828125,351.0634,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
CNN,Stage1,cascade,33,23,0.0138,0.0219,0.9936,0.9936,473410.0,3.6118316650390625,373.723,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
CNN,Stage2,cascade,29,19,0.0044,0.0056,0.9975,0.9974,473539.0,3.6128158569335938,319.2937,True,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
LightGBM,Joint,joint,0,-1,,,,,,0.40099620819091797,2.9805,False,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
LightGBM,Stage1,cascade,0,-1,,,,,,0.20473289489746094,2.038,False,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
LightGBM,Stage2,cascade,0,-1,,,,,,0.30055904388427734,0.7131,False,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
MiniRocket,Joint,joint,0,-1,,,,,9748.0,0.0858,,False,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
MiniRocket,Stage1,cascade,0,-1,,,,,4874.0,0.0486,,False,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
MiniRocket,Stage2,cascade,0,-1,,,,,7311.0,0.0672,18.0962,False,0,100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1,meo/100min-1500/100min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed1.log
