Model,Component,Epoch,Training Loss,Val Event Precision,Val Event Recall,Val Event F1,Val Loss
LSTM,Joint,1,1.3889,0.0697,0.3269,0.1077,1.3884
LSTM,Joint,2,1.3874,0.0948,0.2482,0.0654,1.3842
LSTM,Joint,3,1.3861,0.0881,0.3155,0.1371,1.3909
LSTM,Joint,4,1.386,0.0727,0.1387,0.068,1.3802
LSTM,Joint,5,1.3844,0.0734,0.2672,0.1148,1.3809
LSTM,Joint,6,1.3816,0.0861,0.3135,0.1013,1.381
LSTM,Joint,7,1.3795,0.0764,0.3146,0.0495,1.3964
LSTM,Joint,8,1.3755,0.0745,0.294,0.1189,1.3726
LSTM,Joint,9,1.3728,0.0837,0.3004,0.0417,1.3743
LSTM,Joint,10,1.367,0.0789,0.3041,0.0543,1.3661
LSTM,Joint,11,1.3624,0.0774,0.2781,0.1211,1.3614
LSTM,Joint,12,1.362,0.0768,0.2859,0.1211,1.3648
LSTM,Joint,13,1.3609,0.0209,0.2941,0.039,1.357
LSTM,Joint,14,1.3604,0.1005,0.3114,0.0436,1.364
LSTM,Joint,15,1.3592,0.0774,0.2809,0.1214,1.3615
LSTM,Joint,16,1.3589,0.0892,0.2863,0.076,1.355
LSTM,Joint,17,1.3577,0.0795,0.3022,0.0523,1.3692
LSTM,Joint,18,1.3562,0.0786,0.2586,0.1205,1.3532
LSTM,Joint,19,1.3563,0.0222,0.3019,0.0413,1.3608
LSTM,Joint,20,1.3565,0.0226,0.318,0.0419,1.366
LSTM,Joint,21,1.3555,0.0801,0.2735,0.1227,1.3521
LSTM,Joint,22,1.356,0.0962,0.254,0.0844,1.3448
LSTM,Joint,23,1.3541,0.0222,0.3039,0.0413,1.3678
LSTM,Joint,24,1.3552,0.1012,0.2696,0.142,1.3533
LSTM,Joint,25,1.3533,0.0953,0.3118,0.0574,1.3613
LSTM,Joint,26,1.3539,0.1069,0.2733,0.043,1.3512
LSTM,Joint,27,1.3529,0.0224,0.2763,0.0414,1.3505
LSTM,Joint,28,1.3514,0.0993,0.2751,0.137,1.3562
LSTM,Joint,29,1.3501,0.0969,0.2902,0.1209,1.3602
LSTM,Joint,30,1.3487,0.0954,0.263,0.0448,1.3566
LSTM,Joint,31,1.3484,0.0952,0.33,0.0811,1.367
LSTM,Joint,32,1.3473,0.0884,0.2976,0.0619,1.363
LSTM,Stage1,1,0.694,0.2622,0.9083,0.4069,0.6955
LSTM,Stage1,2,0.6929,0.0,0.0,0.0,0.6821
LSTM,Stage1,3,0.6932,0.2678,0.3395,0.2995,0.6909
LSTM,Stage1,4,0.6925,0.0,0.0,0.0,0.6777
LSTM,Stage1,5,0.6931,0.0,0.0,0.0,0.6806
LSTM,Stage1,6,0.6925,0.2757,0.1175,0.1648,0.6882
LSTM,Stage1,7,0.6925,0.297,0.1093,0.1598,0.6884
LSTM,Stage1,8,0.6903,0.2748,0.7233,0.3983,0.6883
LSTM,Stage1,9,0.6852,0.2767,0.9196,0.4254,0.6837
LSTM,Stage1,10,0.681,0.2984,0.7508,0.4271,0.6717
LSTM,Stage1,11,0.6735,0.307,0.7309,0.4323,0.6534
LSTM,Stage1,12,0.6661,0.306,0.728,0.4309,0.6606
LSTM,Stage1,13,0.6656,0.3117,0.6455,0.4204,0.6447
LSTM,Stage1,14,0.6652,0.3042,0.7784,0.4374,0.6687
LSTM,Stage1,15,0.6643,0.3098,0.6478,0.4192,0.6525
LSTM,Stage1,16,0.6652,0.3039,0.7842,0.438,0.6668
LSTM,Stage1,17,0.6635,0.3022,0.8022,0.439,0.6754
LSTM,Stage1,18,0.6641,0.3025,0.8006,0.4391,0.669
LSTM,Stage1,19,0.6644,0.3012,0.8141,0.4397,0.6739
LSTM,Stage1,20,0.6627,0.3065,0.7085,0.4279,0.6651
LSTM,Stage1,21,0.6636,0.3034,0.7923,0.4388,0.6725
LSTM,Stage1,22,0.6625,0.3061,0.7573,0.436,0.6693
LSTM,Stage1,23,0.6626,0.3082,0.7172,0.4311,0.6645
LSTM,Stage2,1,1.1013,0.0033,0.3333,0.0065,1.0985
LSTM,Stage2,2,1.1007,0.0899,0.3342,0.0428,1.0976
LSTM,Stage2,3,1.0993,0.0033,0.3333,0.0065,1.0981
LSTM,Stage2,4,1.0999,0.0777,0.3481,0.0942,1.098
LSTM,Stage2,5,1.0993,0.339,0.3522,0.2759,1.0984
LSTM,Stage2,6,1.0995,0.3376,0.3435,0.1648,1.0979
LSTM,Stage2,7,1.0992,0.3395,0.3508,0.2309,1.098
LSTM,Stage2,8,1.0992,0.0033,0.3333,0.0065,1.0978
LSTM,Stage2,9,1.099,0.3308,0.3452,0.1106,1.0979
LSTM,Stage2,10,1.0989,0.3396,0.3484,0.1784,1.0981
LSTM,Stage2,11,1.0987,0.3413,0.3508,0.1133,1.0979
LSTM,Stage2,12,1.0988,0.341,0.354,0.2796,1.098
MAMBA,Joint,1,1.3881,0.0852,0.2375,0.0958,1.3865
MAMBA,Joint,2,1.387,0.083,0.1506,0.073,1.3838
MAMBA,Joint,3,1.3865,0.0915,0.1159,0.0811,1.3822
MAMBA,Joint,4,1.3859,0.085,0.2248,0.1159,1.3841
MAMBA,Joint,5,1.3852,0.0919,0.2945,0.1336,1.3875
MAMBA,Joint,6,1.384,0.0927,0.2642,0.1027,1.3862
MAMBA,Joint,7,1.3823,0.0906,0.3031,0.1053,1.3877
MAMBA,Joint,8,1.3792,0.0955,0.2486,0.1047,1.3795
MAMBA,Joint,9,1.3767,0.0977,0.2731,0.113,1.3782
MAMBA,Joint,10,1.3739,0.0969,0.2003,0.0846,1.3683
MAMBA,Joint,11,1.3715,0.0992,0.2306,0.0993,1.3689
MAMBA,Joint,12,1.3701,0.0969,0.2732,0.1052,1.3784
MAMBA,Joint,13,1.3674,0.0996,0.2363,0.1058,1.3654
MAMBA,Joint,14,1.3662,0.1004,0.2489,0.1094,1.368
MAMBA,Joint,15,1.3643,0.101,0.2413,0.1067,1.3661
MAMBA,Joint,16,1.3634,0.1013,0.2432,0.1139,1.3663
MAMBA,Joint,17,1.3617,0.0995,0.2702,0.1163,1.3722
MAMBA,Joint,18,1.3605,0.1005,0.2705,0.1229,1.3739
MAMBA,Joint,19,1.3598,0.0983,0.2807,0.1128,1.3805
MAMBA,Joint,20,1.355,0.1027,0.248,0.1111,1.3632
MAMBA,Joint,21,1.3547,0.0994,0.2798,0.1064,1.3758
MAMBA,Joint,22,1.3535,0.101,0.2617,0.0974,1.3682
MAMBA,Joint,23,1.3526,0.0985,0.2875,0.1023,1.3773
MAMBA,Joint,24,1.3524,0.1021,0.2673,0.1058,1.3684
MAMBA,Joint,25,1.3518,0.1011,0.2821,0.1081,1.3753
MAMBA,Joint,26,1.351,0.099,0.28,0.108,1.3755
MAMBA,Joint,27,1.349,0.1012,0.2765,0.1094,1.3712
MAMBA,Joint,28,1.3481,0.1008,0.2796,0.1033,1.3738
MAMBA,Joint,29,1.3477,0.1022,0.2581,0.1088,1.3672
MAMBA,Joint,30,1.3472,0.1001,0.2787,0.1073,1.3776
