Model,Joint_Accuracy,Joint_Macro_F1,Joint_Weighted_F1,Joint_Min_Thrust_Recall,Joint_Inference_Time_s,Cascade_EndToEnd_Accuracy,Cascade_EndToEnd_Macro_F1,Cascade_EndToEnd_Weighted_F1,Cascade_EndToEnd_Min_Thrust_Recall,Cascade_Stage2_Conditional_Accuracy,Cascade_Inference_Time_s,Cascade_Stage1_Detector_Accuracy,Cascade_Stage1_Detector_Macro_F1,Cascade_Stage2_Standalone_Accuracy,Cascade_Stage2_Standalone_Macro_F1,Accuracy_Delta_Cascade_minus_Joint,Macro_F1_Delta_Cascade_minus_Joint,Better_By_Accuracy,Better_By_Macro_F1
CNN,99.52,0.9953,0.9952,0.9883,1.1152,99.64,0.9952,0.9964,0.985,99.77,2.7502,99.69,0.9959,99.77,0.9976,0.12000000000000455,-9.999999999998899e-05,Cascade,Joint
LSTM,99.72,0.9961,0.9972,0.9899,0.5353,99.72,0.9963,0.9972,0.986,99.85,1.5704,99.75,0.9967,99.84,0.9983,0.0,0.00019999999999997797,Tie,Cascade
LightGBM,99.74,0.9917,0.9974,0.982,0.148,99.49,0.9877,0.9949,0.9422,99.95,0.6689,99.51,0.9934,99.95,0.9914,-0.25,-0.0040000000000000036,Joint,Joint
MAMBA,99.5,0.9913,0.995,0.9849,0.5929,99.53,0.9941,0.9953,0.9822,99.83,1.5889,99.58,0.9944,99.82,0.9981,0.030000000000001137,0.0028000000000000247,Cascade,Cascade
MiniRocket,99.74,0.9973,0.9974,0.9876,,99.75,0.9979,0.9975,0.9876,100.0,0.571,99.75,0.9966,100.0,1.0,0.010000000000005116,0.0006000000000000449,Cascade,Cascade
TRANSFORMER,99.77,0.9948,0.9977,0.9905,0.2267,99.73,0.9973,0.9973,0.9867,99.91,0.8726,99.76,0.9968,99.91,0.999,-0.03999999999999204,0.0024999999999999467,Joint,Cascade
