model,component,approach,epochs_trained,best_epoch,min_val_loss,final_val_loss,max_event_f1,final_event_f1,params,memory_mb,training_time_s,early_stopping,lr_reductions,log_stem,log_relpath
LSTM,Joint,joint,27,17,1.3502,1.3602,0.1397,0.063,28660.0,0.218658447265625,163.9569,True,0,100min1500EvalTest_Seed0,leo/100min-1500/100min1500EvalTest_Seed0.log
LSTM,Stage1,cascade,18,8,0.6578,0.6585,0.4362,0.4255,28586.0,0.2180938720703125,109.7128,True,0,100min1500EvalTest_Seed0,leo/100min-1500/100min1500EvalTest_Seed0.log
LSTM,Stage2,cascade,12,2,1.1003,1.1061,0.248,0.2206,28623.0,0.21837615966796875,70.2544,True,0,100min1500EvalTest_Seed0,leo/100min-1500/100min1500EvalTest_Seed0.log
MAMBA,Joint,joint,34,24,1.36,1.3702,0.128,0.1119,12208.0,0.0931396484375,154.1797,True,0,100min1500EvalTest_Seed0,leo/100min-1500/100min1500EvalTest_Seed0.log
MAMBA,Stage1,cascade,32,22,0.6515,0.6739,0.4284,0.4244,12014.0,0.0916595458984375,144.0672,True,0,100min1500EvalTest_Seed0,leo/100min-1500/100min1500EvalTest_Seed0.log
MAMBA,Stage2,cascade,11,1,1.1032,1.1104,0.2603,0.2256,12111.0,0.09239959716796875,50.0681,True,0,100min1500EvalTest_Seed0,leo/100min-1500/100min1500EvalTest_Seed0.log
TRANSFORMER,Joint,joint,17,7,1.3509,1.3887,0.1339,0.1085,212996.0,1.625030517578125,35.4103,True,0,100min1500EvalTest_Seed0,leo/100min-1500/100min1500EvalTest_Seed0.log
TRANSFORMER,Stage1,cascade,18,8,0.642,0.6641,0.436,0.4278,212898.0,1.6242828369140625,37.3545,True,0,100min1500EvalTest_Seed0,leo/100min-1500/100min1500EvalTest_Seed0.log
TRANSFORMER,Stage2,cascade,14,4,1.0957,1.1093,0.2944,0.1334,212947.0,1.6246566772460938,28.8138,True,0,100min1500EvalTest_Seed0,leo/100min-1500/100min1500EvalTest_Seed0.log
CNN,Joint,joint,19,9,1.3429,1.3649,0.1257,0.0914,472708.0,3.606475830078125,215.0212,True,0,100min1500EvalTest_Seed0,leo/100min-1500/100min1500EvalTest_Seed0.log
CNN,Stage1,cascade,11,1,0.6456,0.6645,0.4362,0.4293,472450.0,3.6045074462890625,124.528,True,0,100min1500EvalTest_Seed0,leo/100min-1500/100min1500EvalTest_Seed0.log
CNN,Stage2,cascade,16,6,1.0828,1.0835,0.3096,0.2103,472579.0,3.6054916381835938,175.9726,True,0,100min1500EvalTest_Seed0,leo/100min-1500/100min1500EvalTest_Seed0.log
LightGBM,Joint,joint,0,-1,,,,,,0.4076566696166992,2.1449,False,0,100min1500EvalTest_Seed0,leo/100min-1500/100min1500EvalTest_Seed0.log
LightGBM,Stage1,cascade,0,-1,,,,,,0.20888996124267578,1.4666,False,0,100min1500EvalTest_Seed0,leo/100min-1500/100min1500EvalTest_Seed0.log
LightGBM,Stage2,cascade,0,-1,,,,,,0.3036012649536133,0.5182,False,0,100min1500EvalTest_Seed0,leo/100min-1500/100min1500EvalTest_Seed0.log
MiniRocket,Joint,joint,0,-1,,,,,9748.0,0.0856,,False,0,100min1500EvalTest_Seed0,leo/100min-1500/100min1500EvalTest_Seed0.log
MiniRocket,Stage1,cascade,0,-1,,,,,4874.0,0.0484,,False,0,100min1500EvalTest_Seed0,leo/100min-1500/100min1500EvalTest_Seed0.log
MiniRocket,Stage2,cascade,0,-1,,,,,7311.0,0.067,17.9771,False,0,100min1500EvalTest_Seed0,leo/100min-1500/100min1500EvalTest_Seed0.log
