Model,Joint_Accuracy,Joint_Macro_F1,Joint_Weighted_F1,Joint_Min_Thrust_Recall,Joint_Inference_Time_s,Cascade_EndToEnd_Accuracy,Cascade_EndToEnd_Macro_F1,Cascade_EndToEnd_Weighted_F1,Cascade_EndToEnd_Min_Thrust_Recall,Cascade_Stage2_Conditional_Accuracy,Cascade_Inference_Time_s,Cascade_Stage1_Detector_Accuracy,Cascade_Stage1_Detector_Macro_F1,Cascade_Stage2_Standalone_Accuracy,Cascade_Stage2_Standalone_Macro_F1,Accuracy_Delta_Cascade_minus_Joint,Macro_F1_Delta_Cascade_minus_Joint,Better_By_Accuracy,Better_By_Macro_F1
CNN,36.61,0.2106,0.4535,0.1083,1.0989,54.7,0.2728,0.5871,0.0044,54.51,2.7321,60.52,0.5502,54.31,0.3215,18.090000000000003,0.06219999999999998,Cascade,Cascade
LSTM,37.47,0.2345,0.4449,0.0356,0.4782,27.28,0.1453,0.3804,0.0,2.47,1.3548,47.36,0.4715,2.53,0.0459,-10.189999999999998,-0.08919999999999997,Joint,Joint
LightGBM,73.93,0.2125,0.6285,0.0,0.224,74.71,0.2138,0.639,0.0,,0.7149,74.71,0.4276,78.45,0.2931,0.7799999999999869,0.0012999999999999956,Cascade,Cascade
MAMBA,42.08,0.232,0.5031,0.1628,0.3765,52.11,0.2339,0.561,0.0494,21.64,1.1669,61.54,0.5526,20.0,0.1705,10.030000000000001,0.001899999999999985,Cascade,Cascade
MiniRocket,74.71,0.2138,0.639,0.0,,74.71,0.2138,0.639,0.0,,0.5323,74.71,0.4276,78.55,0.2933,0.0,0.0,Tie,Tie
TRANSFORMER,34.4,0.2025,0.4412,0.1018,0.1854,54.94,0.2464,0.5859,0.1067,26.72,0.8754,62.76,0.5506,25.18,0.2023,20.54,0.043899999999999995,Cascade,Cascade
